time_s,time_us,sequential_600us_aod_center_m,sequential_600us_aod_center_um,sequential_600us_aod_depth_J,sequential_600us_aod_depth_uK,sequential_600us_center_velocity_m_per_s,sequential_600us_center_acceleration_m_per_s2,sequential_600us_depth_rate_J_per_s,sequential_400us_aod_center_m,sequential_400us_aod_center_um,sequential_400us_aod_depth_J,sequential_400us_aod_depth_uK,sequential_400us_center_velocity_m_per_s,sequential_400us_center_acceleration_m_per_s2,sequential_400us_depth_rate_J_per_s,overlapped_optimized_400us_aod_center_m,overlapped_optimized_400us_aod_center_um,overlapped_optimized_400us_aod_depth_J,overlapped_optimized_400us_aod_depth_uK,overlapped_optimized_400us_center_velocity_m_per_s,overlapped_optimized_400us_center_acceleration_m_per_s2,overlapped_optimized_400us_depth_rate_J_per_s
0.0003034,303.4,5.3698894957774355e-09,0.005369889495777436,3.8658171999999996e-27,0.0002799999999999999,-0.0012371225914125333,139.77393415263236,0.0,5.369889495776903e-09,0.005369889495776903,3.8658171999999996e-27,0.0002799999999999999,-0.0018556838871188104,314.4913518434228,0.0,1.2186366232047864e-06,1.2186366232047863,3.8658171999999996e-27,0.0002799999999999999,-0.011471642793564605,-1.9383074930425703,-0.0
0.0003036,303.6,5.125261720528051e-09,0.005125261720528051,3.8658171999999996e-27,0.0002799999999999999,-0.0012091488393263527,139.9635867091488,0.0,5.125261720528584e-09,0.005125261720528584,3.8658171999999996e-27,0.0002799999999999999,-0.0018137232589895398,314.91807009558477,0.0,1.2171070540742464e-06,1.2171070540742464,3.8658171999999996e-27,0.0002799999999999999,-0.011471890629495536,-1.7792306116520242,-0.0
0.0003038,303.8,4.886232488746955e-09,0.004886232488746955,3.8658171999999996e-27,0.0002799999999999999,-0.001181137156728866,140.15323926566532,0.0,4.886232488746955e-09,0.004886232488746955,3.8658171999999996e-27,0.0002799999999999999,-0.00177170573509332,315.34478834774694,0.0,1.215577453312947e-06,1.215577453312947,3.8658171999999996e-27,0.0002799999999999999,-0.011472117254841714,-1.6201487952124787,-0.0
0.00030399999999999996,303.99999999999994,4.65280938653656e-09,0.0046528093865365605,3.8658171999999996e-27,0.0002799999999999999,-0.001153087543620087,140.34289182218168,0.0,4.652809386537093e-09,0.004652809386537093,3.8658171999999996e-27,0.0002799999999999999,-0.0017296313154301305,315.77150659990895,0.0,1.214047823749009e-06,1.214047823749009,3.8658171999999996e-27,0.0002799999999999999,-0.01147232266897454,-1.461062485013427,-0.0
0.00030419999999999997,304.2,4.424999999999812e-09,0.004424999999999812,3.8658171999999996e-27,0.0002799999999999999,-0.0011250000000000086,140.5325443786982,0.0,4.424999999999812e-09,0.004424999999999812,3.8658171999999996e-27,0.0002799999999999999,-0.0016875000000000128,316.198224852071,0.0,1.2125181682106328e-06,1.2125181682106327,3.8658171999999996e-27,0.0002799999999999999,-0.011472506871324265,-1.3019721223441134,-0.0
0.00030439999999999997,304.4,4.202811915238058e-09,0.004202811915238058,3.8658171999999996e-27,0.0002799999999999999,-0.00109687452586861,140.72219693521467,0.0,4.202811915238058e-09,0.004202811915238058,3.8658171999999996e-27,0.0002799999999999999,-0.0016453117888029151,316.62494310423295,0.0,1.2109884895260913e-06,1.2109884895260914,3.8658171999999996e-27,0.0002799999999999999,-0.011472669861380003,-1.1428781484936699,-0.0
0.0003046,304.59999999999997,3.986252718354244e-09,0.003986252718354244,3.8658171999999996e-27,0.0002799999999999999,-0.001068711121225919,140.91184949173112,0.0,3.986252718353711e-09,0.003986252718353712,3.8658171999999996e-27,0.0002799999999999999,-0.0016030666818388887,317.051661356395,0.0,1.209458790523721e-06,1.2094587905237209,3.8658171999999996e-27,0.0002799999999999999,-0.011472811638689653,-0.9837810047519232,-0.0
0.0003048,304.79999999999995,3.775329995448118e-09,0.0037753299954481176,3.8658171999999996e-27,0.0002799999999999999,-0.001040509786071915,141.1015020482476,0.0,3.7753299954486505e-09,0.0037753299954486506,3.8658171999999996e-27,0.0002799999999999999,-0.0015607646791078826,317.47837960855696,0.0,1.2079290740319142e-06,1.2079290740319142,3.8658171999999996e-27,0.0002799999999999999,-0.011472932202859998,-0.8246811324079781,-0.0
0.000305,305.0,3.570051332625823e-09,0.003570051332625823,3.8658171999999996e-27,0.0002799999999999999,-0.0010122705204066184,141.29115460476405,0.0,3.570051332625823e-09,0.003570051332625823,3.8658171999999996e-27,0.0002799999999999999,-0.0015184057806099276,317.90509786071914,0.0,1.206399342879112e-06,1.206399342879112,3.8658171999999996e-27,0.0002799999999999999,-0.011473031553556636,-0.6655789727510232,-0.0
0.0003052,305.2,3.3704243159860422e-09,0.0033704243159860424,3.8658171999999996e-27,0.0002799999999999999,-0.0009839933242300086,141.4808071612805,0.0,3.3704243159865753e-09,0.0033704243159865753,3.8658171999999996e-27,0.0002799999999999999,-0.0014759899863450235,318.3318161128811,0.0,1.204869599893798e-06,1.2048695998937982,3.8658171999999996e-27,0.0002799999999999999,-0.011473109690504012,-0.506474967070718,-0.0
0.0003054,305.4,3.176456531634919e-09,0.0031764565316349186,3.8658171999999996e-27,0.0002799999999999999,-0.0009556781975421065,141.67045971779697,0.0,3.176456531634386e-09,0.003176456531634386,3.8658171999999996e-27,0.0002799999999999999,-0.0014335172963131702,318.7585343650432,0.0,1.2033398479044883e-06,1.2033398479044883,3.8658171999999996e-27,0.0002799999999999999,-0.01147316661348542,-0.3473695566563063,-0.0
0.0003056,305.6,2.9881555656695367e-09,0.0029881555656695365,3.8658171999999996e-27,0.0002799999999999999,-0.0009273251403428845,141.86011227431348,0.0,2.98815556567007e-09,0.00298815556567007,3.8658171999999996e-27,0.0002799999999999999,-0.001390987710514337,319.18525261720515,0.0,1.2018100897397195e-06,1.2018100897397195,3.8658171999999996e-27,0.0002799999999999999,-0.011473202322342974,-0.1882631827969765,-0.0
0.0003058,305.8,2.8055290041981703e-09,0.00280552900419817,3.8658171999999996e-27,0.0002799999999999999,-0.0008989341526323767,142.04976483082993,0.0,2.8055290041976376e-09,0.0028055290041976376,3.8658171999999996e-27,0.0002799999999999999,-0.0013484012289485651,319.61197086936727,0.0,1.2002803282280509e-06,1.200280328228051,3.8658171999999996e-27,0.0002799999999999999,-0.01147321681697763,-0.029156286782249578,-0.0
0.000306,306.0,2.6285844333179043e-09,0.0026285844333179043,3.8658171999999996e-27,0.0002799999999999999,-0.0008705052344105559,142.23941738734638,0.0,2.628584433318437e-09,0.002628584433318437,3.8658171999999996e-27,0.0002799999999999999,-0.0013057578516158443,320.03868912152933,0.0,1.1987505661980483e-06,1.1987505661980482,3.8658171999999996e-27,0.0002799999999999999,-0.011473210097349189,0.1299506900985198,-0.0
0.00030619999999999996,306.2,2.457329439134348e-09,0.0024573294391343477,3.8658171999999996e-27,0.0002799999999999999,-0.0008420383856774495,142.4290699438628,0.0,2.457329439134348e-09,0.0024573294391343477,3.8658171999999996e-27,0.0002799999999999999,-0.0012630575785161744,320.46540737369133,0.0,1.1972208064782789e-06,1.1972208064782788,3.8658171999999996e-27,0.0002799999999999999,-0.01147318216347629,0.2890573065559492,-0.0
0.00030639999999999997,306.4,2.291771607748316e-09,0.0022917716077483163,3.8658171999999996e-27,0.0002799999999999999,-0.0008135336064330162,142.61872250037928,0.0,2.2917716077477834e-09,0.0022917716077477833,3.8658171999999996e-27,0.0002799999999999999,-0.0012203004096495243,320.8921256258533,0.0,1.195691051897306e-06,1.1956910518973058,3.8658171999999996e-27,0.0002799999999999999,-0.011473133015436397,0.44816312130071173,-0.0
