time_us,x_um,v_m_s,aod_center_um,aod_depth_uK,slm_depth_uK,kinetic_uK,aod_potential_uK,slm_potential_uK,total_potential_uK,total_energy_uK
54.14999999999999,2.1714537919123282,-0.0013007015155686037,2.2082138077136437,279.99999999999994,140.0,0.01352178134745102,-279.4477457808738,-0.14264311411541825,-279.59038889498925,-279.57686711364175
54.199999999999996,2.171391033345511,-0.0012099830692353663,2.207882682192889,279.99999999999994,140.0,0.01170138323614992,-279.45577201187496,-0.142699926482515,-279.5984719383575,-279.58677055512135
54.25,2.1713327936054045,-0.0011199544952158436,2.2075513153392565,279.99999999999994,140.0,0.01002488434292871,-279.4638804579977,-0.14275266694142988,-279.6066331249391,-279.5966082405962
54.3,2.171279037895989,-0.001030627846845821,2.207219707271279,279.99999999999994,140.0,0.008489504866408933,-279.47206691645005,-0.14280136281649694,-279.61486827926655,-279.6063787744001
54.35,2.17122973082072,-0.0009420150910715834,2.2068878581074887,279.99999999999994,140.0,0.007092418220851663,-279.48032714324376,-0.14284604233690068,-279.62317318558064,-279.61608076735985
54.39999999999999,2.171184836386882,-0.0008541281069165717,2.2065557679664187,279.99999999999994,140.0,0.005830752986064622,-279.48865685534895,-0.14288673462564602,-279.63154358997457,-279.62571283698844
54.449999999999996,2.171144318010029,-0.0007669786839555711,2.206223436966602,279.99999999999994,140.0,0.004701594878157992,-279.4970517328701,-0.14292346968825748,-279.6399752025584,-279.63527360768023
54.5,2.171108138518487,-0.0006805785207966485,2.2058908652265714,279.99999999999994,140.0,0.0037019887401186394,-279.5055074212418,-0.14295627840121822,-279.648463699643,-279.6447617109029
54.55,2.1710762601579487,-0.0005949392235710616,2.2055580528648595,279.99999999999994,140.0,0.0028289405511608286,-279.51401953344305,-0.14298519250014782,-279.65700472594324,-279.6541757853921
54.6,2.1710486445961297,-0.0005100723044313614,2.2052249999999995,279.99999999999994,140.0,0.002079419453800465,-279.5225836522296,-0.14301024456774086,-279.66559389679736,-279.66351447734354
54.65,2.171025252927506,-0.0004259891800579136,2.2048917067505247,279.99999999999994,140.0,0.0014503597975892338,-279.5311953323821,-0.14303146802146177,-279.6742268004036,-279.67277644060596
54.699999999999996,2.171006045678124,-0.00034270117017407177,2.204558173234967,279.99999999999994,140.0,0.0009386631984348888,-279.5398501029701,-0.14304889710101498,-279.68289900007113,-279.6819603368727
54.74999999999999,2.1709909828104883,-0.0002602194960702318,2.2042243995718596,279.99999999999994,140.0,0.0005412006124242033,-279.54854346963066,-0.14306256685559032,-279.69160603648623,-279.6910648358738
54.8,2.170980023728517,-0.00017855527913700876,2.2038903858797347,279.99999999999994,140.0,0.00025481442305596067,-279.5572709168596,-0.14307251313089847,-279.7003434299905,-279.70008861556744
54.85,2.1709731272825747,-9.771953940776691e-05,2.2035561322771264,279.99999999999994,140.0,7.632054078258485e-05,-279.56602791031474,-0.143078772556005,-279.70910668287075,-279.70903036233
54.9,2.1709702517745764,-1.7723194110745713e-05,2.203221638882567,279.99999999999994,140.0,2.510513750914412e-06,-279.5748098991307,-0.1430813825299672,-279.7178912816606,-279.7178887711469
