time_us,x_um,v_m_s,aod_center_um,aod_depth_uK,slm_depth_uK,kinetic_uK,aod_potential_uK,slm_potential_uK,total_potential_uK,total_energy_uK
34.85,2.318806158549502,-0.004015942699665744,2.316857833144471,279.99999999999994,140.0,0.12890021196953816,-279.99844711932184,-0.05425290797660774,-280.0527000272985,-279.92379981532895
34.9,2.318605208014375,-0.004022115481186164,2.3166287154516256,279.99999999999994,140.0,0.12929677357813477,-279.9984018945479,-0.05432682453984288,-280.0527287190877,-279.9234319455096
34.949999999999996,2.318403947001383,-0.0040283617863140905,2.316399310672223,279.99999999999994,140.0,0.129698678606477,-279.9983560590192,-0.054400949814400267,-280.0527570088336,-279.9230583302272
35.0,2.318202371835743,-0.004034681554312952,2.3161696189247967,279.99999999999994,140.0,0.13010594516060545,-279.9983096206607,-0.054475285705775194,-280.05278490636647,-279.9226789612059
35.05,2.318000478845952,-0.004041074714779048,2.3159396403278776,279.99999999999994,140.0,0.13051859095650375,-279.9982625877392,-0.05454983412703051,-280.05281242186624,-279.9222938309097
35.1,2.3177982643642654,-0.004047541187650708,2.315709375,279.99999999999994,140.0,0.1309366333149825,-279.9982149688613,-0.05462459699866335,-280.05283956586,-279.921902932545
35.15,2.3175957247271866,-0.0040540808832186925,2.3154788230596965,279.99999999999994,140.0,0.13136008915647912,-279.99816677297105,-0.054699576248471646,-280.05286634921947,-279.921506260063
35.2,2.3173928562759434,-0.004060693702137822,2.315247984625499,279.99999999999994,140.0,0.13178897499577644,-279.9981180093475,-0.05477477381142017,-280.0528927831589,-279.92110380816314
35.24999999999999,2.3171896553569726,-0.004067379535439837,2.3150168598159424,279.99999999999994,140.0,0.13222330693664017,-279.99806868760203,-0.05485019162950545,-280.0529188792315,-279.9206955722949
35.3,2.3169861183223994,-0.00407413826454749,2.314785448749557,279.99999999999994,140.0,0.13266310066637785,-279.99801881767564,-0.054925831651620745,-280.05294464932723,-279.92028154866085
35.35,2.3167822415305177,-0.004080969761289861,2.314553751544878,279.99999999999994,140.0,0.13310837145032073,-279.9979684098357,-0.055001695833419295,-280.05297010566915,-279.9198617342188
35.4,2.3165780213462703,-0.004087873887918898,2.3143217683204367,279.99999999999994,140.0,0.13355913412623005,-279.9979174746732,-0.055077786137178265,-280.0529952608104,-279.91943612668416
35.45,2.3163734541417256,-0.004094850497127184,2.314089499194767,279.99999999999994,140.0,0.1340154030986303,-279.99786602309877,-0.055154104531661106,-280.0530201276304,-279.9190047245318
35.49999999999999,2.3161685362965576,-0.004101899432066926,2.3138569442864005,279.99999999999994,140.0,0.13447719233307084,-279.99781406633974,-0.05523065299197935,-280.0530447193317,-279.91856752699863
35.55,2.315963264198519,-0.0041090205263701555,2.3136241037138707,279.99999999999994,140.0,0.134944515350318,-279.997761615936,-0.05530743349945488,-280.0530690494354,-279.9181245340851
35.6,2.3157576342439206,-0.004116213604170151,2.3133909775957116,279.99999999999994,140.0,0.13541738522047989,-279.9977086837367,-0.05538444804148032,-280.05309313177816,-279.9176757465577
35.65,2.3155516428381024,-0.004123478480124071,2.3131575660504535,279.99999999999994,140.0,0.1358958145570662,-279.9976552818953,-0.05546169861137953,-280.0531169805067,-279.91722116594957
