freq_hz,target_psd,welch_hi,welch_lo,welch_mean
208007.8125,0.00010058639102990709,0.00010944606762863922,9.172021126224927e-05,0.00010024638138415993
208984.375,0.0001005809281036281,0.00011065968658280226,8.69260748521607e-05,9.815062295293576e-05
209960.9375,0.0001005755411919907,0.00010791796396474805,8.875562940683683e-05,0.00010152102217903359
210937.5,0.0001005702289092892,0.0001115105505705912,8.862808791798571e-05,0.00010182145803220009
211914.0625,0.00010056498987714214,0.00010768095933017933,9.230388413944696e-05,0.00010091112200565083
212890.625,0.00010055982274905232,0.00011025915858982285,9.115974494796165e-05,9.806292083243162e-05
213867.1875,0.00010055472623214953,0.00010904334783688423,9.170882665557659e-05,0.00010036345671542569
214843.75,0.0001005496990174577,0.00011281187906181939,9.255951319331677e-05,0.00010114864802477895
215820.3125,0.00010054473989260681,0.00010839579877441216,8.9540463224944e-05,0.00010056788772483197
216796.875,0.00010053984758455203,0.00011041955107331193,9.011207154180595e-05,9.986007470245864e-05
217773.4375,0.00010053502095673132,0.00010988107711115465,8.96160229567119e-05,0.00010282749341629264
218750.0,0.00010053025877053176,0.00011004112335914217,8.550037066957583e-05,0.00010181271269068721
219726.5625,0.00010052555996080336,0.00011009532243820744,9.195753200553965e-05,9.852972465368346e-05
220703.125,0.0001005209233319647,0.00011022304227060453,9.196573829445268e-05,9.979006967204815e-05
221679.6875,0.00010051634785611349,0.00011125845831595508,9.268714933424468e-05,0.00010135241595238038
222656.25,0.00010051183240871485,0.00010641385986590984,9.639589270159067e-05,9.848594100479568e-05
223632.8125,0.00010050737598731286,0.00011630557640916201,9.014406361152432e-05,0.0001006063644194203
224609.375,0.0001005029775344307,0.0001115446231215253,9.327434837901097e-05,0.00010018335748863326
225585.9375,0.00010049863607206992,0.00011366593310799494,9.56274071474653e-05,9.981260111377887e-05
226562.5,0.00010049435060606636,0.00011510119082930237,8.764001035729934e-05,0.00010091584090837439
227539.0625,0.00010049012018194385,0.00011086923625253652,9.32181681410536e-05,0.00010009133271544368
228515.625,0.00010048594386533231,0.00010744867234259115,9.277345472636702e-05,0.00010096223474257
229492.1875,0.00010048182072439265,0.00011280495102391964,8.338710901448405e-05,0.00010175717915425458
