time_ms,total_trap_depth_MHz,cumulative_scattering_prob,cumulative_photoionization_prob
0.30820000000000003,1.6235531182079683,0.0002482527940076335,3.041403636955643e-05
0.3083,1.6239578652378523,0.00024836267246952626,3.0433258965501453e-05
0.30839999999999995,1.6243626579293093,0.0002484725772436135,3.045249114560663e-05
0.30849999999999994,1.6247674962267888,0.00024858250833524853,3.0471732913340837e-05
0.3086,1.6251723800747426,0.00024869246574978223,3.0490984272172455e-05
0.3087,1.6255773094176202,0.00024880244949256254,3.051024522556934e-05
0.30879999999999996,1.6259822841998735,0.0002489124595689345,3.0529515776998854e-05
0.30889999999999995,1.626387304365952,0.0002490224959842406,3.054879592992784e-05
0.309,1.6267923698603073,0.0002491325587438202,3.0568085687822624e-05
0.3091,1.6271974806273892,0.00024924264785301006,3.0587385054149024e-05
0.3092,1.6276026366116492,0.0002493527633171441,3.060669403237233e-05
0.30929999999999996,1.6280078377575367,0.00024946290514155333,3.062601262595733e-05
0.3094,1.6284130840095037,0.00024957307333156614,3.0645340838368273e-05
0.3095,1.6288183753119996,0.0002496832678925079,3.066467867306892e-05
0.3096,1.629223711609476,0.0002497934888297012,3.0684026133522476e-05
0.3097,1.6296290928463837,0.000249903736148466,3.070338322319166e-05
0.3098,1.630034518967172,0.0002500140098541192,3.0722749945538634e-05
0.3099,1.6304399899162931,0.00025012430995197506,3.074212630402505e-05
0.31,1.6308455056381965,0.0002502346364473448,3.076151230211205e-05
0.3101,1.6312510660773334,0.00025034498934553714,3.0780907943260214e-05
0.31020000000000003,1.6316566711781546,0.0002504553686518576,3.080031323092963e-05
0.3103,1.63206232088511,0.00025056577437160916,3.081972816857983e-05
0.3104,1.632468015142651,0.00025067620651009193,3.0839152759669816e-05
0.3105,1.6328737538952276,0.000250786665072603,3.085858700765808e-05
0.3106,1.6332795370872908,0.000250897150064437,3.087803091600257e-05
0.3107,1.6336853646632914,0.0002510076614908853,3.0897484488160696e-05
0.31079999999999997,1.6340912365676799,0.0002511181993572367,3.091694772758934e-05
0.31089999999999995,1.6344971527449068,0.0002512287636687772,3.093642063774483e-05
0.31099999999999994,1.6349031131394234,0.0002513393544307898,3.0955903222082966e-05
0.3111,1.6353091176956793,0.00025144997164855474,3.097539548405902e-05
0.3112,1.6357151663581255,0.00025156061532734947,3.099489742712772e-05
0.31129999999999997,1.636121259071213,0.0002516712854724485,3.1014409054743235e-05
0.31139999999999995,1.6365273957793922,0.00025178198208912364,3.10339303703592e-05
0.3115,1.6369335764271138,0.0002518927051826437,3.105346137742872e-05
0.3116,1.6373398009588285,0.00025200345475827476,3.107300207940434e-05
0.3117,1.6377460693189865,0.00025211423082128,3.1092552479738065e-05
0.31179999999999997,1.6381523814520391,0.0002522250333769199,3.1112112581881334e-05
0.3119,1.6385587373024366,0.00025233586243045194,3.113168238928506e-05
0.312,1.6389651368146294,0.0002524467179871307,3.1151261905399603e-05
0.3121,1.6393715799330688,0.0002525576000522081,3.117085113367476e-05
0.3122,1.6397780666022048,0.00025266850863093305,3.1190450077559773e-05
0.3123,1.6401845967664888,0.0002527794437285517,3.1210058740503355e-05
0.3124,1.6405911703703702,0.0002528904053503074,3.122967712595363e-05
0.3125,1.6409977873583008,0.0002530013935014405,3.1249305237358194e-05
0.3126,1.6414044476747307,0.00025311240818718864,3.126894307816407e-05
0.31270000000000003,1.6418111512641107,0.0002532234494127865,3.128859065181773e-05
0.31279999999999997,1.6422178980708912,0.00025333451718346595,3.130824796176507e-05
0.31289999999999996,1.642624688039523,0.00025344561150445594,3.132791501145145e-05
0.31299999999999994,1.643031521114457,0.00025355673238098273,3.1347591804321636e-05
0.3131,1.6434383972401438,0.00025366787981826957,3.136727834381987e-05
0.3132,1.6438453163610336,0.0002537790538215368,3.138697463338978e-05
0.31329999999999997,1.6442522784215774,0.0002538902543960021,3.140668067647448e-05
0.31339999999999996,1.644659283366226,0.0002540014815468801,3.1426396476516474e-05
0.3135,1.6450663311394293,0.0002541127352793827,3.1446122036957725e-05
0.3136,1.6454734216856393,0.0002542240155987189,3.14658573612396e-05
0.3137,1.6458805549493047,0.00025433532251009465,3.148560245280292e-05
0.31379999999999997,1.646287730874878,0.00025444665601871333,3.1505357315087915e-05
0.3139,1.6466949494068086,0.00025455801612977525,3.152512195153426e-05
0.314,1.6471022104895476,0.0002546694028484779,3.154489636558103e-05
0.3141,1.6475095140675462,0.00025478081618001596,3.156468056066675e-05
0.3142,1.6479168600852538,0.00025489225612958114,3.158447454022936e-05
0.3143,1.6483242484871223,0.0002550037227023624,3.16042783077062e-05
0.3144,1.6487316792176014,0.0002551152159035456,3.1624091866534054e-05
0.3145,1.6491391522211423,0.000255226735738314,3.164391522014911e-05
0.3146,1.6495466674421955,0.0002553382822118478,3.1663748371987e-05
0.3147,1.6499542248252113,0.00025544985532932434,3.168359132548273e-05
0.3148,1.650361824314641,0.0002555614550959182,3.170344408407076e-05
0.3149,1.6507694658549348,0.00025567308151680084,3.1723306651184935e-05
0.31499999999999995,1.6511771493905434,0.0002557847345971411,3.174317903025854e-05
0.31509999999999994,1.6515848748659174,0.00025589641434210477,3.1763061224724245e-05
0.3152,1.6519926422255073,0.00025600812075685477,3.178295323801415e-05
0.31529999999999997,1.6524004514137642,0.0002561198538465513,3.1802855073559747e-05
0.31539999999999996,1.6528083023751385,0.0002562316136163514,3.182276673479195e-05
0.31549999999999995,1.6532161950540807,0.0002563434000714095,3.184268822514107e-05
0.3156,1.6536241293950418,0.0002564552132168769,3.1862619548036836e-05
0.3157,1.6540321053424722,0.0002565670530579021,3.188256070690836e-05
0.31579999999999997,1.6544401228408225,0.00025667891959963075,3.190251170518417e-05
0.31589999999999996,1.654848181834543,0.0002567908128472055,3.19224725462922e-05
0.316,1.6552562822680852,0.00025690273280576636,3.1942443233659777e-05
0.3161,1.6556644240858993,0.00025701467948045006,3.196242377071362e-05
0.3162,1.6560726072324359,0.00025712665287639074,3.198241416087986e-05
0.31629999999999997,1.6564808316521455,0.00025723865299871946,3.200241440758401e-05
0.3164,1.656889097289479,0.00025735067985256454,3.2022424514250995e-05
0.3165,1.6572974040888868,0.00025746273344305127,3.204244448430512e-05
0.3166,1.65770575199482,0.000257574813775302,3.206247432117008e-05
0.3167,1.6581141409517286,0.0002576869208544364,3.208251402826898e-05
0.3168,1.6585225709040639,0.000257799054685571,3.21025636090243e-05
0.3169,1.658931041796276,0.0002579112152738195,3.212262306685791e-05
0.317,1.6593395535728157,0.0002580234026242927,3.214269240519107e-05
0.3171,1.659748106178134,0.0002581356167420985,3.216277162744442e-05
0.31720000000000004,1.660156699556681,0.00025824785763234196,3.218286073703801e-05
0.31729999999999997,1.6605653336529071,0.00025836012530012505,3.220295973739124e-05
0.31739999999999996,1.6609740084112645,0.000258472419750547,3.222306863192291e-05
0.31749999999999995,1.6613827237762022,0.000258584740988704,3.22431874240512e-05
0.3176,1.6617914796921711,0.0002586970890196894,3.226331611719368e-05
0.3177,1.6622002761036228,0.00025880946384859363,3.228345471476728e-05
0.31779999999999997,1.6626091129550067,0.0002589218654805041,3.230360322018832e-05
0.31789999999999996,1.6630179901907747,0.0002590342939205055,3.2323761636872476e-05
0.318,1.6634269077553763,0.00025914674917367945,3.234392996823483e-05
0.3181,1.6638358655932626,0.0002592592312451047,3.2364108217689825e-05
0.3182,1.6642448636488842,0.00025937174013985695,3.238429638865128e-05
0.31829999999999997,1.6646539018666924,0.00025948427586300923,3.2404494484532365e-05
0.31839999999999996,1.6650629801911367,0.00025959683841963137,3.242470250874564e-05
0.3185,1.6654720985666684,0.0002597094278147905,3.244492046470303e-05
0.3186,1.665881256937738,0.0002598220440535507,3.2465148355815834e-05
0.3187,1.666290455248796,0.0002599346871409731,3.248538618549471e-05
0.3188,1.6666996934442935,0.000260047357082116,3.250563395714966e-05
0.3189,1.6671089714686806,0.0002601600538820347,3.25258916741901e-05
0.319,1.6675182892664089,0.0002602727775457816,3.2546159340024766e-05
0.3191,1.6679276467819273,0.0002603855280784061,3.2566436958061774e-05
0.3192,1.6683370439596883,0.00026049830548495473,3.2586724531708585e-05
0.31930000000000003,1.6687464807441414,0.0002606111097704711,3.260702206437203e-05
0.3194,1.6691559570797376,0.00026072394093999576,3.2627329559458314e-05
0.31949999999999995,1.669565472910927,0.0002608367989985665,3.2647647020372956e-05
0.31959999999999994,1.6699750281821613,0.00026094968395121805,3.2667974450520875e-05
0.3197,1.6703846228378907,0.0002610625958029822,3.268831185330631e-05
0.3198,1.670794256822565,0.0002611755345588878,3.270865923213287e-05
0.31989999999999996,1.6712039300806365,0.00026128850022396087,3.2729016590403514e-05
0.31999999999999995,1.6716136425565546,0.0002614014928032243,3.2749383931520556e-05
0.3201,1.67202339419477,0.00026151451230169815,3.276976125888563e-05
0.3202,1.672433184939734,0.0002616275587243995,3.2790148575899755e-05
0.3203,1.6728430147358961,0.0002617406320763425,3.2810545885963276e-05
0.32039999999999996,1.6732528835277085,0.0002618537323625383,3.283095319247589e-05
0.3205,1.6736627912596207,0.0002619668595879952,3.285137049883662e-05
0.3206,1.6740727378760838,0.0002620800137577185,3.287179780844386e-05
0.3207,1.674482723321548,0.0002621931948767104,3.289223512469532e-05
0.3208,1.6748927475404645,0.0002623064029499704,3.291268245098807e-05
0.3209,1.6753028104772834,0.00026241963798249486,3.293313979071851e-05
0.321,1.675712912076456,0.00026253289997927725,3.295360714728237e-05
0.3211,1.6761230522824324,0.0002626461889453081,3.297408452407472e-05
0.3212,1.6765332310396637,0.0002627595048855748,3.2994571924489975e-05
0.32130000000000003,1.6769434482925996,0.0002628728478050621,3.301506935192187e-05
0.3214,1.6773537039856918,0.0002629862177087515,3.303557680976349e-05
0.3215,1.6777639980633907,0.0002630996146016217,3.3056094301407235e-05
0.3216,1.6781743304701462,0.00026321303848864835,3.3076621830244834e-05
0.3217,1.6785847011504098,0.0002633264893748042,3.309715939966735e-05
0.3218,1.6789951100486322,0.000263439967265059,3.311770701306518e-05
0.32189999999999996,1.6794055571092636,0.00026355347216437946,3.3138264673828034e-05
0.32199999999999995,1.6798160422767547,0.0002636670040777294,3.315883238534496e-05
0.32209999999999994,1.6802265654955557,0.0002637805630100697,3.317941015100431e-05
0.3222,1.6806371267101183,0.0002638941489663582,3.319999797419378e-05
0.3223,1.6810477258648928,0.0002640077619515498,3.322059585830038e-05
0.32239999999999996,1.6814583629043292,0.0002641214019705964,3.324120380671043e-05
0.32249999999999995,1.6818690377728784,0.0002642350690284469,3.326182182280958e-05
0.3226,1.6822797504149911,0.00026434876313004724,3.328244990998278e-05
0.3227,1.6826905007751187,0.00026446248428034047,3.3303088071614335e-05
0.3228,1.6831012887977106,0.0002645762324842665,3.332373631108782e-05
0.32289999999999996,1.6835121144272183,0.0002646900077467624,3.334439463178614e-05
0.323,1.683922977608092,0.00026480381007276216,3.336506303709152e-05
0.3231,1.6843338782847828,0.0002649176394671969,3.338574153038549e-05
0.3232,1.6847448164017407,0.00026503149593499456,3.340643011504888e-05
0.3233,1.6851557919034168,0.00026514537948108024,3.342712879446185e-05
0.3234,1.6855668047342618,0.0002652592901103761,3.3447837572003846e-05
0.3235,1.685977854838726,0.0002653732278278011,3.346855645105362e-05
0.3236,1.6863889421612603,0.0002654871926382715,3.348928543498926e-05
0.3237,1.6868000666463154,0.00026560118454670026,3.351002452718811e-05
0.32380000000000003,1.6872112282383414,0.0002657152035579976,3.353077373102685e-05
