time_us,phase_target_pi,phase_measured_pi,intensity_target_au,intensity_measured_au
1.0468112888209165,-0.68595601060026,-0.6890758897172633,0.5366968780015153,0.5381596030291875
1.048111675515104,-0.6877846173033406,-0.6856616611697868,0.5299392884244365,0.5320954304592838
1.0494120622092917,-0.6893584802692975,-0.6788111050652847,0.5231535481888481,0.5181506505938401
1.050712448903479,-0.690864411572021,-0.685705454740695,0.5163927328069902,0.5173395407651293
1.0520128355976666,-0.6922774730027056,-0.6953163335665082,0.5096518507938912,0.5137471457862018
1.053313222291854,-0.6934583597532912,-0.6864763775332546,0.5028955617107558,0.5011801541029175
1.0546136089860414,-0.6946392465038771,-0.6791547262451757,0.4961843549118786,0.49401538158913755
1.055913995680229,-0.6955676157948105,-0.6891751522585631,0.4894573207928739,0.4894255252366153
1.0572143823744165,-0.6964255715633403,-0.6963302506505801,0.4827593319995439,0.4897396169634319
1.0585147690686039,-0.6971958185463196,-0.6870269081863467,0.47608738139934054,0.480229314247803
1.0598151557627913,-0.6977384967884096,-0.6825890744217253,0.4694100523715375,0.4664952477343538
1.061115542456979,-0.6982811750305,-0.6951350166349156,0.46277988082646115,0.45972068977785924
1.0624159291511663,-0.6985904949292313,-0.7003777981825712,0.456145557174849,0.4575329507647615
1.0637163158453538,-0.6988318463784408,-0.6900823463787525,0.44954429595398365,0.4527347930462928
1.0650167025395414,-0.6989971335041384,-0.6875374082765168,0.44297468856717687,0.4425876721166007
1.0663170892337286,-0.6989574695359293,-0.697176469855635,0.4364094146838135,0.43811363754556143
1.0676174759279162,-0.6989178055677202,-0.697332741461419,0.4298931562666511,0.43385244311088617
1.0689178626221036,-0.6986818286244133,-0.6870774751337179,0.4233837020239261,0.4230456846342164
1.070218249316291,-0.6983861879337727,-0.6889212831311815,0.41691117738079403,0.41716419649274666
1.0715186360104787,-0.6980307330983356,-0.7009647376862891,0.4104754016214157,0.41554197683532956
1.0728190227046661,-0.6975077986574689,-0.7000145842819203,0.4040532731740955,0.41087218686399146
1.0741194093988535,-0.696984864216602,-0.6889957925016739,0.39768178060500325,0.3979676111586279
1.075419796093041,-0.696312870856837,-0.6918374148170763,0.3913272677039089,0.3934614970711504
1.0767201827872286,-0.6955936509089058,-0.7020363904999551,0.38501335671827525,0.384611313653683
