gate_zone_um,beam_waist_um,gate_error_TO,gate_error_AR
30,219.10821643286576,0.0009133786698399815,0.0014593666888460533
30,220.08016032064134,0.0009151592059579716,0.0014633455957586694
30,221.05210420841686,0.0009169330074527693,0.0014663010722483216
30,222.02404809619242,0.0009187227196825187,0.0014692653216963336
30,222.99599198396797,0.0009204973054677268,0.0014715375591006774
30,223.96793587174355,0.0009222721489424712,0.0014754504040546124
30,224.93987975951907,0.0009240518289341804,0.0014790823991143176
30,225.91182364729463,0.0009258281837409843,0.0014812869900042713
30,226.88376753507018,0.0009276073541609753,0.0014840761780456901
30,227.85571142284573,0.0009293820104816497,0.001486990961144019
30,228.82765531062128,0.0009311552156804348,0.0014888913455429753
30,229.79959919839683,0.0009329256846528633,0.0014930259892182995
30,230.7715430861724,0.0009347014257348185,0.0014965743065739057
30,231.74348697394794,0.0009364748848321724,0.0014981471292485615
30,232.7154308617235,0.0009382397129426012,0.0015020903959972465
30,233.68737474949904,0.0009400145040306951,0.0015055185702484986
30,234.6593186372746,0.0009417817493121428,0.0015076132157549882
30,235.63126252505012,0.0009435443349115058,0.0015109248530117414
30,236.6032064128257,0.0009453062783704169,0.0015146397645734444
30,237.57515030060125,0.0009470751260297616,0.0015181324313706668
30,238.5470941883768,0.0009488384682124762,0.001520992974734181
30,239.51903807615233,0.0009506019469455174,0.0015231580122070376
30,240.49098196392788,0.0009523594397481405,0.0015263042260572623
30,241.46292585170346,0.0009541190750738116,0.0015296685477282912
30,242.434869739479,0.0009558786512952056,0.001532391112066156
30,243.40681362725454,0.0009576298178524123,0.0015361081354537953
30,244.3787575150301,0.0009593879680351858,0.0015384904775248565
30,245.35070140280567,0.0009611433077281184,0.0015401351122001916
30,246.32264529058122,0.0009628883107464237,0.0015435167701989272
30,247.29458917835672,0.0009646392724824704,0.0015474419286193308
30,248.26653306613227,0.0009663864374597209,0.0015496253440544505
30,249.23847695390782,0.0009681317023277902,0.001551786881434758
30,250.2104208416834,0.0009698769875138291,0.0015562294682957
30,251.18236472945895,0.0009716213881213465,0.0015579461904619007
30,252.1543086172345,0.0009733587424948231,0.001561156487426052
30,253.12625250501006,0.0009751006912259719,0.0015638357878888787
30,254.09819639278564,0.0009768385057582485,0.0015667101993784849
30,255.07014028056113,0.0009785730484446198,0.001569836337980579
30,256.0420841683367,0.0009803066518883075,0.0015729572907468015
30,257.01402805611224,0.0009820357418212078,0.0015752566004599844
30,257.9859719438878,0.0009837676217072655,0.0015785220861831428
30,258.95791583166334,0.0009854975809729938,0.001581352592189611
30,259.9298597194389,0.0009872210366701495,0.0015841320061642516
30,260.90180360721445,0.0009889470714815607,0.0015879557544369316
30,261.87374749498997,0.0009906679735514068,0.0015903461766997307
30,262.84569138276555,0.0009923902560854403,0.0015930748280490459
30,263.8176352705411,0.0009941084922832077,0.0015947863981449206
30,264.78957915831666,0.000995825367969272,0.0015962975202833407
30,265.76152304609224,0.0009975423408716821,0.0016014703653324247
30,266.73346693386776,0.000999251466890394,0.0016030508763368312
30,267.7054108216433,0.0010009654146075908,0.0016070421287708303
30,268.67735470941886,0.001002669608695772,0.0016101232666475562
30,269.6492985971944,0.0010043785085984691,0.0016134610716865838
30,270.62124248496997,0.001006081353504329,0.0016160116874358588
30,271.5931863727455,0.001007788277304078,0.0016184535281363877
30,272.5651302605211,0.001009485795983589,0.0016207388797182531
30,273.53707414829665,0.0010111849745859658,0.0016235549445071662
30,274.5090180360722,0.0010128833436608975,0.0016270339661970112
30,275.4809619238477,0.0010145790639031205,0.0016292544176240709
30,276.4529058116232,0.0010162698597383502,0.001632152452593516
30,277.4248496993988,0.0010179594081123344,0.0016351946030087605
30,278.3967935871744,0.0010196496849141923,0.0016380451712852961
30,279.3687374749499,0.001021337528345212,0.0016388266539175689
30,280.3406813627255,0.001023018606627013,0.001645034084620911
30,281.312625250501,0.0010246997003864333,0.001646028334062577
30,282.2845691382766,0.0010263844337567996,0.0016479941379050622
30,283.2565130260521,0.0010280592127046573,0.001651616033851333
