gate_type,rabi_freq_MHz,relative_intensity_error,gate_infidelity
TO_1photon,16.0,0.0009326033468832199,0.0007199926782588406
TO_1photon,16.0,0.001,0.0007222910420902062
TO_1photon,16.0,0.0010722672220103231,0.0007245034259844019
TO_1photon,16.0,0.0011497569953977356,0.0007271753359048283
TO_1photon,16.0,0.0012328467394420659,0.0007299740282991074
TO_1photon,16.0,0.0013219411484660286,0.0007330229476292249
TO_1photon,16.0,0.0014174741629268048,0.000736179323310715
TO_1photon,16.0,0.0015199110829529332,0.0007396216674442346
TO_1photon,16.0,0.0016297508346206436,0.0007435318040167616
TO_1photon,16.0,0.001747528400007683,0.0007475667612750758
TO_1photon,16.0,0.001873817422860383,0.0007537746849648475
TO_1photon,16.0,0.002009233002565046,0.0007585951728484863
TO_1photon,16.0,0.0021544346900318843,0.0007616759850022081
TO_1photon,16.0,0.0023101297000831605,0.0007687883310185661
TO_1photon,16.0,0.0024770763559917113,0.000774999800579601
TO_1photon,16.0,0.0026560877829466868,0.0007810140576631763
TO_1photon,16.0,0.002848035868435802,0.0007876852504804521
TO_1photon,16.0,0.0030538555088334154,0.0007954557288303299
TO_1photon,16.0,0.0032745491628777285,0.0008035694413790484
TO_1photon,16.0,0.003511191734215131,0.000812418523741032
TO_1photon,16.0,0.0037649358067924675,0.0008208602937685994
TO_1photon,16.0,0.004037017258596558,0.0008325623981323416
TO_1photon,16.0,0.004328761281083062,0.000843892899431653
TO_1photon,16.0,0.004641588833612782,0.0008548043914026193
TO_1photon,16.0,0.004977023564332114,0.0008682494350507053
TO_1photon,16.0,0.005336699231206312,0.0008828394496065428
TO_1photon,16.0,0.00572236765935022,0.0008987452487579928
TO_1photon,16.0,0.006135907273413176,0.0009158105935148653
TO_1photon,16.0,0.006579332246575682,0.0009365988905885025
TO_1photon,16.0,0.007054802310718645,0.0009570443268070994
TO_1photon,16.0,0.007564633275546291,0.0009803811140524088
TO_1photon,16.0,0.008111308307896872,0.0010025860971564216
TO_1photon,16.0,0.008697490026177835,0.0010294972592024276
TO_1photon,16.0,0.0093260334688322,0.0010592482845631634
TO_1photon,16.0,0.01,0.0010918271334733332
TO_1photon,16.0,0.010722672220103232,0.0011275189155417475
TO_1photon,16.0,0.011497569953977356,0.0011668579632788667
TO_1photon,16.0,0.012328467394420659,0.0012101900964783807
TO_1photon,16.0,0.013219411484660288,0.001258130107000377
TO_1photon,16.0,0.014174741629268049,0.0013108239435336566
TO_1photon,16.0,0.01519911082952933,0.0013692630965069785
TO_1photon,16.0,0.01629750834620645,0.0014348611096127728
TO_1photon,16.0,0.01747528400007685,0.001506633214580222
TO_1photon,16.0,0.018738174228603847,0.0015853829185142887
TO_1photon,16.0,0.02009233002565048,0.0016729976434918248
TO_1photon,16.0,0.021544346900318846,0.0017709916465157294
TO_1photon,16.0,0.023101297000831605,0.001880264492352901
TO_1photon,16.0,0.024770763559917114,0.002001642670330095
TO_1photon,16.0,0.026560877829466867,0.002139912250552989
TO_1photon,16.0,0.02848035868435802,0.0022890523378449323
TO_1photon,16.0,0.030538555088334154,0.0024608100220666618
TO_1photon,16.0,0.03274549162877728,0.0026492215099540584
TO_1photon,16.0,0.03511191734215131,0.0028602856083432826
TO_1photon,16.0,0.037649358067924674,0.003100236717461624
TO_1photon,16.0,0.040370172585965536,0.003366238248173836
TO_1photon,16.0,0.04328761281083057,0.003669531020824679
TO_1photon,16.0,0.04641588833612782,0.00400728318693655
TO_1photon,16.0,0.04977023564332114,0.0043853332509334875
TO_1photon,16.0,0.05336699231206313,0.004815145511310237
TO_1photon,16.0,0.0572236765935022,0.005300220495534247
TO_1photon,16.0,0.061359072734131756,0.005847077831274472
TO_1photon,16.0,0.06579332246575682,0.006468845543546431
TO_1photon,16.0,0.07054802310718646,0.007167888619610707
TO_1photon,16.0,0.07564633275546291,0.007958104059189175
TO_1photon,16.0,0.08111308307896872,0.008852794585016754
TO_1photon,16.0,0.08697490026177834,0.009865819694885314
TO_1photon,16.0,0.093260334688322,0.011015838971032976
TO_1photon,16.0,0.1,0.012318635859466132
AR_1photon,2.0,0.0001,0.004607379132204326
AR_1photon,2.0,0.00010722672220103231,0.0046075195477478514
AR_1photon,2.0,0.00011497569953977356,0.004607505837071146
AR_1photon,2.0,0.0001232846739442066,0.004607489945520515
AR_1photon,2.0,0.00013219411484660288,0.00460745904217974
AR_1photon,2.0,0.00014174741629268049,0.004607465887408679
AR_1photon,2.0,0.0001519911082952933,0.004607431677625118
AR_1photon,2.0,0.00016297508346206434,0.004607410573161386
AR_1photon,2.0,0.0001747528400007683,0.004607410913076926
AR_1photon,2.0,0.0001873817422860383,0.0046074158652431585
AR_1photon,2.0,0.00020092330025650479,0.004607397037007743
AR_1photon,2.0,0.00021544346900318845,0.004607376260732932
AR_1photon,2.0,0.00023101297000831605,0.004607430645505284
AR_1photon,2.0,0.0002477076355991711,0.004607389882986257
AR_1photon,2.0,0.00026560877829466864,0.0046073687301696475
AR_1photon,2.0,0.0002848035868435802,0.004607359263473554
AR_1photon,2.0,0.0003053855508833416,0.004607337753369634
AR_1photon,2.0,0.00032745491628777284,0.004607306637487429
AR_1photon,2.0,0.0003511191734215131,0.004607291561005367
AR_1photon,2.0,0.00037649358067924675,0.0046072322763047735
AR_1photon,2.0,0.0004037017258596554,0.004607214017814387
AR_1photon,2.0,0.0004328761281083057,0.004607202151188372
AR_1photon,2.0,0.0004641588833612782,0.004607188780136107
AR_1photon,2.0,0.0004977023564332114,0.004607189031224146
AR_1photon,2.0,0.0005336699231206312,0.004607237568337363
AR_1photon,2.0,0.0005722367659350221,0.004607142499718719
AR_1photon,2.0,0.0006135907273413176,0.004607150167153962
AR_1photon,2.0,0.0006579332246575682,0.004607125684582325
AR_1photon,2.0,0.0007054802310718645,0.00460716554609808
AR_1photon,2.0,0.000756463327554629,0.004607183511361357
AR_1photon,2.0,0.0008111308307896872,0.004607182918600405
AR_1photon,2.0,0.0008697490026177834,0.004607295929972111
AR_1photon,2.0,0.0009326033468832199,0.004607322786430945
AR_1photon,2.0,0.001,0.004607167643551846
AR_1photon,2.0,0.0010722672220103231,0.004607212508505598
AR_1photon,2.0,0.0011497569953977356,0.004607195318908075
AR_1photon,2.0,0.0012328467394420659,0.004607147286229574
AR_1photon,2.0,0.0013219411484660286,0.00460699704490608
AR_1photon,2.0,0.0014174741629268048,0.004606966647666244
AR_1photon,2.0,0.0015199110829529332,0.0046069392349376015
AR_1photon,2.0,0.0016297508346206436,0.004607104216368785
AR_1photon,2.0,0.001747528400007683,0.004607101182718565
AR_1photon,2.0,0.001873817422860383,0.004606656155637268
AR_1photon,2.0,0.002009233002565046,0.004606811378375264
AR_1photon,2.0,0.0021544346900318843,0.004606870885983438
AR_1photon,2.0,0.0023101297000831605,0.004606678907962403
AR_1photon,2.0,0.0024770763559917113,0.004606076093279343
AR_1photon,2.0,0.0026560877829466868,0.004606042216920403
AR_1photon,2.0,0.002848035868435802,0.004606279643439626
AR_1photon,2.0,0.0030538555088334154,0.004605918418166599
AR_1photon,2.0,0.0032745491628777285,0.0046060290906873025
AR_1photon,2.0,0.003511191734215131,0.004605355118735721
AR_1photon,2.0,0.0037649358067924675,0.004605267180918471
AR_1photon,2.0,0.004037017258596558,0.004605226371564686
AR_1photon,2.0,0.004328761281083062,0.004605144275901085
AR_1photon,2.0,0.004641588833612782,0.004605085164953948
AR_1photon,2.0,0.004977023564332114,0.004605334973444175
AR_1photon,2.0,0.005336699231206312,0.0046051942076029695
AR_1photon,2.0,0.00572236765935022,0.004603522675860172
AR_1photon,2.0,0.006135907273413176,0.004604936313631014
AR_1photon,2.0,0.006579332246575682,0.004603921451853732
AR_1photon,2.0,0.007054802310718645,0.004603869758200041
AR_1photon,2.0,0.007564633275546291,0.004603781404381002
AR_1photon,2.0,0.008111308307896872,0.0046031419309748856
AR_1photon,2.0,0.008697490026177835,0.004603065266013062
AR_1photon,2.0,0.0093260334688322,0.004602710713217051
AR_1photon,2.0,0.01,0.0046035690382610905
AR_1photon,2.0,0.010722672220103232,0.004603602907848892
AR_1photon,2.0,0.011497569953977356,0.004603463855952117
AR_1photon,2.0,0.012328467394420659,0.004601897576875569
AR_1photon,2.0,0.013219411484660288,0.004601542932182956
AR_1photon,2.0,0.014174741629268049,0.004602845864776217
AR_1photon,2.0,0.01519911082952933,0.004602020812321084
AR_1photon,2.0,0.01629750834620645,0.004601662081647917
AR_1photon,2.0,0.01747528400007685,0.004601380716634074
AR_1photon,2.0,0.018738174228603847,0.004601009510980858
AR_1photon,2.0,0.02009233002565048,0.004600814009002585
AR_1photon,2.0,0.021544346900318846,0.004599678679205854
AR_1photon,2.0,0.023101297000831605,0.0046000176756664235
AR_1photon,2.0,0.024770763559917114,0.004599107634809196
AR_1photon,2.0,0.026560877829466867,0.00459924734211925
AR_1photon,2.0,0.02848035868435802,0.004598581092145948
AR_1photon,2.0,0.030538555088334154,0.004598901049815973
AR_1photon,2.0,0.03274549162877728,0.004598122387856951
AR_1photon,2.0,0.03511191734215131,0.004597823943177759
AR_1photon,2.0,0.037649358067924674,0.0045974534588222316
AR_1photon,2.0,0.040370172585965536,0.0045983808758766065
AR_1photon,2.0,0.04328761281083057,0.004601201289304524
AR_1photon,2.0,0.04641588833612782,0.004602385672380582
AR_1photon,2.0,0.04977023564332114,0.0046025328306762425
AR_1photon,2.0,0.05336699231206313,0.004605140868051194
AR_1photon,2.0,0.0572236765935022,0.004607373091019662
AR_1photon,2.0,0.061359072734131756,0.004612162363538674
AR_1photon,2.0,0.06579332246575682,0.004618972153081491
AR_1photon,2.0,0.07054802310718646,0.004627383769866933
AR_1photon,2.0,0.07564633275546291,0.004639076450713597
AR_1photon,2.0,0.08111308307896872,0.004655268700147097
AR_1photon,2.0,0.08697490026177834,0.004673697273360089
AR_1photon,2.0,0.093260334688322,0.0047023061783779685
AR_1photon,2.0,0.1,0.004741574108438229
AR_1photon,4.0,0.0001,0.0024880823763551163
AR_1photon,4.0,0.00010722672220103231,0.002488086399243805
AR_1photon,4.0,0.00011497569953977356,0.002488082899430033
AR_1photon,4.0,0.0001232846739442066,0.0024882240171436587
AR_1photon,4.0,0.00013219411484660288,0.002488205335423044
AR_1photon,4.0,0.00014174741629268049,0.0024881897241501028
AR_1photon,4.0,0.0001519911082952933,0.0024881512083336776
AR_1photon,4.0,0.00016297508346206434,0.0024881635034771366
AR_1photon,4.0,0.0001747528400007683,0.0024881506638650963
AR_1photon,4.0,0.0001873817422860383,0.0024881619338992245
AR_1photon,4.0,0.00020092330025650479,0.002488141213699002
AR_1photon,4.0,0.00021544346900318845,0.0024881198469545174
AR_1photon,4.0,0.00023101297000831605,0.002488083617620318
AR_1photon,4.0,0.0002477076355991711,0.002488057013689482
AR_1photon,4.0,0.00026560877829466864,0.0024880990393616464
AR_1photon,4.0,0.0002848035868435802,0.002488102641251988
AR_1photon,4.0,0.0003053855508833416,0.0024880838663102756
AR_1photon,4.0,0.00032745491628777284,0.00248806860732087
AR_1photon,4.0,0.0003511191734215131,0.002488058379222724
AR_1photon,4.0,0.00037649358067924675,0.0024879663284522735
AR_1photon,4.0,0.0004037017258596554,0.002487971570937497
AR_1photon,4.0,0.0004328761281083057,0.0024879290063168913
AR_1photon,4.0,0.0004641588833612782,0.0024879256350237577
AR_1photon,4.0,0.0004977023564332114,0.002488065657011096
AR_1photon,4.0,0.0005336699231206312,0.0024878829048610163
AR_1photon,4.0,0.0005722367659350221,0.0024878951975515484
AR_1photon,4.0,0.0006135907273413176,0.0024878981074243356
AR_1photon,4.0,0.0006579332246575682,0.0024878852071812396
AR_1photon,4.0,0.0007054802310718645,0.0024878670472219255
AR_1photon,4.0,0.000756463327554629,0.002487892304528616
AR_1photon,4.0,0.0008111308307896872,0.0024879551878185246
AR_1photon,4.0,0.0008697490026177834,0.002487974133143167
AR_1photon,4.0,0.0009326033468832199,0.0024880735868798576
AR_1photon,4.0,0.001,0.0024879664978434413
AR_1photon,4.0,0.0010722672220103231,0.002487946597917179
AR_1photon,4.0,0.0011497569953977356,0.0024879643350513847
AR_1photon,4.0,0.0012328467394420659,0.002487926877298041
AR_1photon,4.0,0.0013219411484660286,0.002487753485581057
AR_1photon,4.0,0.0014174741629268048,0.0024877211963473256
AR_1photon,4.0,0.0015199110829529332,0.0024877775665856916
AR_1photon,4.0,0.0016297508346206436,0.0024877498379003438
AR_1photon,4.0,0.001747528400007683,0.0024878555251994783
AR_1photon,4.0,0.001873817422860383,0.0024873860067806675
AR_1photon,4.0,0.002009233002565046,0.002487532824351213
AR_1photon,4.0,0.0021544346900318843,0.00248764375403554
AR_1photon,4.0,0.0023101297000831605,0.0024874579614490022
AR_1photon,4.0,0.0024770763559917113,0.00248692480860091
AR_1photon,4.0,0.0026560877829466868,0.0024868178905785854
AR_1photon,4.0,0.002848035868435802,0.002487002926338522
AR_1photon,4.0,0.0030538555088334154,0.0024866460552539493
AR_1photon,4.0,0.0032745491628777285,0.002486819644937799
AR_1photon,4.0,0.003511191734215131,0.00248615946387043
AR_1photon,4.0,0.0037649358067924675,0.0024860986291248555
AR_1photon,4.0,0.004037017258596558,0.002485998846603832
AR_1photon,4.0,0.004328761281083062,0.002485954258603318
AR_1photon,4.0,0.004641588833612782,0.0024858853027914796
AR_1photon,4.0,0.004977023564332114,0.002486122227762677
AR_1photon,4.0,0.005336699231206312,0.002486016359837584
AR_1photon,4.0,0.00572236765935022,0.002484299733403472
AR_1photon,4.0,0.006135907273413176,0.002485717755454142
AR_1photon,4.0,0.006579332246575682,0.002484697643249323
AR_1photon,4.0,0.007054802310718645,0.002484658040646126
AR_1photon,4.0,0.007564633275546291,0.00248454877399662
AR_1photon,4.0,0.008111308307896872,0.002483928001748348
AR_1photon,4.0,0.008697490026177835,0.002483781509832639
AR_1photon,4.0,0.0093260334688322,0.0024834888644947872
AR_1photon,4.0,0.01,0.002484392062736651
AR_1photon,4.0,0.010722672220103232,0.0024843889189889445
AR_1photon,4.0,0.011497569953977356,0.0024836967660089027
AR_1photon,4.0,0.012328467394420659,0.0024826586971735676
AR_1photon,4.0,0.013219411484660288,0.0024822081065237755
AR_1photon,4.0,0.014174741629268049,0.0024837126624331907
AR_1photon,4.0,0.01519911082952933,0.002482660413048343
AR_1photon,4.0,0.01629750834620645,0.0024824211184689693
AR_1photon,4.0,0.01747528400007685,0.0024820306690157556
AR_1photon,4.0,0.018738174228603847,0.0024818064325877742
AR_1photon,4.0,0.02009233002565048,0.0024807889618527756
AR_1photon,4.0,0.021544346900318846,0.0024802703621789046
AR_1photon,4.0,0.023101297000831605,0.00248030890007489
AR_1photon,4.0,0.024770763559917114,0.0024797267713871918
AR_1photon,4.0,0.026560877829466867,0.002479476188705365
AR_1photon,4.0,0.02848035868435802,0.0024787352876359803
AR_1photon,4.0,0.030538555088334154,0.002478876427013388
AR_1photon,4.0,0.03274549162877728,0.002477949902953136
AR_1photon,4.0,0.03511191734215131,0.0024772957281584684
AR_1photon,4.0,0.037649358067924674,0.0024766389262274036
AR_1photon,4.0,0.040370172585965536,0.0024771307382364105
AR_1photon,4.0,0.04328761281083057,0.0024795985103847062
AR_1photon,4.0,0.04641588833612782,0.0024799648779694206
AR_1photon,4.0,0.04977023564332114,0.0024792591285391907
AR_1photon,4.0,0.05336699231206313,0.002480809787896887
AR_1photon,4.0,0.0572236765935022,0.002481746142673269
AR_1photon,4.0,0.061359072734131756,0.002484924568244784
AR_1photon,4.0,0.06579332246575682,0.00248970793697334
AR_1photon,4.0,0.07054802310718646,0.0024956478629770684
AR_1photon,4.0,0.07564633275546291,0.0025042440057598814
AR_1photon,4.0,0.08111308307896872,0.002516643704101096
AR_1photon,4.0,0.08697490026177834,0.0025301579238058425
AR_1photon,4.0,0.093260334688322,0.0025530192899968496
AR_1photon,4.0,0.1,0.0025848427107065808
AR_1photon,8.0,0.0001,0.0014265487412603584
AR_1photon,8.0,0.00010722672220103231,0.0014264972296766931
AR_1photon,8.0,0.00011497569953977356,0.0014264816319167206
AR_1photon,8.0,0.0001232846739442066,0.001426442903963987
AR_1photon,8.0,0.00013219411484660288,0.001426597572605548
AR_1photon,8.0,0.00014174741629268049,0.0014266122698881611
AR_1photon,8.0,0.0001519911082952933,0.0014265721565067668
AR_1photon,8.0,0.00016297508346206434,0.0014265724295862148
AR_1photon,8.0,0.0001747528400007683,0.001426552168406925
AR_1photon,8.0,0.0001873817422860383,0.0014265575265016706
AR_1photon,8.0,0.00020092330025650479,0.0014265361325855874
AR_1photon,8.0,0.00021544346900318845,0.001426497706262464
AR_1photon,8.0,0.00023101297000831605,0.0014264808314093935
AR_1photon,8.0,0.0002477076355991711,0.0014264627966135146
AR_1photon,8.0,0.00026560877829466864,0.0014264266239569778
AR_1photon,8.0,0.0002848035868435802,0.0014264960260623738
AR_1photon,8.0,0.0003053855508833416,0.0014264788948977758
AR_1photon,8.0,0.00032745491628777284,0.0014264892296085296
AR_1photon,8.0,0.0003511191734215131,0.0014264425872152486
AR_1photon,8.0,0.00037649358067924675,0.0014263763376640703
AR_1photon,8.0,0.0004037017258596554,0.0014263322785182941
AR_1photon,8.0,0.0004328761281083057,0.0014264855234359386
AR_1photon,8.0,0.0004641588833612782,0.0014263038979512865
AR_1photon,8.0,0.0004977023564332114,0.0014262989186685227
AR_1photon,8.0,0.0005336699231206312,0.0014262859932265837
AR_1photon,8.0,0.0005722367659350221,0.0014262675044522943
AR_1photon,8.0,0.0006135907273413176,0.0014262763483006147
AR_1photon,8.0,0.0006579332246575682,0.0014262528825975673
AR_1photon,8.0,0.0007054802310718645,0.001426279585768242
AR_1photon,8.0,0.000756463327554629,0.0014262710364842945
AR_1photon,8.0,0.0008111308307896872,0.001426334197482837
AR_1photon,8.0,0.0008697490026177834,0.0014263318101289668
AR_1photon,8.0,0.0009326033468832199,0.0014264695247134807
AR_1photon,8.0,0.001,0.0014263391320498142
AR_1photon,8.0,0.0010722672220103231,0.0014263413032128414
AR_1photon,8.0,0.0011497569953977356,0.0014263861901789854
AR_1photon,8.0,0.0012328467394420659,0.001426365897819637
AR_1photon,8.0,0.0013219411484660286,0.0014261970229205723
AR_1photon,8.0,0.0014174741629268048,0.0014261265434559744
AR_1photon,8.0,0.0015199110829529332,0.0014261995733312327
AR_1photon,8.0,0.0016297508346206436,0.0014261743458507947
AR_1photon,8.0,0.001747528400007683,0.0014262607016669593
AR_1photon,8.0,0.001873817422860383,0.0014257782156884558
AR_1photon,8.0,0.002009233002565046,0.001425937641286401
AR_1photon,8.0,0.0021544346900318843,0.0014261185667762133
AR_1photon,8.0,0.0023101297000831605,0.0014258472730890315
AR_1photon,8.0,0.0024770763559917113,0.0014253435743490916
AR_1photon,8.0,0.0026560877829466868,0.0014252469199572682
AR_1photon,8.0,0.002848035868435802,0.0014254450383451855
AR_1photon,8.0,0.0030538555088334154,0.001425087600113506
AR_1photon,8.0,0.0032745491628777285,0.0014252684312111574
AR_1photon,8.0,0.003511191734215131,0.00142461164559049
AR_1photon,8.0,0.0037649358067924675,0.0014245545129628612
AR_1photon,8.0,0.004037017258596558,0.0014244790735410406
AR_1photon,8.0,0.004328761281083062,0.0014244301669709136
AR_1photon,8.0,0.004641588833612782,0.0014243632960492247
AR_1photon,8.0,0.004977023564332114,0.0014246358246924329
AR_1photon,8.0,0.005336699231206312,0.0014245109467729833
AR_1photon,8.0,0.00572236765935022,0.0014227975991665254
AR_1photon,8.0,0.006135907273413176,0.0014242618614721536
AR_1photon,8.0,0.006579332246575682,0.0014232490473733428
AR_1photon,8.0,0.007054802310718645,0.0014231808993504513
AR_1photon,8.0,0.007564633275546291,0.0014231494484696627
AR_1photon,8.0,0.008111308307896872,0.001422525462546842
AR_1photon,8.0,0.008697490026177835,0.0014224198425557555
AR_1photon,8.0,0.0093260334688322,0.001422074863608569
AR_1photon,8.0,0.01,0.0014230516496355206
AR_1photon,8.0,0.010722672220103232,0.0014230756423846413
AR_1photon,8.0,0.011497569953977356,0.0014224470140844492
AR_1photon,8.0,0.012328467394420659,0.0014214464091903967
AR_1photon,8.0,0.013219411484660288,0.0014209394192239433
AR_1photon,8.0,0.014174741629268049,0.0014225480185545702
AR_1photon,8.0,0.01519911082952933,0.0014215298212906236
AR_1photon,8.0,0.01629750834620645,0.0014213268382897715
AR_1photon,8.0,0.01747528400007685,0.001420969628151858
AR_1photon,8.0,0.018738174228603847,0.0014208077068876834
AR_1photon,8.0,0.02009233002565048,0.0014193748468519507
AR_1photon,8.0,0.021544346900318846,0.001420129183797303
AR_1photon,8.0,0.023101297000831605,0.0014193749832356328
AR_1photon,8.0,0.024770763559917114,0.0014187604476104676
AR_1photon,8.0,0.026560877829466867,0.0014185179645288537
AR_1photon,8.0,0.02848035868435802,0.00141837043832993
AR_1photon,8.0,0.030538555088334154,0.0014178387915793067
AR_1photon,8.0,0.03274549162877728,0.001416479681180971
AR_1photon,8.0,0.03511191734215131,0.0014159474252248838
AR_1photon,8.0,0.037649358067924674,0.0014149404880045013
AR_1photon,8.0,0.040370172585965536,0.0014150841880121723
AR_1photon,8.0,0.04328761281083057,0.0014168569865525837
AR_1photon,8.0,0.04641588833612782,0.0014166914617157467
AR_1photon,8.0,0.04977023564332114,0.001415044547837474
AR_1photon,8.0,0.05336699231206313,0.0014152878908780808
AR_1photon,8.0,0.0572236765935022,0.0014147197692371272
AR_1photon,8.0,0.061359072734131756,0.0014156975307801911
AR_1photon,8.0,0.06579332246575682,0.0014173902299153829
AR_1photon,8.0,0.07054802310718646,0.0014202190740227882
AR_1photon,8.0,0.07564633275546291,0.0014240500009994328
AR_1photon,8.0,0.08111308307896872,0.0014310695588670708
AR_1photon,8.0,0.08697490026177834,0.001436709538383929
AR_1photon,8.0,0.093260334688322,0.0014506296540686137
AR_1photon,8.0,0.1,0.0014708107983947283
AR_1photon,12.0,0.0001,0.0010723762019027028
AR_1photon,12.0,0.00010722672220103231,0.0010723137727447485
AR_1photon,12.0,0.00011497569953977356,0.0010722784212676695
AR_1photon,12.0,0.0001232846739442066,0.0010722941848498868
AR_1photon,12.0,0.00013219411484660288,0.0010724547871993062
AR_1photon,12.0,0.00014174741629268049,0.0010724340525088971
AR_1photon,12.0,0.0001519911082952933,0.0010723918621332595
AR_1photon,12.0,0.00016297508346206434,0.0010723997413220054
AR_1photon,12.0,0.0001747528400007683,0.001072416474735327
AR_1photon,12.0,0.0001873817422860383,0.0010723965250042378
AR_1photon,12.0,0.00020092330025650479,0.0010723750967774892
AR_1photon,12.0,0.00021544346900318845,0.0010723539344813515
AR_1photon,12.0,0.00023101297000831605,0.0010723219293879982
AR_1photon,12.0,0.0002477076355991711,0.0010723008086135355
AR_1photon,12.0,0.00026560877829466864,0.0010722791983860391
AR_1photon,12.0,0.0002848035868435802,0.0010723344898776466
AR_1photon,12.0,0.0003053855508833416,0.0010723093449541699
AR_1photon,12.0,0.00032745491628777284,0.0010723258325556762
AR_1photon,12.0,0.0003511191734215131,0.001072296568256359
AR_1photon,12.0,0.00037649358067924675,0.0010721894838015
AR_1photon,12.0,0.0004037017258596554,0.0010721745720301268
AR_1photon,12.0,0.0004328761281083057,0.0010721749625509647
AR_1photon,12.0,0.0004641588833612782,0.0010721695145515797
AR_1photon,12.0,0.0004977023564332114,0.0010721593279393593
AR_1photon,12.0,0.0005336699231206312,0.0010721469145522633
AR_1photon,12.0,0.0005722367659350221,0.00107213274118656
AR_1photon,12.0,0.0006135907273413176,0.001072268550216915
AR_1photon,12.0,0.0006579332246575682,0.0010721239987688813
AR_1photon,12.0,0.0007054802310718645,0.0010721088050034133
AR_1photon,12.0,0.000756463327554629,0.0010721309947588908
AR_1photon,12.0,0.0008111308307896872,0.0010721577691734652
AR_1photon,12.0,0.0008697490026177834,0.001072186092947347
AR_1photon,12.0,0.0009326033468832199,0.0010723133233735416
AR_1photon,12.0,0.001,0.0010721920297253051
AR_1photon,12.0,0.0010722672220103231,0.0010722099395704676
AR_1photon,12.0,0.0011497569953977356,0.0010722370244460322
AR_1photon,12.0,0.0012328467394420659,0.0010722180430594586
AR_1photon,12.0,0.0013219411484660286,0.0010720376100409323
AR_1photon,12.0,0.0014174741629268048,0.0010719832712370314
AR_1photon,12.0,0.0015199110829529332,0.0010720411523840179
AR_1photon,12.0,0.0016297508346206436,0.0010720248684242817
AR_1photon,12.0,0.001747528400007683,0.0010721097533775703
AR_1photon,12.0,0.001873817422860383,0.0010716531514259886
AR_1photon,12.0,0.002009233002565046,0.0010718433782460624
AR_1photon,12.0,0.0021544346900318843,0.0010719208674435654
AR_1photon,12.0,0.0023101297000831605,0.001071746675622931
AR_1photon,12.0,0.0024770763559917113,0.0010712422114697029
AR_1photon,12.0,0.0026560877829466868,0.0010711393113883583
AR_1photon,12.0,0.002848035868435802,0.0010713401128092936
AR_1photon,12.0,0.0030538555088334154,0.0010710078415933078
AR_1photon,12.0,0.0032745491628777285,0.001071183975570822
AR_1photon,12.0,0.003511191734215131,0.0010705298738203917
AR_1photon,12.0,0.0037649358067924675,0.00107047716251929
AR_1photon,12.0,0.004037017258596558,0.0010704126478368048
AR_1photon,12.0,0.004328761281083062,0.0010703822875473001
AR_1photon,12.0,0.004641588833612782,0.0010703352566973079
AR_1photon,12.0,0.004977023564332114,0.001070617814615038
AR_1photon,12.0,0.005336699231206312,0.0010704984862067723
AR_1photon,12.0,0.00572236765935022,0.0010688358144931298
AR_1photon,12.0,0.006135907273413176,0.0010702928364361153
AR_1photon,12.0,0.006579332246575682,0.0010693161757855396
AR_1photon,12.0,0.007054802310718645,0.001069318244089179
AR_1photon,12.0,0.007564633275546291,0.0010692899280128065
AR_1photon,12.0,0.008111308307896872,0.0010687532536421962
AR_1photon,12.0,0.008697490026177835,0.0010686014050954595
AR_1photon,12.0,0.0093260334688322,0.001068316894807575
AR_1photon,12.0,0.01,0.0010693877458913814
AR_1photon,12.0,0.010722672220103232,0.0010694778556165074
AR_1photon,12.0,0.011497569953977356,0.0010675015249155262
AR_1photon,12.0,0.012328467394420659,0.0010679614475244126
AR_1photon,12.0,0.013219411484660288,0.0010675463436001786
AR_1photon,12.0,0.014174741629268049,0.0010693644928614354
AR_1photon,12.0,0.01519911082952933,0.0010683524926017318
AR_1photon,12.0,0.01629750834620645,0.0010682592138879787
AR_1photon,12.0,0.01747528400007685,0.0010680536200755597
AR_1photon,12.0,0.018738174228603847,0.0010680089324056619
AR_1photon,12.0,0.02009233002565048,0.001066815236037355
AR_1photon,12.0,0.021544346900318846,0.0010670114237675277
AR_1photon,12.0,0.023101297000831605,0.0010671172019190989
AR_1photon,12.0,0.024770763559917114,0.0010667116385755238
AR_1photon,12.0,0.026560877829466867,0.0010666208555863976
AR_1photon,12.0,0.02848035868435802,0.0010666367527585319
AR_1photon,12.0,0.030538555088334154,0.0010659285583908273
AR_1photon,12.0,0.03274549162877728,0.0010662849702985921
AR_1photon,12.0,0.03511191734215131,0.0010648577199723341
AR_1photon,12.0,0.037649358067924674,0.001064079113663463
AR_1photon,12.0,0.040370172585965536,0.0010642424672799855
AR_1photon,12.0,0.04328761281083057,0.0010660672789554182
AR_1photon,12.0,0.04641588833612782,0.0010658509938580307
AR_1photon,12.0,0.04977023564332114,0.0010639972098812622
AR_1photon,12.0,0.05336699231206313,0.0010639796573921334
AR_1photon,12.0,0.0572236765935022,0.001062625662472838
AR_1photon,12.0,0.061359072734131756,0.00106267600477028
AR_1photon,12.0,0.06579332246575682,0.0010632818466090876
AR_1photon,12.0,0.07054802310718646,0.0010642058744376737
AR_1photon,12.0,0.07564633275546291,0.001064992595064873
AR_1photon,12.0,0.08111308307896872,0.0010684422746722877
AR_1photon,12.0,0.08697490026177834,0.001069106097687178
AR_1photon,12.0,0.093260334688322,0.0010773368303775843
AR_1photon,12.0,0.1,0.0010880829952554238
