group,waveform,n,shots,survivors,survival,wilson95_low,wilson95_high,published_fit
Corrected formulas / controls,manual_400us,47,4096,3047,0.743896484375,0.7303053240053347,0.757030593753475,0.5108065172507652
Corrected formulas / controls,manual_400us,48,4096,3004,0.7333984375,0.7196427439243488,0.7467167529499475,0.5020065308346322
Corrected formulas / controls,manual_400us,49,4096,2972,0.7255859375,0.7117141450386704,0.739034992107616,0.4936342778922275
Corrected formulas / controls,manual_400us,50,4096,2921,0.713134765625,0.6990887388915414,0.7267813874382292,0.4856254003381626
Corrected formulas / controls,manual_400us,51,4096,2877,0.702392578125,0.688206543546822,0.716199338156935,0.47761652278409766
Corrected formulas / controls,manual_400us,52,4096,2835,0.692138671875,0.6778276085147122,0.7060896760460317,0.46960764523003273
Corrected formulas / controls,manual_400us,53,4096,2796,0.6826171875,0.6681973483087021,0.6966948103335296,0.46191798566684333
Corrected formulas / controls,manual_400us,54,4096,2752,0.671875,0.6573406824175613,0.6860872315986569,0.4546508963689007
Corrected formulas / controls,manual_400us,55,4096,2705,0.660400390625,0.6457531988169075,0.6747469993487961,0.44738380707095804
Corrected formulas / controls,manual_400us,56,4096,2641,0.644775390625,0.6299896954135263,0.6592897832961574,0.4401167177730154
Corrected formulas / controls,manual_400us,57,4096,2602,0.63525390625,0.6203921940593463,0.6498621587318253,0.43285437835613794
Corrected formulas / controls,manual_400us,58,4096,2555,0.623779296875,0.6088342228320661,0.6384924141085909,0.42629860286204424
Corrected formulas / controls,manual_400us,59,4096,2517,0.614501953125,0.5994959615677019,0.6292933731959435,0.41974282736795054
Corrected formulas / controls,manual_400us,60,4096,2463,0.601318359375,0.5862356010713923,0.6162112516512364,0.41318705187385685
Joint model,manual_400us,0,8192,8192,1.0,0.9995312917117791,1.0,
Joint model,manual_400us,1,8192,8163,0.9964599609375,0.9949205454221596,0.997533986655918,
Joint model,manual_400us,2,8192,8104,0.9892578125,0.9867849574371341,0.9912720291792747,
Joint model,manual_400us,3,8192,8064,0.984375,0.9814534046803112,0.9868425341654747,
Joint model,manual_400us,4,8192,7997,0.9761962890625,0.9726653380469892,0.9792808457830036,
Joint model,manual_400us,5,8192,7963,0.9720458984375,0.9682490336715185,0.9754002595534447,0.9754984581679081
Joint model,manual_400us,6,8192,7909,0.9654541015625,0.9612761188862602,0.9691957598483623,0.9705998473160851
Joint model,manual_400us,7,8192,7873,0.9610595703125,0.9566497018681261,0.9650372338729358,0.965701236464262
Joint model,manual_400us,8,8192,7807,0.9530029296875,0.9482039106130942,0.95737729630644,0.9601462134514931
Joint model,manual_400us,9,8192,7761,0.9473876953125,0.942339986435848,0.9520160155474698,0.9531600477142115
Joint model,manual_400us,10,8192,7714,0.941650390625,0.9363644095067715,0.9465223613460646,0.9453884279560743
Joint model,manual_400us,11,8192,7665,0.9356689453125,0.9301492517044774,0.9407802356293458,0.9365212120928308
Joint model,manual_400us,12,8192,7606,0.928466796875,0.9226829469944021,0.9338489948777523,0.9267418612991013
Joint model,manual_400us,13,8192,7563,0.9232177734375,0.9172518657897055,0.9287869497290293,0.916118434844783
Joint model,manual_400us,14,8192,7488,0.9140625,0.907797531493783,0.919939319455034,0.9045623193021302
Joint model,manual_400us,15,8192,7428,0.90673828125,0.9002490542409659,0.9128462250519168,0.8924452896916896
Joint model,manual_400us,16,8192,7345,0.8966064453125,0.8898262084875134,0.9030148966813271,0.8798358947257301
Joint model,manual_400us,17,8192,7296,0.890625,0.8836823705533284,0.8972014510964988,0.8665227804584243
Joint model,manual_400us,18,8192,7217,0.8809814453125,0.8737902146078005,0.8878155376950467,0.8532096661911187
Joint model,manual_400us,19,8192,7165,0.8746337890625,0.8672871091310715,0.8816292810699661,0.8398186922073579
Joint model,manual_400us,20,8192,7105,0.8673095703125,0.8597909602071233,0.87448385833798,0.8261946363261939
Joint model,manual_400us,21,8192,7036,0.85888671875,0.8511795473102517,0.8662574638305272,0.8125705804450299
Joint model,manual_400us,22,8192,6947,0.8480224609375,0.8400854152721026,0.8556332645790404,0.7989465245638661
Joint model,manual_400us,23,8192,6877,0.8394775390625,0.8313694544207377,0.8472673918318154,0.7853224686827021
Joint model,manual_400us,24,8192,6791,0.8289794921875,0.8206721551038905,0.8369784384418235,0.7716984128015381
Joint model,manual_400us,25,8192,6722,0.820556640625,0.8120975546974555,0.828715231443934,0.7580743569203741
Joint model,manual_400us,26,8192,6631,0.8094482421875,0.8007993526858542,0.8178070497773683,0.7444503010392101
Joint model,manual_400us,27,8192,6567,0.8016357421875,0.792860010200175,0.810128715830051,0.7308262451580461
Joint model,manual_400us,28,8192,6484,0.79150390625,0.7825713976778742,0.8001631542283095,0.7172021892768821
Joint model,manual_400us,29,8192,6415,0.7830810546875,0.7740245394084024,0.7918722050934568,0.7035781333957181
Joint model,manual_400us,30,8192,6346,0.774658203125,0.7654831633771374,0.7835757737203976,0.690976824346745
Joint model,manual_400us,31,8192,6275,0.7659912109375,0.7566997026041832,0.7750333747004962,0.6785987628361974
Joint model,manual_400us,32,8192,6174,0.753662109375,0.7442140988774221,0.7628723328064345,0.6662207013256498
Joint model,manual_400us,33,8192,6116,0.74658203125,0.7370488290610484,0.755884083355405,0.6538687505023661
Joint model,manual_400us,34,8192,6036,0.73681640625,0.7271710867765552,0.7462397300986526,0.6424108939031938
Joint model,manual_400us,35,8192,5964,0.72802734375,0.7182862909170934,0.7375546399709932,0.6309530373040215
Joint model,manual_400us,36,8192,5883,0.7181396484375,0.7082965583131206,0.7277782508394549,0.6194951807048493
Joint model,manual_400us,37,8192,5822,0.710693359375,0.7007772704459284,0.7204119408564472,0.6082533143756056
Joint model,manual_400us,38,8192,5741,0.7008056640625,0.6907976027743404,0.710625486792524,0.5977186364273345
Joint model,manual_400us,39,8192,5676,0.69287109375,0.6827932191469988,0.7027681677926034,0.5871839584790634
Joint model,manual_400us,40,8192,5600,0.68359375,0.6734386423368085,0.6935767538386103,0.5766492805307922
Joint model,manual_400us,41,8192,5545,0.6768798828125,0.6666717761793495,0.686922179311463,0.5664993937255545
Joint model,manual_400us,42,8192,5460,0.66650390625,0.6562185678570802,0.6766331611211587,0.5568362487224773
Joint model,manual_400us,43,8192,5394,0.658447265625,0.6481057991632714,0.6686402009934399,0.5471731037194002
Joint model,manual_400us,44,8192,5326,0.650146484375,0.6397506322152298,0.6604015867314226,0.5375099587163231
Joint model,manual_400us,45,8192,5263,0.6424560546875,0.6320128836269985,0.6527656850809229,0.5284064900830313
Joint model,manual_400us,46,8192,5168,0.630859375,0.6203503326845239,0.6412457475681683,0.5196065036668983
Joint model,manual_400us,47,8192,5121,0.6251220703125,0.6145828409156282,0.6355440082065822,0.5108065172507652
Joint model,manual_400us,48,8192,5057,0.6173095703125,0.6067317564189478,0.6277774162702658,0.5020065308346322
Joint model,manual_400us,49,8192,5008,0.611328125,0.6007227153590085,0.6218291738111923,0.4936342778922275
Joint model,manual_400us,50,8192,4926,0.601318359375,0.5906705006024633,0.6118712406379607,0.4856254003381626
Joint model,manual_400us,51,8192,4864,0.59375,0.5830731146753111,0.6043390025206475,0.47761652278409766
Joint model,manual_400us,52,8192,4781,0.5836181640625,0.5729065116042006,0.5942514314677155,0.46960764523003273
Joint model,manual_400us,53,8192,4717,0.5758056640625,0.565070371503506,0.5864698951354136,0.46191798566684333
Joint model,manual_400us,54,8192,4654,0.568115234375,0.5573593428677425,0.5788072735324462,0.4546508963689007
Joint model,manual_400us,55,8192,4606,0.562255859375,0.5514860413969075,0.5729673176785338,0.44738380707095804
Joint model,manual_400us,56,8192,4534,0.553466796875,0.5426789393028859,0.5642045337854342,0.4401167177730154
Joint model,manual_400us,57,8192,4475,0.5462646484375,0.5354645450626815,0.5570213825639699,0.43285437835613794
Joint model,manual_400us,58,8192,4388,0.53564453125,0.5248305171979532,0.5464251315275935,0.42629860286204424
Joint model,manual_400us,59,8192,4338,0.529541015625,0.518721234314931,0.5403331046973372,0.41974282736795054
Joint model,manual_400us,60,8192,4260,0.52001953125,0.5091939882402429,0.5308263076193108,0.41318705187385685
Baseline,manual_600us,0,4096,4096,1.0,0.9990630225926348,0.9999999999999999,
Baseline,manual_600us,1,4096,4094,0.99951171875,0.9982212896544476,0.9998660854551866,
Baseline,manual_600us,2,4096,4088,0.998046875,0.9961504506055915,0.9990099820550408,
Baseline,manual_600us,3,4096,4085,0.997314453125,0.9951972177470491,0.9984997436890822,
Baseline,manual_600us,4,4096,4075,0.994873046875,0.9921745882319427,0.9966441357891856,
Baseline,manual_600us,5,4096,4071,0.993896484375,0.9910051126562461,0.995862316398881,0.9823635824886283
Baseline,manual_600us,6,4096,4065,0.992431640625,0.9892775496501616,0.9946629369559636,0.9806852336457315
Baseline,manual_600us,7,4096,4057,0.990478515625,0.9870110133784079,0.9930268832957149,0.9790068848028346
Baseline,manual_600us,8,4096,4051,0.989013671875,0.9853320021138738,0.991778952111247,0.9773285359599378
Baseline,manual_600us,9,4096,4049,0.988525390625,0.9847756016627256,0.9913597050793945,0.975650187117041
Baseline,manual_600us,10,4096,4040,0.986328125,0.9822887695283722,0.9894561235402453,0.9729011606917161
Baseline,manual_600us,11,4096,4036,0.9853515625,0.9811912611355577,0.9886023369670586,0.9697618094466128
Baseline,manual_600us,12,4096,4024,0.982421875,0.9779220041441211,0.9860177090604912,0.9658976098642174
Baseline,manual_600us,13,4096,4021,0.981689453125,0.9771094258840555,0.9853668160960561,0.961362646759148
Baseline,manual_600us,14,4096,4012,0.9794921875,0.9746813618391824,0.9834044664674263,0.9563860541298348
Baseline,manual_600us,15,4096,4008,0.978515625,0.973606447163245,0.9825280861773625,0.9504226992430214
Baseline,manual_600us,16,4096,4001,0.976806640625,0.9717309295309884,0.9809888376191169,0.944329268759075
Baseline,manual_600us,17,4096,3996,0.9755859375,0.970395272680658,0.9798853757619459,0.9370161811178718
Baseline,manual_600us,18,4096,3990,0.97412109375,0.9687965056840521,0.9785572003095498,0.9297030934766687
Baseline,manual_600us,19,4096,3986,0.97314453125,0.9677329319802243,0.9776694790473764,0.921737002641002
Baseline,manual_600us,20,4096,3983,0.972412109375,0.9669363760022123,0.9770025638008875,0.9132748420685087
Baseline,manual_600us,21,4096,3978,0.97119140625,0.9656108163160309,0.9758890047795674,0.9048126814960156
Baseline,manual_600us,22,4096,3966,0.96826171875,0.9624390364554394,0.973206899742155,0.8959860720072557
Baseline,manual_600us,23,4096,3959,0.966552734375,0.9605945147420692,0.971636655265023,0.8866271076391995
Baseline,manual_600us,24,4096,3953,0.965087890625,0.9590165375678266,0.9702876899902639,0.8772681432711432
Baseline,manual_600us,25,4096,3947,0.963623046875,0.9574411905686989,0.9689360945403896,0.867909178903087
Baseline,manual_600us,26,4096,3943,0.962646484375,0.9563923454033983,0.968033644739689,0.8584973288564335
Baseline,manual_600us,27,4096,3933,0.960205078125,0.9537747892075905,0.9657729635204937,0.8489608984789384
Baseline,manual_600us,28,4096,3927,0.958740234375,0.9522071977207031,0.9644136125583794,0.8394244681014434
Baseline,manual_600us,29,4096,3921,0.957275390625,0.9506416766616401,0.9630521911684404,0.8298880377239485
Baseline,manual_600us,30,4096,3913,0.955322265625,0.9485573633564719,0.9612339145416062,0.8203516073464534
Baseline,manual_600us,31,4096,3910,0.95458984375,0.947776604127552,0.9605512025460251,0.8108151769689584
Baseline,manual_600us,32,4096,3898,0.95166015625,0.9446579820358394,0.9578159397397341,0.8012787465914635
Baseline,manual_600us,33,4096,3892,0.9501953125,0.9431011870208181,0.9564457923057534,0.7917423162139684
Baseline,manual_600us,34,4096,3884,0.9482421875,0.9410279137807931,0.954616475613776,0.7822058858364734
Baseline,manual_600us,35,4096,3881,0.947509765625,0.9402511317503777,0.9539297864196905,0.7726694554589784
Baseline,manual_600us,36,4096,3875,0.946044921875,0.9386986636872588,0.9525553120338074,0.7631330250814834
Baseline,manual_600us,37,4096,3868,0.9443359375,0.9368892357284203,0.9509499738021437,0.7535965947039884
Baseline,manual_600us,38,4096,3862,0.94287109375,0.9353397677479732,0.9495724993335891,0.7440601643264934
Baseline,manual_600us,39,4096,3850,0.93994140625,0.9322447036840906,0.9468136784994678,0.7345430125220827
Baseline,manual_600us,40,4096,3838,0.93701171875,0.9291545119210666,0.9440499853644883,0.7258406564018469
Baseline,manual_600us,41,4096,3832,0.935546875,0.9276111437221689,0.942666411114384,0.7171383002816111
Baseline,manual_600us,42,4096,3819,0.932373046875,0.9242709187774049,0.9396649274196441,0.7084359441613753
Baseline,manual_600us,43,4096,3813,0.930908203125,0.9227309300951754,0.9382779736528717,0.6997335880411396
Baseline,manual_600us,44,4096,3800,0.927734375,0.9193976865076721,0.9352695086008709,0.6910312319209039
Baseline,manual_600us,45,4096,3793,0.926025390625,0.9176047113945596,0.9336477175234812,0.6829493785903379
Baseline,manual_600us,46,4096,3781,0.923095703125,0.9145339056289837,0.9308646383910534,0.6748904746341782
Baseline,manual_600us,47,4096,3775,0.921630859375,0.9129998108302356,0.9294717907407996,0.6668315706780185
Baseline,manual_600us,48,4096,3763,0.918701171875,0.9099341270902004,0.9266835895828311,0.6587726667218587
Baseline,manual_600us,49,4096,3755,0.916748046875,0.9078921282737603,0.9248229984672688,0.6507137627656991
Baseline,manual_600us,50,4096,3747,0.914794921875,0.9058515084760029,0.9229610283330237,0.6432418579520525
Baseline,manual_600us,51,4096,3741,0.913330078125,0.9043219227972369,0.9215636715627878,0.6358297761184506
Baseline,manual_600us,52,4096,3732,0.9111328125,0.9020289161772014,0.9194662645093207,0.6284176942848487
Baseline,manual_600us,53,4096,3724,0.9091796875,0.8999920309339198,0.9176005598205996,0.6210056124512469
Baseline,manual_600us,54,4096,3713,0.906494140625,0.8971933081475053,0.9150332214505107,0.613593530617645
Baseline,manual_600us,55,4096,3706,0.90478515625,0.8954134685370875,0.9133982948704263,0.6067210232821612
Baseline,manual_600us,56,4096,3692,0.9013671875,0.8918564110099307,0.9101258200165789,0.5999432193778713
Baseline,manual_600us,57,4096,3683,0.899169921875,0.8895715160954258,0.9080203012575809,0.5931654154735814
Baseline,manual_600us,58,4096,3678,0.89794921875,0.8883027153973586,0.9068499832481467,0.5863876115692915
Baseline,manual_600us,59,4096,3666,0.89501953125,0.8852592531857103,0.9040395605617911,0.5796098076650016
Baseline,manual_600us,60,4096,3659,0.893310546875,0.8834849554963446,0.9023990920606546,0.5730638864114106
Corrected formulas / controls,manual_600us,0,4096,4096,1.0,0.9990630225926348,0.9999999999999999,
