class,condition,energy_uK,shot_id,time_us,vx_m_s,vy_m_s,vz_m_s,w_total_uK,x_um,y_um,z_um
success,stress_diagnostic_50uK,336.93131090080647,0,1627.6,0.17704093277832267,0.16741516377321988,-0.01075525279293714,373.38113863618787,13.59056383833465,12.81063858588432,-0.9531131281485263
success,stress_diagnostic_50uK,332.8156461396051,0,1628.1,0.17252714877765243,0.16967273230450564,-0.010115125321986352,369.2653558515573,13.677962840081713,12.894922668908315,-0.958329539915731
success,stress_diagnostic_50uK,327.91318997322304,0,1628.6,0.1678719839456147,0.1716628337021213,-0.009500751528356928,364.362795375613,13.763068380747768,12.98026851389446,-0.9632323764679809
success,stress_diagnostic_50uK,322.27619050895754,0,1629.1,0.16310142064166308,0.1733896316760547,-0.008910832031683176,358.725705184319,13.845816375280947,13.066543367070762,-0.9678342061413747
success,stress_diagnostic_50uK,315.9550210478307,0,1629.6,0.15823898439693526,0.1748584443693903,-0.008343736341914161,352.40445799735596,13.926155116561414,13.15361686326619,-0.9721468619476368
success,stress_diagnostic_50uK,308.99746050006235,0,1630.1,0.1533057690924311,0.17607536162308687,-0.00779756365580224,345.446831835239,14.00404404921144,13.241361505568024,-0.9761812914709919
success,stress_diagnostic_50uK,301.4482039759382,0,1630.6,0.1483205432805508,0.1770469069895991,-0.007270197308671601,337.897520737144,14.079452577113258,13.329652964545414,-0.9799474356380241
success,stress_diagnostic_50uK,293.3485813841082,0,1631.1,0.1432999197357864,0.17777974837384888,-0.006759351907087368,329.79785346695655,14.152358940668448,13.418370220535635,-0.9834541329112628
success,stress_diagnostic_50uK,284.7364588302804,0,1631.6,0.13825857204812655,0.17828045822783362,-0.006262612836684541,321.18569499907716,14.222749191273373,13.507395573651612,-0.9867090451436834
success,stress_diagnostic_50uK,275.6462972210844,0,1632.1,0.13320948434923374,0.17855532212128422,-0.005777468363688201,312.0955051897442,14.290616282945281,13.596614546069665,-0.9897186013159168
success,stress_diagnostic_50uK,266.1093439774112,0,1632.6,0.12816422273245154,0.17861019317540305,-0.005301334937462404,302.55853054034316,14.355959294694175,13.685915700201678,-0.9924879555901548
success,stress_diagnostic_50uK,256.1539364482234,0,1633.1,0.12313321932782388,0.17845038915832037,-0.004831576574024144,292.60310764652644,14.418782792124283,13.775190394901268,-0.9950209564912609
success,stress_diagnostic_50uK,245.80589889455962,0,1633.6000000000001,0.1181260621394549,0.17808062886192294,-0.004365519380649345,282.2550602058097,14.47909633278041,13.864332500188294,-0.9973201245142217
success,stress_diagnostic_50uK,235.08901830498283,0,1634.1,0.11315178552992793,0.17750500457358448,-0.0039004623935143374,271.5381748474155,14.536914116770978,13.95323808932052,-0.9993866360176591
success,stress_diagnostic_50uK,224.0255874362687,0,1634.6,0.10821915758243453,0.17672698789718264,-0.0034336859651432406,260.4747441801762,14.592254781998516,14.04180512554975,-1.0012203118669836
success,stress_diagnostic_50uK,212.63700606539584,0,1635.1,0.10333696145979505,0.1757494667542081,-0.00296245897325086,249.08616804579086,14.645141341686664,14.129933159667225,-1.0028196099189164
success,stress_diagnostic_50uK,200.94443327754834,0,1635.6,0.09851426830915934,0.1745748120105648,-0.0024840461390143592,237.39360580270963,14.695601260580208,14.217523053512444,-1.0041816210796428
success,stress_diagnostic_50uK,188.9694845365967,0,1636.1,0.09376069924630745,0.17320497274224345,-0.0019957167467218907,225.418673386822,14.743666664984778,14.304476743988218,-1.0053020693143904
success,stress_diagnostic_50uK,176.73496716146693,0,1636.6,0.08908667352029455,0.17164159959591926,-0.0014947560480466264,213.1841787712513,14.789374680489628,14.390697061749355,-1.0061753166306595
success,stress_diagnostic_50uK,164.26564656608898,0,1637.1,0.08450363914541087,0.1698861959459654,-0.0009784806069023638,200.71488818141168,14.832767889579879,14.476087618532176,-1.0067943746932075
success,stress_diagnostic_50uK,151.58903314980478,0,1637.6,0.08002428114581693,0.16794029652748194,-0.00044425878330055924,188.03831294996294,14.873894899216108,14.560552776950969,-1.0071509253441675
success,stress_diagnostic_50uK,138.73617603412148,0,1638.1,0.07566270116311877,0.1658056728688287,0.0001104625499730404,175.1855032051366,14.912811005692195,14.643997716354724,-1.00723535287731
success,stress_diagnostic_50uK,125.74244499051653,0,1638.6,0.07143456063310898,0.16348456409620507,0.0006881241367129952,162.19182973492394,14.94957894057552,14.72632860783042,-1.0070367914227791
success,stress_diagnostic_50uK,112.64827606082511,0,1639.1,0.0673571781887948,0.1609799304896199,0.001291012655701015,149.09772952698378,14.984269677245642,14.807452910447886,-1.0065431911978182
success,stress_diagnostic_50uK,99.49984985308195,0,1639.6,0.06344957058340008,0.15829572551091703,0.0019212109499314662,135.9493839666954,15.01696327252193,14.887279799137154,-1.005741407618432
success,stress_diagnostic_50uK,86.349664806548,0,1640.1,0.05973242548979239,0.1554371799161439,0.0025805404003686394,122.79929198877664,15.047749712257971,14.965720731941653,-1.0046173172843644
success,stress_diagnostic_50uK,73.25696158358127,0,1640.6,0.05622799430674498,0.152411089078689,0.003270496331851736,109.70669434445101,15.076729723863284,15.04269016058963,-1.0031559645758241
success,stress_diagnostic_50uK,60.28795010915248,0,1641.1,0.052959893899457766,0.14922609193251352,0.003992178126986587,96.7378005127604,15.104015512924256,15.118106383216016,-1.0013417419650694
success,stress_diagnostic_50uK,47.51578877713736,0,1641.6,0.04995280832731911,0.14589292723031724,0.004746216615555165,83.96576778663334,15.129731376025177,15.191892531586328,-0.9991586060887236
success,stress_diagnostic_50uK,35.020267210012484,0,1642.1,0.04723208531461806,0.14242465042508026,0.00553270224225482,71.4703839353917,15.154014138247348,15.263977677401636,-0.9965903301092367
success,stress_diagnostic_50uK,22.887150871365925,0,1642.6,0.04482322762612018,0.13883679283012237,0.006351118402729273,59.337411760546935,15.177013362476618,15.334298033461604,-0.9936207909160472
success,stress_diagnostic_50uK,11.207158683683346,0,1643.1,0.042751286550093574,0.13514744424314376,0.007200285055770561,47.65756671519276,15.198891279422325,15.402798216109298,-0.9902342873318709
success,stress_diagnostic_50uK,0.0745639444022782,0,1643.6,0.04104017303566793,0.13137724137057116,0.00807831812764898,36.525117895508714,15.219822392891075,15.469432526179997,-0.986415882816349
success,stress_diagnostic_50uK,-10.414566206821522,0,1644.1,0.0397119110460458,0.12754924750149987,0.008982610181059536,26.03612766677535,15.239992724874279,15.534166197529162,-0.9821517633889102
success,stress_diagnostic_50uK,-20.164448224335136,0,1644.6,0.038785866445625185,0.12368871410741651,0.009909837209479615,16.286374469153678,15.259598679514523,15.596976556151088,-0.9774295988818559
success,stress_diagnostic_50uK,-29.081900889740798,0,1645.1,0.038277992087256324,0.1198227222583801,0.010855995176500034,7.369034397722191,15.278845523602957,15.657854029959545,-0.9722388934859711
success,stress_diagnostic_50uK,-37.07880038996776,0,1645.6,0.03820013447952457,0.11597971048607414,0.011816468071217851,-0.6277735159862985,15.297945502916635,15.716802950378879,-0.9665713101778889
success,stress_diagnostic_50uK,-44.07454316062068,0,1646.1,0.038559448397576225,0.11218890518881397,0.012786126918973541,-7.623449777477233,15.317115636828877,15.773842092564928,-0.9604209532983949
success,stress_diagnostic_50uK,-49.99837390286793,0,1646.6,0.03935796232202124,0.10847967879641648,0.013759456596936285,-13.54724210869289,15.336575256147652,15.829004911445315,-0.9537845944733876
success,stress_diagnostic_50uK,-54.79143483309974,0,1647.1,0.04059232948506413,0.10488086850665981,0.01473070475993527,-18.340294435340116,15.356543368754888,15.882339445371363,-0.9466618292900782
success,stress_diagnostic_50uK,-58.408405040915824,0,1647.6,0.04225378709674148,0.10142009336249476,0.01569404502011772,-21.95728609290251,15.37723595212066,15.933907876959237,-0.9390551555534176
success,stress_diagnostic_50uK,-60.81862529877319,0,1648.1,0.04432833122079978,0.09812310894587985,0.01664374505432245,-24.367556615796,15.398863279371213,15.983785760126736,-0.9309699682804737
success,stress_diagnostic_50uK,-62.006641170493786,0,1648.6,0.04679709849276048,0.09501323667333657,0.01757432975776472,-25.555648959593583,15.421627385264928,16.03206094156805,-0.9224144714367227
success,stress_diagnostic_50uK,-61.972141442544206,0,1649.1,0.04963693038318047,0.09211089879913478,0.018480730010111343,-25.521248164198653,15.445719770074515,16.078832222080706,-0.9133995112919748
success,stress_diagnostic_50uK,-60.729314379864185,0,1649.6,0.052821082862114295,0.08943328150415532,0.019358409005543257,-24.278537928011154,15.471319423857974,16.12420781663454,-0.9039383406828649
success,stress_diagnostic_50uK,-58.305685657003934,0,1650.1,0.05632003554183831,0.08699413800706914,0.020203460217452115,-21.855038902637585,15.498591232627664,16.168303680699694,-0.8940463269900653
success,stress_diagnostic_50uK,-54.740534483813846,0,1650.6,0.060102350433159375,0.08480373279825379,0.02101267361899115,-18.29002518410372,15.527684803755509,16.2112417735974,-0.8837406189772222
success,stress_diagnostic_50uK,-50.083005461787515,0,1651.1,0.06413553137701876,0.08286891813295678,0.02178356942292207,-13.63263649831395,15.558733723042165,16.253148327631934,-0.8730397886640467
success,stress_diagnostic_50uK,-44.390042010659485,0,1651.6000000000001,0.06838684036998507,0.08119332584101174,0.022514401021924778,-7.939811892123981,15.59185523252975,16.29415218520818,-0.861963464153502
success,stress_diagnostic_50uK,-37.724263568158115,0,1652.1,0.07282403527161312,0.0797776519439575,0.0232041307606358,-1.2741671172525542,15.627150298203873,16.33438325615502,-0.850531967979793
success,stress_diagnostic_50uK,-30.15189539324684,0,1652.6,0.07741600341382238,0.07862000872154776,0.023852383510882074,6.2980754657960665,15.66470402143449,16.373971135387073,-0.8387659733640821
success,stress_diagnostic_50uK,-21.7408397417632,0,1653.1,0.08213327609220974,0.07771631856421331,0.024459383714628143,14.70901568786601,15.704586337888598,16.413043908175613,-0.8266861880772611
success,stress_diagnostic_50uK,-12.55895370439748,0,1653.6,0.08694841867980134,0.0770607257343374,0.02502588165727095,23.890797771301667,15.746852942630284,16.451727157833346,-0.8143130727277509
success,stress_diagnostic_50uK,-2.672575080497674,0,1654.1,0.09183629936202878,0.07664600543361551,0.025553074351154025,33.777084539197794,15.791546379639058,16.490143179445063,-0.801666597488156
success,stress_diagnostic_50uK,7.854684347650273,0,1654.6,0.09677424580202332,0.07646395370052654,0.026042525690213373,44.30426425144787,15.83869723714708,16.528410393982035,-0.788766038752669
success,stress_diagnostic_50uK,18.96287731749667,0,1655.1,0.10174210328773031,0.07650574606635187,0.026496089628914657,55.41238922914764,15.888325396002935,16.56664294999982,-0.7756298151082356
success,stress_diagnostic_50uK,30.596404832909027,0,1655.6,0.10672221021988582,0.07676225712427742,0.026915839171802045,67.04585972194035,15.94044128570341,16.604950495156523,-0.7622753603674868
success,stress_diagnostic_50uK,42.704468526073576,0,1656.1,0.11169930746990234,0.07722433689967519,0.027304003034436468,79.15387638073707,15.995047110897541,16.64343809682598,-0.7487190302533142
success,stress_diagnostic_50uK,55.241320864748396,0,1656.6,0.11666039754618118,0.07788304297377854,0.02766291101963127,91.69069056056696,16.052138019331778,16.68220628982312,-0.7349760386047396
success,stress_diagnostic_50uK,68.16634487665334,0,1657.1,0.1215945680446125,0.07872982964616149,0.02799494848124452,104.61568412300842,16.111703189839517,16.72135122935087,-0.7210604186266578
success,stress_diagnostic_50uK,81.4439948414079,0,1657.6,0.12649279187658832,0.07975669704766995,0.028302519732729774,117.89331018859757,16.173726825737063,16.760964928357645,-0.7069850046556799
success,stress_diagnostic_50uK,95.04362727337147,0,1658.1000000000001,0.13134771455615998,0.08095630411349249,0.02858801989236993,131.49292416379694,16.238189044686255,16.801135560225937,-0.6927614300834226
success,stress_diagnostic_50uK,108.93924816488881,0,1658.6,0.136153436605893,0.08232204980274882,0.02885381442344015,145.38853101444374,16.30506666066622,16.841947809807206,-0.6784001373964539
success,stress_diagnostic_50uK,123.10919844039374,0,1659.1,0.14090529705834332,0.08384812702076605,0.029102225501638938,159.55847073862856,16.374333857196728,16.883483258044766,-0.6639103966987453
success,stress_diagnostic_50uK,137.53579531415784,0,1659.6,0.14559966217724893,0.08552955347120093,0.029335524298786192,173.98505973464793,16.445962753469566,16.92582078760858,-0.6493003295303035
success,stress_diagnostic_50uK,152.2049430513145,0,1660.1,0.15023372194306414,0.08736218323100957,0.02955592828724165,188.6542015659497,16.51992386669856,16.969036998977945,-0.6345769352494384
success,stress_diagnostic_50uK,167.10572269526517,0,1660.6,0.15480529555121034,0.08934270227760674,0.029765602722987585,203.55497668844674,16.596186474934477,17.013206628168334,-0.6197461176818311
success,stress_diagnostic_50uK,182.22996675355262,0,1661.1,0.159312646146278,0.09146861056171564,0.029966665539730087,218.67921713417465,16.674718884947563,17.058402958756396,-0.6048127101425863
success,stress_diagnostic_50uK,197.57182167413782,0,1661.6,0.16375430423706472,0.0937381925520299,0.030161194968228788,234.02106898456256,16.755488609686513,17.104698221987856,-0.589780497300905
success,stress_diagnostic_50uK,213.12729819854687,0,1662.1,0.16812889867668213,0.09615047750563656,0.03035123927415137,249.57654272106296,16.838462459396336,17.152163979547744,-0.5746522326798165
success,stress_diagnostic_50uK,228.89380733019584,0,1662.6,0.1724349937205556,0.09870519005721819,0.03053882807654347,265.34304919234523,16.92360654981853,17.20087148403346,-0.559429650868965
success,stress_diagnostic_50uK,244.86967767926714,0,1663.1,0.17667093046885818,0.10140269107897222,0.03072598476207478,281.318916960045,17.010886230095075,17.25089201230635,-0.544113473783327
success,stress_diagnostic_50uK,261.0536483190806,0,1663.6,0.18083467094135153,0.10424390814629143,0.030914739543666685,297.5028851584795,17.100265932129865,17.302297166718166,-0.5287034105338358
success,stress_diagnostic_50uK,277.44433000764656,0,1664.1,0.18492364311247442,0.10723025435461533,0.031107142723113122,313.8935647223996,17.1917089422992,17.35515913872741,-0.5131981506977868
success,stress_diagnostic_50uK,294.0396267111033,0,1664.6,0.18893458545236622,0.11036353367520531,0.03130527770384213,330.4888599194139,17.28517709561474,17.409550928652386,-0.49759535099929886
success,stress_diagnostic_50uK,310.83610886267127,0,1665.1,0.1928633898838612,0.11364583052118624,0.03151127326064835,347.2853416206892,17.380630391799574,17.465546514270425,-0.4818916156457012
success,stress_diagnostic_50uK,327.8283297918801,0,1665.6,0.19670494259341564,0.11707938073683163,0.03172731450738042,364.277563744153,17.478026532317177,17.523220959690555,-0.46608247082754756
success,stress_diagnostic_50uK,345.0080773971798,0,1666.1,0.200452962849972,0.12066642085020092,0.031955651911495624,381.4573149425813,17.577320377281676,17.582650454435626,-0.4501623341913379
success,stress_diagnostic_50uK,362.3635545939032,0,1666.6,0.20409984091986358,0.12440901218314886,0.03219860758790004,398.81279906710876,17.67846332147824,17.6439122710216,-0.4341244804476653
success,stress_diagnostic_50uK,379.87848457983137,0,1667.1,0.20763647734989976,0.12830883635159018,0.03245857796766184,416.3277404464388,17.78140258955016,17.707084627593332,-0.41796100469472136
success,stress_diagnostic_50uK,397.53114079790316,0,1667.6,0.21105212735317216,0.13236695889021938,0.0327380317874444,433.9804138585855,17.886080451897957,17.77224644047944,-0.40166278552638535
success,stress_diagnostic_50uK,415.29330694398277,0,1668.1,0.21433425578984933,0.13658355829757124,0.0330395021949336,451.74260453920937,17.992433365129262,17.83947695001725,-0.3852194505591527
success,stress_diagnostic_50uK,433.12917976979344,0,1668.6,0.2174684102826006,0.14095761883618496,0.03336557163231835,469.57851097190246,18.100391044143567,17.908855201882577,-0.36861934764912246
success,stress_diagnostic_50uK,450.9942370216959,0,1669.1,0.22043812230023627,0.14548658706872264,0.03371884806975302,487.4436127954779,18.20987547726992,17.980459365707308,-0.35184952576440165
success,stress_diagnostic_50uK,468.8341047674108,0,1669.6,0.22322484848510774,0.15016599449541448,0.03410193114797197,505.28353807368154,18.320799901399486,18.054365873318513,-0.3348957301998888
success,stress_diagnostic_50uK,486.58347250302546,0,1670.1,0.22580796691553798,0.1549890518930661,0.03451736689678867,523.0329783131235,18.433067760802963,18.130648360883942,-0.3177424175214194
success,stress_diagnostic_50uK,504.16512036140693,0,1670.6,0.2281648451146797,0.15994622510271167,0.03496758997409933,540.6147155447094,18.54657168121943,18.209376403044196,-0.30037279623227153
success,stress_diagnostic_50uK,521.4891395240321,0,1671.1,0.23027099806365042,0.16502480704110778,0.035454852871081834,557.9388425668801,18.661192499610852,18.290614033205454,-0.28276889956865736
success,stress_diagnostic_50uK,538.4524430011919,0,1671.6,0.2321003547626542,0.1702085064461489,0.03598114230150347,574.9022735162877,18.776798399241574,18.37441805296257,-0.2649116969280249
success,stress_diagnostic_50uK,554.9386769924406,0,1672.1,0.2336256504366282,0.17547707993504374,0.03654808406758208,591.3886549848396,18.893244208743635,18.460836145391358,-0.2467812500703155
success,stress_diagnostic_50uK,570.818650047706,0,1672.6,0.23481895770134079,0.18080603973932488,0.03715683907008127,607.2687949193594,19.01037093155,18.54990482171499,-0.2283569192551323
success,stress_diagnostic_50uK,585.9513946496029,0,1673.1,0.2356523633639122,0.1861664741014336,0.037807994753447254,622.4017239504291,19.128005577213383,18.6416472482626,-0.20961762274720133
success,stress_diagnostic_50uK,600.1859599219393,0,1673.6,0.23609878771783213,0.19152501966039973,0.038501458026379685,636.6364878918349,19.245961367156777,18.73607101984618,-0.1905421505415454
success,stress_diagnostic_50uK,613.3640017816169,0,1674.1,0.23613293029064528,0.19684402397942952,0.039236357373604834,649.8147377722082,19.364038382735913,18.833165965237946,-0.17110952971175936
success,stress_diagnostic_50uK,625.3231863192374,0,1674.6,0.23573231066945088,0.2020819305066936,0.04001096319956087,661.7741332306092,19.482024711724584,18.93290208827543,-0.15129943457278447
success,stress_diagnostic_50uK,635.9013543816267,0,1675.1,0.23487835662261,0.2071939068957162,0.04082263609280959,672.3525072894087,19.59969812955188,19.035227761682872,-0.13109263012914263
success,stress_diagnostic_50uK,644.9413145573269,0,1675.6,0.233557476323396,0.21213272061076094,0.04166781234612614,681.392659727958,19.71682832377636,19.14006829715464,-0.11047143247198385
success,stress_diagnostic_50uK,652.2960462407701,0,1676.1000000000001,0.2317620396695092,0.21684984395993878,0.04254203446240681,688.7475607266117,19.83317963550706,19.24732501194254,-0.08942016546209969
success,stress_diagnostic_50uK,657.8340158517607,0,1676.6,0.22949118824114056,0.2212967461448488,0.04344003143366478,694.2856678158265,19.94851425227029,19.356874897185136,-0.06792558984766671
success,stress_diagnostic_50uK,661.4442512672468,0,1677.1,0.22675139669037056,0.22542630568043334,0.044355849447889256,697.8960011090534,20.062595746973695,19.468570965856415,-0.04597727955862521
success,stress_diagnostic_50uK,663.0407951794512,0,1677.6,0.22355672157805875,0.2291942564007849,0.045283028773624015,699.4925974280146,20.175192821865178,19.58224331958094,-0.02356792079676708
success,stress_diagnostic_50uK,662.5661768649076,0,1678.1,0.21992869652461758,0.23256056800415156,0.04621481754908484,699.0179826900822,20.2860830897061,19.697700926673974,-0.0006935129333276759
success,stress_diagnostic_50uK,659.9936066315225,0,1678.6,0.2158958628050992,0.23549066062695637,0.04714440884794184,696.445366724352,20.395056711119626,19.814734053345042,0.02264654400076664
success,stress_diagnostic_50uK,655.3277026734673,0,1679.1,0.2114929583182394,0.2379563635480689,0.04806518446422102,691.7793701827328,20.50191971003586,19.933117241858447,0.046449482821621084
success,stress_diagnostic_50uK,648.6036928726003,0,1679.6,0.20675982032066867,0.23993654996348313,0.048970947902973516,685.0552260737063,20.60649680891037,20.05261268949997,0.07070932267136765
success,stress_diagnostic_50uK,639.885175248245,0,1680.1,0.20174008357448014,0.2414174098975813,0.04985613028196047,676.3365396650614,20.708633660029488,20.17297385541901,0.0954171328961509
success,stress_diagnostic_50uK,629.260649560122,0,1680.6,0.19647977180423523,0.24239235726697816,0.05071595603855994,665.7118193497173,20.80819839461402,20.2939491118768,0.12056139032114714
success,stress_diagnostic_50uK,616.8391310017214,0,1681.1,0.1910258846596093,0.24286159986260472,0.05154655993493052,653.2900895258191,20.905082462005588,20.415285262790658,0.14612840747048492
success,stress_diagnostic_50uK,602.7452133175888,0,1681.6,0.18542507497947808,0.2428314280546309,0.05234505208364398,639.1959529383938,20.99920078095893,20.536730773948076,0.17210280632421576
success,stress_diagnostic_50uK,587.113959578062,0,1682.1,0.1797224942565922,0.24231329623310693,0.053109532759137705,623.5644808085514,21.090491268593045,20.658038592160768,0.19846801185178908
success,stress_diagnostic_50uK,570.0859687362723,0,1682.6000000000001,0.1739608613058955,0.24132277910363836,0.05383906293552903,606.5362789330582,21.178913845960935,20.77896847011755,0.22520674153908188
success,stress_diagnostic_50uK,551.8029053734398,0,1683.1,0.16817978416739093,0.23987848351160626,0.05453359936615652,588.253017180022,21.264449040464378,20.899288754788625,0.2523014708791224
success,stress_diagnostic_50uK,532.4037020266713,0,1683.6,0.1624153417660151,0.23800098741542206,0.05519390444945514,568.8536317617625,21.34709631434461,21.018777635591885,0.2797348596260547
success,stress_diagnostic_50uK,512.021561420256,0,1684.1,0.1566999123991231,0.23571186367294497,0.05582144121786685,548.4713275698745,21.42687224665421,21.13722388100902,0.3074901288120779
success,stress_diagnostic_50uK,490.78181063565995,0,1684.6,0.15106222213488432,0.233032830263016,0.056418262823756775,527.2314325610635,21.503808685893038,21.25442711719521,0.3355513834943663
success,stress_diagnostic_50uK,468.8005979913639,0,1685.1,0.14552757796297336,0.22998505286557439,0.0569869042401908,505.250094917679,21.5779509747214,21.370197718951175,0.36390388049477906
success,stress_diagnostic_50uK,446.1843795754182,0,1685.6,0.14011824745153678,0.22658861212331624,0.057530281901949955,482.6337698852933,21.649356329602686,21.484356392865344,0.3925342437638009
success,stress_diagnostic_50uK,423.03011612556224,0,1686.1,0.13485394760526273,0.22286213740659397,0.058051604978605356,459.47941695248664,21.71809243918834,21.596733535817815,0.4214306323508875
success,stress_diagnostic_50uK,399.42609009485807,0,1686.6,0.12975240924668913,0.21882260182672775,0.05855430010296978,435.8753171918848,21.78423632742197,21.70716845102675,0.4505828673314548
success,stress_diagnostic_50uK,375.45325373947793,0,1687.1,0.12482998824398799,0.2144852694017195,0.05904194978937528,411.90242159011353,21.847873511715996,21.815508500093717,0.479982524541221
success,stress_diagnostic_50uK,351.1870278700242,0,1687.6,0.12010230014923438,0.20986378414860202,0.05951824350433921,387.6361500063753,21.909097473537948,21.921608264567364,0.509622999753642
success,stress_diagnostic_50uK,326.69948351725134,0,1688.1,0.11558485939921842,0.20497039175541548,0.05998693937957928,363.1485730129039,21.968009448217828,22.025328785578118,0.5394995521617852
success,stress_diagnostic_50uK,302.0618515207223,0,1688.6,0.11129370751672983,0.19981628659986378,0.06045183383489974,338.5109216293468,22.024718532255907,22.126536945913795,0.5696093308304292
success,stress_diagnostic_50uK,277.34731472703544,0,1689.1,0.10724601629553954,0.19441207944529912,0.06091673584681317,313.79637964028615,22.079342099101055,22.225105055927912,0.5999513872777344
success,stress_diagnostic_50uK,252.63404124185934,0,1689.6,0.10346065149115105,0.18876838337455723,0.06138544220553759,289.08311693829904,22.132006507340076,22.32091070292778,0.6305266756101624
success,stress_diagnostic_50uK,228.00841247576258,0,1690.1,0.09995867995452665,0.18289651662519207,0.06186170981648627,264.45751762531074,22.182848077449524,22.413836922814653,0.661338039729504
success,stress_diagnostic_50uK,203.56838429833485,0,1690.6,0.09676379847497384,0.1768093201425112,0.06234922092212714,240.01754117147559,22.23201430365281,22.50377275197476,0.6923901851085768
success,stress_diagnostic_50uK,179.42689160156695,0,1691.1,0.09390265607999197,0.17052208401063546,0.06285153708534408,215.87612690920983,22.279665255002868,22.590614215560457,0.7236896305533307
success,stress_diagnostic_50uK,155.7151648525096,0,1691.6,0.0914050337041067,0.16405356959836023,0.06337203797059462,192.16451041044877,22.325975103767647,22.67426580373331,0.7552446333255515
success,stress_diagnostic_50uK,132.58577205171764,0,1692.1,0.08930383693374683,0.15742710251550251,0.06391384151450676,169.03526512622062,22.37113369908835,22.75464247813634,0.7870650791375903
success,stress_diagnostic_50uK,110.21513352629788,0,1692.6,0.08763485046878125,0.15067169488115126,0.06447970316094986,146.66481668054666,22.415348079872647,22.83167223448272,0.8191623270693308
success,stress_diagnostic_50uK,88.80518635804317,0,1693.1,0.0864361991889632,0.1438231341616036,0.06507189362925815,125.25510659334672,22.458843794059476,22.9052992212792,0.8515489987076682
success,stress_diagnostic_50uK,68.58381095236068,0,1693.6,0.08574746311500471,0.13692495121583548,0.06569205734001629,105.03401793916595,22.50186586408771,22.975487377279567,0.8842387011659161
success,stress_diagnostic_50uK,49.8035908190134,0,1694.1,0.08560840538910869,0.13002915499924791,0.06634105719178697,86.25413406040651,22.544679214504654,23.042224500221973,0.9172456755551097
success,stress_diagnostic_50uK,32.73847969149764,0,1694.6,0.0860572968256012,0.1231966003178997,0.06701881572236619,69.18940457422923,22.587568362692572,23.105526597544884,0.9505843663831898
success,stress_diagnostic_50uK,17.678021823045636,0,1695.1,0.08712885965654966,0.11649684466408677,0.0677241673674939,54.12936469858312,22.63083617455825,23.16544229973114,0.9842689135440965
success,stress_diagnostic_50uK,4.9189329321745925,0,1695.6,0.08885190643953661,0.11000735825564172,0.06845474076172711,41.37071562294986,22.67480151109535,23.222057045960238,1.0183125770162016
success,stress_diagnostic_50uK,-5.245889118872105,0,1696.1,0.0912468134627107,0.10381198527667786,0.06920689269152766,31.206335285182348,22.719795645265968,23.275496690983687,1.0527271146273267
success,stress_diagnostic_50uK,-12.54050418478262,0,1696.6,0.09432303231807207,0.0979986183409479,0.06997571512433559,23.912139513613386,22.76615741463027,23.325930145761674,1.087522144158641
success,stress_diagnostic_50uK,-16.720400694236133,0,1697.1,0.09807689501704361,0.09265614076483776,0.07075513258361854,19.732613167088523,22.814227190836334,23.373570667416224,1.122704530929824
success,stress_diagnostic_50uK,-17.58709909440054,0,1697.6,0.10248999111827178,0.0878708023556801,0.0715380985327118,18.866209545576353,22.86433988218567,23.418675468650374,1.1582778486885366
success,stress_diagnostic_50uK,-15.0014222060263,0,1698.1,0.10752837566360253,0.08372230532946252,0.07231688695753143,21.45208334988208,22.916817321969724,23.461543427899315,1.1942419629827759
success,stress_diagnostic_50uK,-8.893900314766116,0,1698.6,0.11314279725663648,0.08027996298150698,0.07308346087171609,27.559688755822123,22.971960509549078,23.502510842992784,1.2305927807034167
success,stress_diagnostic_50uK,0.7290289442214022,0,1699.1,0.11927002106262437,0.07759933044854313,0.07382988593760485,37.18258186925615,23.030042238906308,23.54194536427991,1.2673221968465767
success,stress_diagnostic_50uK,13.78391501065738,0,1699.6,0.12583517972011637,0.075719678239098,0.07454874807366763,50.23731611796061,23.091300652001944,23.580238438778686,1.304418251053901
success,stress_diagnostic_50uK,30.114532147434,0,1700.1,0.13275494394675863,0.07466258417921356,0.07523353138993524,66.56767935725559,23.155934184731628,23.617796761248893,1.3418654849482887
success,stress_diagnostic_50uK,49.50100587468005,0,1700.6000000000001,0.13994119424792986,0.0744317744003924,0.07587891802142441,85.95381820368455,23.224098239572456,23.65503333131342,1.3796454704189005
success,stress_diagnostic_50uK,71.6727531763809,0,1701.1,0.14730481907517157,0.07501417886997452,0.07648098333450827,108.12517517550295,23.295903742903963,23.69235873990713,1.4177374625221912
success,stress_diagnostic_50uK,96.32374862276207,0,1701.6,0.15475927253750132,0.07638201623908517,0.07703727575345484,132.7757514528581,23.371417556752405,23.730173252019732,1.4561191212515332
success,stress_diagnostic_50uK,123.12848836221603,0,1702.1,0.16222358966461697,0.07849561524359885,0.07754678648890766,159.58006785694317,23.45066454526966,23.76886013078225,1.494767245129046
success,stress_diagnostic_50uK,151.75715018913317,0,1702.6,0.16962465980214544,0.08130663093392267,0.07800982748520091,188.20832271171273,23.53363096975875,23.808780486571397,1.5336584656662224
success,stress_diagnostic_50uK,181.8887743487262,0,1703.1,0.1768986738947107,0.08476132328965104,0.0784278438984773,218.33957144385138,23.620268815138253,23.850269763855472,1.5727698631476081
success,stress_diagnostic_50uK,213.22171877490277,0,1703.6,0.18399176612443827,0.08880362020937851,0.07880318988106755,249.67218156735538,23.710500635691364,23.893635824277077,1.6120794782027392
