a1_m_s2,a2_m_s2,c1_um,c2_um,d_aod_uK,d_slm_uK,dd_mode,protocol,pulse_marker,segment,time_us,toggling_y,v1_m_s,v2_m_s,zs1_um,zs2_um
-37.75723817321412,-37.75723817321412,266.8613375802861,266.8613375802861,280.0,59.99999999999999,none,protocol_a,False,outbound_long_move,2789.0,1.0,0.0002077041368286797,0.0002077041368286797,0.0031406491898454993,0.0031406491898454993
-36.04221275928547,-36.04221275928547,266.8614367841573,266.8614367841573,280.0,59.99999999999999,none,protocol_a,False,outbound_long_move,2789.5,1.0,0.00018925426687823967,0.00018925426687823967,0.0028616727091777183,0.0028616727091777183
-34.327018155230284,-34.327018155230284,266.8615269774789,266.8615269774789,280.0,59.99999999999999,none,protocol_a,False,outbound_long_move,2790.0,1.0,0.00017166195226775744,0.00017166195226775744,0.002595663136751672,0.002595663136751672
-32.611662412549705,-32.611662412549705,266.86160858904924,266.86160858904924,280.0,59.99999999999999,none,protocol_a,False,outbound_long_move,2790.5,1.0,0.0001549272755794402,0.0001549272755794402,0.0023426217212749977,0.0023426217212749977
-30.896153583505512,-30.896153583505512,266.86168204770723,266.86168204770723,280.0,59.99999999999999,none,protocol_a,False,outbound_long_move,2791.0,1.0,0.0001390503153695885,0.0001390503153695885,0.0021025496505804736,0.0021025496505804736
-29.180499721076718,-29.180499721076718,266.8617477823298,266.8617477823298,280.0,59.99999999999999,none,protocol_a,False,outbound_long_move,2791.4999999999995,1.0,0.0001240311461681701,0.0001240311461681701,0.0018754480516195709,0.0018754480516195709
-27.464708878919613,-27.464708878919613,266.8618062218303,266.8618062218303,280.0,59.99999999999999,none,protocol_a,False,outbound_long_move,2792.0,1.0,0.00010986983847847465,0.00010986983847847465,0.0016613179904572378,0.0016613179904572378
-25.748789111338436,-25.748789111338436,266.86185779515625,266.86185779515625,280.0,59.99999999999999,none,protocol_a,False,outbound_long_move,2792.5,1.0,9.656645877682948e-05,9.656645877682948e-05,0.001460160472267596,0.001460160472267596
-24.03274847323911,-24.03274847323911,266.86190293128755,266.86190293128755,280.0,59.99999999999999,none,protocol_a,False,outbound_long_move,2793.0,1.0,8.412106951223416e-05,8.412106951223416e-05,0.0012719764413284197,0.0012719764413284197
-22.316595020096365,-22.316595020096365,266.86194205923397,266.86194205923397,280.0,59.99999999999999,none,protocol_a,False,outbound_long_move,2793.5,1.0,7.253372910609655e-05,7.253372910609655e-05,0.001096766781017142,0.001096766781017142
-20.600336807916612,-20.600336807916612,266.8619756080339,266.8619756080339,280.0,59.99999999999999,none,protocol_a,False,outbound_long_move,2794.0,1.0,6.180449195196889e-05,6.180449195196889e-05,0.0009345323138068651,0.0009345323138068651
-18.88398189319451,-18.88398189319451,266.8620040067516,266.8620040067516,280.0,59.99999999999999,none,protocol_a,False,outbound_long_move,2794.4999999999995,1.0,5.1933408415283844e-05,5.1933408415283844e-05,0.0007852738012623696,0.0007852738012623696
-17.16753833288007,-17.16753833288007,266.8620276844756,266.8620276844756,280.0,59.99999999999999,none,protocol_a,False,outbound_long_move,2794.9999999999995,1.0,4.292052483304994e-05,4.292052483304994e-05,0.0006489919440355078,0.0006489919440355078
-15.451014184338712,-15.451014184338712,266.8620470703168,266.8620470703168,280.0,59.99999999999999,none,protocol_a,False,outbound_long_move,2795.5,1.0,3.4765883513770394e-05,3.4765883513770394e-05,0.0005256873818639776,0.0005256873818639776
-13.734417505314873,-13.734417505314873,266.86206259340594,266.86206259340594,280.0,59.99999999999999,none,protocol_a,False,outbound_long_move,2796.0,1.0,2.7469522737118227e-05,2.7469522737118227e-05,0.00041536069356640974,0.00041536069356640974
-12.01775635389557,-12.01775635389557,266.86207468289206,266.86207468289206,280.0,59.99999999999999,none,protocol_a,False,outbound_long_move,2796.5,1.0,2.103147675385508e-05,2.103147675385508e-05,0.0003180123970411402,0.0003180123970411402
-10.301038788466233,-10.301038788466233,266.8620837679402,266.8620837679402,280.0,59.99999999999999,none,protocol_a,False,outbound_long_move,2797.0,1.0,1.545177578556725e-05,1.545177578556725e-05,0.00023364294926221847,0.00023364294926221847
-8.584272867679244,-8.584272867679244,266.8620902777297,266.8620902777297,280.0,59.99999999999999,none,protocol_a,False,outbound_long_move,2797.5,1.0,1.0730446024604825e-05,1.0730446024604825e-05,0.00016225274627848743,0.00016225274627848743
-6.867466650417478,-6.867466650417478,266.8620946414518,266.8620946414518,280.0,59.99999999999999,none,protocol_a,False,outbound_long_move,2797.9999999999995,1.0,6.867509633959817e-06,6.867509633959817e-06,0.00010384212321174097,0.00010384212321174097
-5.150628195744537,-5.150628195744537,266.86209728830795,266.86209728830795,280.0,59.99999999999999,none,protocol_a,False,outbound_long_move,2798.4999999999995,1.0,3.862984747103761e-06,3.862984747103761e-06,5.841135425426793e-05,5.841135425426793e-05
-3.433765562882381,-3.433765562882381,266.86209864750754,266.86209864750754,280.0,59.99999999999999,none,protocol_a,False,outbound_long_move,2799.0,1.0,1.7168854679268162e-06,1.7168854679268162e-06,2.5960652667931465e-05,2.5960652667931465e-05
-1.7168868111643596,-1.7168868111643596,266.862099148266,266.862099148266,280.0,59.99999999999999,none,protocol_a,False,outbound_long_move,2799.5,1.0,4.292218706971424e-07,4.292218706971424e-07,6.490170783554725e-06,6.490170783554725e-06
-1.940890262497752e-13,-1.940890262497752e-13,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,outbound_long_move,2800.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2800.5,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2800.9999999999995,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2801.4999999999995,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2802.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2802.5,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2803.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2803.5,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2804.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2804.4999999999995,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2804.9999999999995,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2805.5,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2806.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2806.5,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2807.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2807.4999999999995,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2807.9999999999995,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2808.5,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2809.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2809.5,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2810.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2810.5,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2810.9999999999995,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2811.4999999999995,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2812.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2812.5,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2813.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2813.5,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2813.9999999999995,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2814.4999999999995,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2815.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2815.5,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2816.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2816.5,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2817.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2817.4999999999995,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2817.9999999999995,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2818.5,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2819.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2819.5,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2820.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2820.4999999999995,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2820.9999999999995,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2821.5,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2822.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2822.5,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2823.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2823.5,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2823.9999999999995,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2824.4999999999995,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2825.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2825.5,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2826.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2826.5,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,True,remote_operation_hold,2827.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2827.4999999999995,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2828.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2828.5,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2829.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2829.5,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2830.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2830.4999999999995,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2830.9999999999995,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2831.5,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2832.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2832.5,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2833.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2833.5,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2833.9999999999995,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2834.5,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2835.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2835.5,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2836.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2836.5,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2836.9999999999995,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2837.4999999999995,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2838.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2838.5,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2839.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2839.5,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2840.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2840.4999999999995,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2841.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2841.5,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2842.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2842.5,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2843.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2843.4999999999995,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2843.9999999999995,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2844.5,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2845.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2845.5,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2846.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2846.5,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2846.9999999999995,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2847.4999999999995,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2848.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2848.5,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2849.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2849.5,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2849.9999999999995,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2850.4999999999995,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2851.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2851.5,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2852.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2852.5,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2853.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2853.4999999999995,1.0,0.0,0.0,0.0,0.0
0.0,0.0,266.86209921980304,266.86209921980304,280.0,59.99999999999999,none,protocol_a,False,remote_operation_hold,2853.9999999999995,1.0,0.0,0.0,0.0,0.0
-1.716886811166471,-1.716886811166471,266.862099148266,266.862099148266,280.0,59.99999999999999,none,protocol_a,False,inbound_long_move,2854.5,1.0,-4.292218706971424e-07,-4.292218706971424e-07,-6.490170783554725e-06,-6.490170783554725e-06
-3.4337655628844925,-3.4337655628844925,266.86209864750754,266.86209864750754,280.0,59.99999999999999,none,protocol_a,False,inbound_long_move,2855.0,1.0,-1.7168854679268162e-06,-1.7168854679268162e-06,-2.5960652667931465e-05,-2.5960652667931465e-05
-5.150628195746649,-5.150628195746649,266.86209728830795,266.86209728830795,280.0,59.99999999999999,none,protocol_a,False,inbound_long_move,2855.5,1.0,-3.862984747103761e-06,-3.862984747103761e-06,-5.841135425426793e-05,-5.841135425426793e-05
-6.86746665041959,-6.86746665041959,266.8620946414518,266.8620946414518,280.0,59.99999999999999,none,protocol_a,False,inbound_long_move,2856.0,1.0,-6.867509633980118e-06,-6.867509633980118e-06,-0.00010384212321204793,-0.00010384212321204793
-8.584272867682058,-8.584272867682058,266.8620902777297,266.8620902777297,280.0,59.99999999999999,none,protocol_a,False,inbound_long_move,2856.4999999999995,1.0,-1.0730446024625129e-05,-1.0730446024625129e-05,-0.0001622527462787944,-0.0001622527462787944
-10.301038788468345,-10.301038788468345,266.86208376794013,266.86208376794013,280.0,59.99999999999999,none,protocol_a,False,inbound_long_move,2856.9999999999995,1.0,-1.545177578556725e-05,-1.545177578556725e-05,-0.00023364294926221847,-0.00023364294926221847
-12.01775635389768,-12.01775635389768,266.862074682892,266.862074682892,280.0,59.99999999999999,none,protocol_a,False,inbound_long_move,2857.5,1.0,-2.103147675385508e-05,-2.103147675385508e-05,-0.0003180123970411402,-0.0003180123970411402
-13.734417505317689,-13.734417505317689,266.862062593406,266.862062593406,280.0,59.99999999999999,none,protocol_a,False,inbound_long_move,2858.0,1.0,-2.746952273713853e-05,-2.746952273713853e-05,-0.00041536069356671673,-0.00041536069356671673
-15.451014184340822,-15.451014184340822,266.8620470703168,266.8620470703168,280.0,59.99999999999999,none,protocol_a,False,inbound_long_move,2858.5,1.0,-3.4765883513790696e-05,-3.4765883513790696e-05,-0.0005256873818642846,-0.0005256873818642846
-17.167538332882177,-17.167538332882177,266.8620276844756,266.8620276844756,280.0,59.99999999999999,none,protocol_a,False,inbound_long_move,2859.0,1.0,-4.292052483307025e-05,-4.292052483307025e-05,-0.0006489919440358147,-0.0006489919440358147
-18.883981893197323,-18.883981893197323,266.8620040067516,266.8620040067516,280.0,59.99999999999999,none,protocol_a,False,inbound_long_move,2859.5,1.0,-5.1933408415283844e-05,-5.1933408415283844e-05,-0.0007852738012623696,-0.0007852738012623696
-20.600336807918723,-20.600336807918723,266.8619756080339,266.8619756080339,280.0,59.99999999999999,none,protocol_a,False,inbound_long_move,2859.9999999999995,1.0,-6.180449195198919e-05,-6.180449195198919e-05,-0.0009345323138071722,-0.0009345323138071722
-22.31659502009918,-22.31659502009918,266.861942059234,266.861942059234,280.0,59.99999999999999,none,protocol_a,False,inbound_long_move,2860.4999999999995,1.0,-7.253372910611685e-05,-7.253372910611685e-05,-0.001096766781017449,-0.001096766781017449
-24.03274847324122,-24.03274847324122,266.86190293128755,266.86190293128755,280.0,59.99999999999999,none,protocol_a,False,inbound_long_move,2861.0,1.0,-8.412106951225448e-05,-8.412106951225448e-05,-0.0012719764413287268,-0.0012719764413287268
-25.748789111340546,-25.748789111340546,266.86185779515625,266.86185779515625,280.0,59.99999999999999,none,protocol_a,False,inbound_long_move,2861.5,1.0,-9.65664587768498e-05,-9.65664587768498e-05,-0.001460160472267903,-0.001460160472267903
-27.464708878922426,-27.464708878922426,266.86180622183036,266.86180622183036,280.0,59.99999999999999,none,protocol_a,False,inbound_long_move,2862.0,1.0,-0.00010986983847849496,-0.00010986983847849496,-0.0016613179904575446,-0.0016613179904575446
-29.18049972107953,-29.18049972107953,266.8617477823298,266.8617477823298,280.0,59.99999999999999,none,protocol_a,False,inbound_long_move,2862.5,1.0,-0.0001240311461681904,-0.0001240311461681904,-0.0018754480516198781,-0.0018754480516198781
-30.89615358350833,-30.89615358350833,266.86168204770723,266.86168204770723,280.0,59.99999999999999,none,protocol_a,False,inbound_long_move,2862.9999999999995,1.0,-0.0001390503153696088,-0.0001390503153696088,-0.0021025496505807802,-0.0021025496505807802
-32.611662412551816,-32.611662412551816,266.86160858904924,266.86160858904924,280.0,59.99999999999999,none,protocol_a,False,inbound_long_move,2863.4999999999995,1.0,-0.00015492727557946047,-0.00015492727557946047,-0.002342621721275304,-0.002342621721275304
-34.32701815523239,-34.32701815523239,266.8615269774789,266.8615269774789,280.0,59.99999999999999,none,protocol_a,False,inbound_long_move,2864.0,1.0,-0.00017166195226777777,-0.00017166195226777777,-0.002595663136751979,-0.002595663136751979
