time_s,time_us,position_m,displacement_from_center_m,position_um,velocity_m_per_s,acceleration_m_per_s2,kinetic_energy_J,potential_energy_J,total_energy_J,energy_error_J,energy_error_over_depth,abs_energy_error_over_depth
0.0013444499999999999,1344.4499999999998,1.1164555310320842e-07,1.1164555310320842e-07,0.11164555310320842,-0.007840653347278325,-5611.384733930243,6.783696435276269e-30,-3.796052792274014e-27,-3.789269095838738e-27,-2.051523028163851e-34,-5.306828859274181e-08,5.306828859274181e-08
0.0013445,1344.5,1.112465062049271e-07,1.112465062049271e-07,0.1112465062049271,-0.008120739340497288,-5592.054994828243,7.27701115265556e-30,-3.79654612198357e-27,-3.789269110830914e-27,-2.2014447913262895e-34,-5.694642755809276e-08,5.694642755809276e-08
0.00134455,1344.55,1.108334791691587e-07,1.108334791691587e-07,0.1108334791691587,-0.00839984171385611,-5572.039939524598,7.78581542184954e-30,-3.797054941726106e-27,-3.789269126304257e-27,-2.356178217912741e-34,-6.09490334388481e-08,6.09490334388481e-08
0.0013445999999999998,1344.6,1.1040652203354149e-07,1.1040652203354149e-07,0.1104065220335415,-0.00867792624198807,-5551.341185753763,8.309861932888748e-30,-3.797579004185093e-27,-3.7892691422522046e-27,-2.5156576957659894e-34,-6.507440899600709e-08,6.507440899600709e-08
0.00134465,1344.6499999999999,1.0996568654495988e-07,1.0996568654495988e-07,0.10996568654495988,-0.008954958782036589,-5529.960416187054,8.848895807789995e-30,-3.798118054475765e-27,-3.789269158667975e-27,-2.6798154029371924e-34,-6.932079982822759e-08,6.932079982822759e-08
0.0013446999999999999,1344.6999999999998,1.0951102615533782e-07,1.0951102615533782e-07,0.10951102615533782,-0.009230905276921927,-5507.899379226462,9.402654710509652e-30,-3.798671830255074e-27,-3.789269175544564e-27,-2.848581293336585e-34,-7.368639400064197e-08,7.368639400064197e-08
0.00134475,1344.75,1.0904259601726768e-07,1.0904259601726768e-07,0.10904259601726768,-0.009505731758647924,-5485.159889813373,9.97086896044897e-30,-3.7992400618351944e-27,-3.7892691928747454e-27,-3.021883103908128e-34,-7.816932223044919e-08,7.816932223044919e-08
0.0013448,1344.8,1.08560452979473e-07,1.08560452979473e-07,0.108560452979473,-0.009779404351649536,-5461.743830251099,1.0553261649490707e-29,-3.799822472300564e-27,-3.789269210651073e-27,-3.1996463833281e-34,-8.276765862928285e-08,8.276765862928285e-08
0.0013448499999999999,1344.85,1.0806465558210272e-07,1.0806465558210272e-07,0.10806465558210272,-0.010051889276181815,-5437.653151040035,1.1149548762545038e-29,-3.800418777628431e-27,-3.7892692288658856e-27,-3.3817945063543944e-34,-8.747942107439521e-08,8.747942107439521e-08
0.0013449,1344.9,1.0755526405185483e-07,1.0755526405185483e-07,0.10755526405185484,-0.010323152851750922,-5412.889871724256,1.1759439301581158e-29,-3.801028686812883e-27,-3.7892692475113024e-27,-3.5682486738265187e-34,-9.230257120865723e-08,9.230257120865723e-08
0.00134495,1344.9499999999998,1.0703234029692763e-07,1.0703234029692763e-07,0.10703234029692762,-0.010593161500587738,-5387.456081748381,1.2382635413119621e-29,-3.801651901992347e-27,-3.789269266579227e-27,-3.758927919840243e-34,-9.723501462615055e-08,9.723501462615055e-08
0.0013449999999999998,1344.9999999999998,1.0649594790179605e-07,1.0649594790179605e-07,0.10649594790179605,-0.010861881751164532,-5361.353941323398,1.301883251915876e-29,-3.802288118580508e-27,-3.789269286061349e-27,-3.953749140446192e-34,-1.0227460161453555e-07,1.0227460161453555e-07
0.00134505,1345.05,1.0594615212181117e-07,1.0594615212181117e-07,0.10594615212181117,-0.011129280241755125,-5334.585682300277,1.366771945150706e-29,-3.8029370254006556e-27,-3.789269305949149e-27,-4.152627136697736e-34,-1.074191282686035e-07,1.074191282686035e-07
0.0013451,1345.1,1.0538301987762054e-07,1.0538301987762054e-07,0.10538301987762054,-0.011395323724038882,-5307.153609050001,1.432897858949151e-29,-3.803598304823382e-27,-3.78926932623389e-27,-4.355474550079153e-34,-1.1266633481994839e-07,1.1266633481994839e-07
0.00134515,1345.15,1.0480661974940729e-07,1.0480661974940729e-07,0.10480661974940729,-0.01165997906674885,-5279.060099348778,1.500228600101043e-29,-3.804271632907644e-27,-3.7892693469066334e-27,-4.562201984474653e-34,-1.1801390879203118e-07,1.1801390879203118e-07
0.0013452,1345.2,1.0421702197094567e-07,1.0421702197094567e-07,0.10421702197094568,-0.011923213259364246,-5250.307605267061,1.5687311586897263e-29,-3.804956679545127e-27,-3.789269367958229e-27,-4.77271794159654e-34,-1.2345948332985173e-07,1.2345948332985173e-07
0.0013452499999999999,1345.2499999999998,1.0361429842347088e-07,1.0361429842347088e-07,0.10361429842347088,-0.012184993415847448,-5220.898654061072,1.638371922856017e-29,-3.805653108607885e-27,-3.789269389379325e-27,-4.986928899906344e-34,-1.290006392414609e-07,1.290006392414609e-07
0.0013453,1345.3,1.0299852262936093e-07,1.0299852262936093e-07,0.10299852262936093,-0.01244528677842561,-5190.835849065427,1.7091166938860206e-29,-3.806360578099224e-27,-3.7892694111603636e-27,-5.204739285916227e-34,-1.3463490425559252e-07,1.3463490425559252e-07
0.00134535,1345.35,1.0236976974562833e-07,1.0236976974562833e-07,0.10236976974562832,-0.012704060721416884,-5160.1218705855035,1.7809307016189058e-29,-3.807078740307779e-27,-3.78926943329159e-27,-5.426051553110114e-34,-1.4035975506317564e-07,1.4035975506317564e-07
0.0013453999999999999,1345.3999999999999,1.0172811655721924e-07,1.0172811655721924e-07,0.10172811655721924,-0.012961282755101226,-5128.759476788152,1.8537786201705156e-29,-3.807807241964755e-27,-3.78926945576305e-27,-5.650766153245099e-34,-1.4617261657496634e-07,1.4617261657496634e-07
0.00134545,1345.45,1.0107364147011819e-07,1.0107364147011819e-07,0.10107364147011819,-0.013216920529635664,-5096.751504589343,1.927624583968507e-29,-3.8085457244042796e-27,-3.7892694785645944e-27,-5.878781593748632e-34,-1.5207086340628398e-07,1.5207086340628398e-07
0.0013455,1345.5,1.0040642450425566e-07,1.0040642450425566e-07,0.10040642450425566,-0.013470941839013829,-5064.1008705373015,2.0024322040944862e-29,-3.809293823726826e-27,-3.789269501685881e-27,-6.10999445924246e-34,-1.5805182043378722e-07,1.5805182043378722e-07
0.00134555,1345.55,9.97265472862168e-08,9.97265472862168e-08,0.0997265472862168,-0.013723314625069505,-5030.810571689735,2.078164584928401e-29,-3.810051170965664e-27,-3.78926952511638e-27,-6.344299447415872e-34,-1.6411276372343403e-07,1.6411276372343403e-07
0.0013456,1345.6,9.903409304174872e-08,9.903409304174872e-08,0.09903409304174872,-0.01397400698152384,-4996.883686483664,2.1547843410902286e-29,-3.810817392256276e-27,-3.789269548845374e-27,-6.581589390549641e-34,-1.7025092108725788e-07,1.7025092108725788e-07
0.0013456499999999999,1345.6499999999999,9.832914658806442e-08,9.832914658806442e-08,0.09832914658806442,-0.014222987158075844,-4962.323375596435,2.232253614673768e-29,-3.8115921090086985e-27,-3.7892695728619606e-27,-6.821755255516023e-34,-1.7646347208336763e-07,1.7646347208336763e-07
0.0013457,1345.7,9.761179432594113e-08,9.761179432594113e-08,0.09761179432594114,-0.014470223564535666,-4927.132882796429,2.310534092767129e-29,-3.8123749380827324e-27,-3.789269597155061e-27,-7.06468625857313e-34,-1.8274755098541987e-07,1.8274755098541987e-07
0.00134575,1345.75,9.688212423161086e-08,9.688212423161086e-08,0.09688212423161086,-0.014715684775000126,-4891.315535782018,2.3895870252542616e-29,-3.813165491965959e-27,-3.7892696217134165e-27,-7.31026981514239e-34,-1.8910024548347477e-07,1.8910024548347477e-07
0.0013457999999999999,1345.8,9.614022584844112e-08,9.614022584844112e-08,0.09614022584844112,-0.014959339532069859,-4854.874747007267,2.4693732428916538e-29,-3.8139633789545145e-27,-3.7892696465255976e-27,-7.5583916259043274e-34,-1.955185989111003e-07,1.955185989111003e-07
0.00134585,1345.85,9.538619027840387e-08,9.538619027840387e-08,0.09538619027840387,-0.015201156751107364,-4817.8140144929375,2.549853175654063e-29,-3.814768203336546e-27,-3.7892696715800055e-27,-7.808935705497154e-34,-2.019996109877403e-07,2.019996109877403e-07
0.0013459,1345.8999999999999,9.462011017333038e-08,9.462011017333038e-08,0.09462011017333037,-0.015441105524535221,-4780.136922621303,2.6309868713429254e-29,-3.815579565578305e-27,-3.789269696864876e-27,-8.061784411215362e-34,-2.0854023856108257e-07,2.0854023856108257e-07
0.0013459499999999998,1345.9499999999998,9.384207972595034e-08,9.384207972595034e-08,0.09384207972595034,-0.015679155126173586,-4741.8471429132815,2.712734014450824e-29,-3.8163970625127916e-27,-3.7892697223682836e-27,-8.316818486057611e-34,-2.151373967206109e-07,2.151373967206109e-07
0.001346,1346.0,9.305219466071301e-08,9.305219466071301e-08,0.093052194660713,-0.015915275015616077,-4702.948434786438,2.795053945275163e-29,-3.817220287530897e-27,-3.789269748078145e-27,-8.573917101774622e-34,-2.217879599111573e-07,2.217879599111573e-07
0.00134605,1346.05,9.225055222438873e-08,9.225055222438873e-08,0.09225055222438873,-0.016149434842643046,-4663.444646292386,2.8779056792739415e-29,-3.81804883077497e-27,-3.78926977398223e-27,-8.832957952139597e-34,-2.2848876434559806e-07,2.2848876434559806e-07
0.0013461,1346.1000000000001,9.143725117644871e-08,9.143725117644871e-08,0.09143725117644871,-0.016381604451671156,-4623.339714832076,2.961247926656251e-29,-3.818882279334717e-27,-3.7892698000681546e-27,-9.093817195551037e-34,-2.3523660652011786e-07,2.3523660652011786e-07
0.00134615,1346.1499999999999,9.061239177922161e-08,9.061239177922161e-08,0.09061239177922162,-0.01661175388623815,-4582.637667847592,3.0450391121999013e-29,-3.8197202174453944e-27,-3.7892698263233956e-27,-9.356369605700353e-34,-2.4202824711164185e-07,2.4202824711164185e-07
0.0013461999999999999,1346.1999999999998,8.97760757878249e-08,8.97760757878249e-08,0.0897760757878249,-0.01683985339352156,-4541.342623488915,3.129237395288287e-29,-3.8205622266881725e-27,-3.789269852735289e-27,-9.620488542873272e-34,-2.4886041023546777e-07,2.4886041023546777e-07
0.00134625,1346.25,8.892840643986945e-08,8.892840643986945e-08,0.08892840643986945,-0.01706587342889014,-4499.458791254311,3.2138006901583914e-29,-3.8214078861926275e-27,-3.789269879291043e-27,-9.886046083093507e-34,-2.557297867859222e-07,2.557297867859222e-07
0.0013463,1346.3,8.806948844493589e-08,8.806948844493589e-08,0.0880694884449359,-0.01728978466048657,-4456.990472602824,3.2986866863515233e-29,-3.8222567728412505e-27,-3.7892699059777354e-27,-1.0152913003773455e-33,-2.626330340651766e-07,2.626330340651766e-07
0.0013463499999999998,1346.35,8.719942797382081e-08,8.719942797382081e-08,0.08719942797382081,-0.01751155797384008,-4413.942061537529,3.3838528693581647e-29,-3.823108461475902e-27,-3.78926993278232e-27,-1.0420958848286035e-33,-2.695667774535753e-07,2.695667774535753e-07
0.0013464,1346.4,8.631833264755188e-08,8.631833264755188e-08,0.08631833264755187,-0.01773116447650747,-4370.318045158119,3.4692565414480385e-29,-3.823962525106119e-27,-3.789269959691639e-27,-1.0690052040759056e-33,-2.7652761337910794e-07,2.7652761337910794e-07
0.00134645,1346.4499999999998,8.542631152617005e-08,8.542631152617005e-08,0.08542631152617006,-0.017948575502740958,-4326.123004181451,3.5548548426762426e-29,-3.824818535119184e-27,-3.789269986692422e-27,-1.0960059871725921e-33,-2.835121089462255e-07,2.835121089462255e-07
0.0013465,1346.5,8.452347509727779e-08,8.452347509727779e-08,0.08452347509727778,-0.01816376261818121,-4281.361613428695,3.64060477205605e-29,-3.825676061491853e-27,-3.789270013771293e-27,-1.123084857704676e-33,-2.9051680397735207e-07,2.9051680397735207e-07
0.00134655,1346.55,8.360993526435194e-08,8.360993526435194e-08,0.08360993526435194,-0.018376697624573873,-4236.03864227775,3.7264632088887367e-29,-3.826534673003667e-27,-3.7892700409147796e-27,-1.1502283445528143e-33,-2.9753821379676576e-07,2.9753821379676576e-07
0.0013465999999999999,1346.6,8.26858053348204e-08,8.26858053348204e-08,0.0826858053348204,-0.018587352564507807,-4190.158955079608,3.812386934240515e-29,-3.827393937451723e-27,-3.7892700681093176e-27,-1.1774228826097739e-33,-3.045728294161902e-07,3.045728294161902e-07
0.00134665,1346.65,8.175120000790116e-08,8.175120000790116e-08,0.08175120000790116,-0.01879569972617323,-4143.727511537376,3.898332652556452e-29,-3.828253421866822e-27,-3.789270095341258e-27,-1.2046548228249382e-33,-3.1161712013308297e-07,3.1161712013308297e-07
0.0013467,1346.7,8.080623536220308e-08,8.080623536220308e-08,0.08080623536220308,-0.019001711648137833,-4096.749367046694,3.984257013400953e-29,-3.829112692730878e-27,-3.7892701225968686e-27,-1.2319104336392373e-33,-3.1866753390181965e-07,3.1866753390181965e-07
0.0013467499999999999,1346.7499999999998,7.985102884308738e-08,7.985102884308738e-08,0.07985102884308738,-0.019205361124138908,-4049.229672996331,4.070116633314201e-29,-3.829971316195494e-27,-3.789270149862352e-27,-1.2591759167693734e-33,-3.257205014167182e-07,3.257205014167182e-07
0.0013468,1346.8,7.888569924978918e-08,7.888569924978918e-08,0.07888569924978918,-0.01940662120788951,-4001.173677027724,4.1558681177736775e-29,-3.830828858301577e-27,-3.78927017712384e-27,-1.2864374050554266e-33,-3.327724355552629e-07,3.327724355552629e-07
0.00134685,1346.85,7.791036672229842e-08,7.791036672229842e-08,0.07791036672229841,-0.019605465217896512,-3952.5867232523115,4.2414680832496627e-29,-3.831684885199907e-27,-3.7892702043674104e-27,-1.3136809753752217e-33,-3.398197347187606e-07,3.398197347187606e-07
0.0013468999999999998,1346.8999999999999,7.692515272799953e-08,7.692515272799953e-08,0.07692515272799953,-0.019801866742288458,-3903.474252425527,4.326873179343384e-29,-3.832538963372523e-27,-3.7892702315790894e-27,-1.3408926543840462e-33,-3.4685878431707694e-07,3.4685878431707694e-07
0.00134695,1346.95,7.593018004806958e-08,7.593018004806958e-08,0.07593018004806958,-0.019995799643651006,-3853.8418020763256,4.412040110996294e-29,-3.833390659854822e-27,-3.7892702587448585e-27,-1.3680584235369046e-33,-3.5388595806778053e-07,3.5388595806778053e-07
0.0013469999999999999,1347.0,7.492557276363444e-08,7.492557276363444e-08,0.07492557276363444,-0.020187238063867696,-3803.695006591213,4.4969256607586724e-29,-3.8342395424582525e-27,-3.7892702858506656e-27,-1.3951642305679553e-33,-3.608976209656151e-07,3.608976209656151e-07
0.00134705,1347.05,7.391145624168282e-08,7.391145624168282e-08,0.07391145624168281,-0.02037615642896377,-3753.0395972517263,4.5814867111056144e-29,-3.8350851799934866e-27,-3.78927031288243e-27,-1.4221959952302285e-33,-3.678901307672356e-07,3.678901307672356e-07
0.0013471,1347.1,7.288795712073806e-08,7.288795712073806e-08,0.07288795712073806,-0.02056252945395067,-3701.88140222439,4.665680266788224e-29,-3.8359271424939335e-27,-3.7892703398260515e-27,-1.4491396164702753e-33,-3.7485983984712867e-07,3.7485983984712867e-07
0.0013471499999999999,1347.1499999999999,7.185520329628776e-08,7.185520329628776e-08,0.07185520329628775,-0.020746332147668838,-3650.226346502209,4.7494634772076407e-29,-3.836765001439493e-27,-3.789270366667417e-27,-1.4759809817552093e-33,-3.818030976103085e-07,3.818030976103085e-07
0.0013472,1347.2,7.081332390597119e-08,7.081332390597119e-08,0.07081332390597118,-0.020927539817626312,-3598.080451796797,4.832793658799335e-29,-3.8375983299804025e-27,-3.789270393392409e-27,-1.5027059742473557e-33,-3.8871625234823723e-07,3.8871625234823723e-07
0.00134725,1347.25,6.976244931452512e-08,6.976244931452512e-08,0.06976244931452512,-0.02110612807483074,-3545.4498363802913,4.915628317414969e-29,-3.838426703161066e-27,-3.7892704199869164e-27,-1.5293004814138282e-33,-3.9559565346592914e-07,3.9559565346592914e-07
0.0013472999999999998,1347.3,6.870271109848811e-08,6.870271109848811e-08,0.0687027110984881,-0.021282072838612155,-3492.340714876242,4.9979251706888857e-29,-3.8392496981437284e-27,-3.789270446436839e-27,-1.555750404353572e-33,-4.0243765389464674e-07,4.0243765389464674e-07
0.00134735,1347.35,6.76342420306639e-08,6.76342420306639e-08,0.0676342420306639,-0.02145535034143403,-3438.7593979987246,5.079642170376188e-29,-3.840066894431861e-27,-3.789270472728099e-27,-1.5820416642545477e-33,-4.092386117622292e-07,4.092386117622292e-07
0.0013474,1347.3999999999999,6.655717606434471e-08,6.655717606434471e-08,0.0665571760643447,-0.02162593713368997,-3384.712292238977,5.160737524649177e-29,-3.840877874093138e-27,-3.789270498846646e-27,-1.6081602110033073e-33,-4.159948926201962e-07,4.159948926201962e-07
0.00134745,1347.45,6.54716483172949e-08,6.54716483172949e-08,0.0654716483172949,-0.021793810088483415,-3330.205899498884,5.24116972033881e-29,-3.8416822219818584e-27,-3.7892705247784704e-27,-1.6340920353818982e-33,-4.2270287259881257e-07,4.2270287259881257e-07
0.0013475,1347.5,6.437779505549636e-08,6.437779505549636e-08,0.06437779505549636,-0.021958946406387656,-3275.246816670737,5.320897545107674e-29,-3.842479525960683e-27,-3.789270550509606e-27,-1.659823171220256e-33,-4.293589389638642e-07,4.293589389638642e-07
0.0013475499999999999,1347.55,6.327575367665614e-08,6.327575367665614e-08,0.06327575367665614,-0.022121323620183493,-3219.84173516269,5.399880109540887e-29,-3.843269377121555e-27,-3.789270576026146e-27,-1.6853397111804317e-33,-4.3595949419968226e-07,4.3595949419968226e-07
0.0013476,1347.6,6.2165662693478e-08,6.2165662693478e-08,0.062165662693478,-0.022280919599571798,-3163.9974403694473,5.478076869141209e-29,-3.8440513700056585e-27,-3.789270601314246e-27,-1.710627811061379e-33,-4.425009571226956e-07,4.425009571226956e-07
0.00134765,1347.6499999999999,6.104766171669895e-08,6.104766171669895e-08,0.061047661716698946,-0.022437712555858226,-3107.720811087728,5.555447646214536e-29,-3.844825102822281e-27,-3.789270626360136e-27,-1.735673701278393e-33,-4.4897976585090297e-07,4.4897976585090297e-07
0.0013476999999999999,1347.6999999999998,5.992189143789217e-08,5.992189143789217e-08,0.05992189143789217,-0.02259168104660732,-3051.0188188761344,5.63195265163194e-29,-3.8455901776664474e-27,-3.7892706511501276e-27,-1.7604636926028277e-33,-4.5539237928860885e-07,4.5539237928860885e-07
0.00134775,1347.75,5.8788493612038206e-08,5.8788493612038206e-08,0.05878849361203821,-0.022742803980263203,-2993.8985273591084,5.707552506454212e-29,-3.846346200735166e-27,-3.789270675670624e-27,-1.7849841890764625e-33,-4.617352804670802e-07,4.617352804670802e-07
0.0013478,1347.8,5.7647611039865843e-08,5.7647611039865843e-08,0.05764761103986584,-0.02289106062073405,-2936.3670914747117,5.782208263404942e-29,-3.84709278254218e-27,-3.78927069990813e-27,-1.8092216951861514e-33,-4.6800497840046644e-07,4.6800497840046644e-07
0.00134785,1347.8500000000001,5.64993875499648e-08,5.64993875499648e-08,0.056499387549964794,-0.02303643059193757,-2878.431756666029,5.855881428178059e-29,-3.847829538131038e-27,-3.789270723849257e-27,-1.833162822321005e-33,-4.7419800975612744e-07,4.7419800975612744e-07
0.0013479,1347.8999999999999,5.534396798067209e-08,5.534396798067209e-08,0.05534396798067209,-0.02317889388230462,-2820.099858016057,5.928533980565718e-29,-3.848556087286397e-27,-3.7892707474807396e-27,-1.8567943045566177e-33,-4.803109429376582e-07,4.803109429376582e-07
0.0013479499999999999,1347.9499999999998,5.418149816173434e-08,5.418149816173434e-08,0.054181498161734336,-0.023318430849238174,-2761.378819326006,6.000128395392418e-29,-3.84927205474336e-27,-3.789270770789436e-27,-1.880103000807461e-33,-4.86340378641665e-07,4.86340378641665e-07
0.001348,1348.0,5.301212489574827e-08,5.301212489574827e-08,0.053012124895748275,-0.02345502222352475,-2702.276152136997,6.070627663241245e-29,-3.8499770703947566e-27,-3.789270793762344e-27,-1.90307590917618e-33,-4.92282953569605e-07,4.92282953569605e-07
0.00134805,1348.05,5.183599593938186e-08,5.183599593938186e-08,0.05183599593938186,-0.023588649113695556,-2642.7994546951986,6.139995310958106e-29,-3.8506707694961866e-27,-3.7892708163866055e-27,-1.925700170540919e-33,-4.981353413557473e-07,4.981353413557473e-07
0.0013480999999999999,1348.1,5.0653259984378714e-08,5.0653259984378714e-08,0.050653259984378717,-0.02371929301033445,-2582.9564108605305,6.208195421919887e-29,-3.8513527928687176e-27,-3.7892708386495186e-27,-1.9479630836220797e-33,-5.038942564646046e-07,5.038942564646046e-07
0.00134815,1348.15,4.946406663834842e-08,4.946406663834842e-08,0.049464066638348424,-0.02384693579032994,-2522.7547889590974,6.275192656052473e-29,-3.8520227870990704e-27,-3.789270860538546e-27,-1.9698521107220424e-33,-5.0955645567567e-07,5.0955645567567e-07
0.0013482,1348.1999999999998,4.8268566405345725e-08,4.8268566405345725e-08,0.04826856640534573,-0.023971559721068406,-2462.2024405795983,6.340952269584659e-29,-3.8526804047371676e-27,-3.789270882041321e-27,-1.9913548863347423e-33,-5.151187403105202e-07,5.151187403105202e-07
0.0013482499999999998,1348.2499999999998,4.7066910666241585e-08,4.7066910666241585e-08,0.047066910666241586,-0.024093147464565746,-2401.307299314029,6.405440134523997e-29,-3.853325304490902e-27,-3.789270903145662e-27,-2.0124592271901775e-33,-5.20577958831105e-07,5.20577958831105e-07
0.0013483,1348.3,4.585925165888915e-08,4.585925165888915e-08,0.045859251658889155,-0.024211682081534673,-2340.077379443024,6.468622757840771e-29,-3.8539571514179845e-27,-3.7892709238395766e-27,-2.0331531415814512e-33,-5.259310092524426e-07,5.259310092524426e-07
0.00134835,1348.35,4.4645742458088115e-08,4.4645742458088115e-08,0.04464574245808812,-0.024327147035384907,-2278.520774566303,6.530467300346356e-29,-3.854575617114737e-27,-3.789270944111274e-27,-2.0534248386918144e-33,-5.311748415553159e-07,5.311748415553159e-07
0.0013484,1348.4,4.342653695535067e-08,4.342653695535067e-08,0.04342653695535067,-0.024439526196153534,-2216.6456561787013,6.590941595252328e-29,-3.8551803799016916e-27,-3.7892709639491686e-27,-2.07326273361692e-33,-5.363064589854171e-07,5.363064589854171e-07
0.00134845,1348.45,4.220178983847277e-08,4.220178983847277e-08,0.042201789838472774,-0.02454880384436281,-2154.460272192356,6.650014166396859e-29,-3.855771125005864e-27,-3.789270983341895e-27,-2.0926554602791883e-33,-5.41322921394004e-07,5.41322921394004e-07
0.0013484999999999999,1348.4999999999998,4.097165657091439e-08,4.097165657091439e-08,0.04097165657091439,-0.02465496467480276,-2091.9729454056796,6.707654246125023e-29,-3.8563475447395634e-27,-3.789271002278313e-27,-2.111591877884992e-33,-5.462213469082275e-07,5.462213469082275e-07
0.00134855,1348.55,3.973629337099249e-08,3.973629337099249e-08,0.03973629337099249,-0.024757993800235897,-2029.1920719198104,6.763831792809871e-29,-3.856909338675615e-27,-3.789271020747517e-27,-2.1300610816866273e-33,-5.509989147150122e-07,5.509989147150122e-07
0.0013486,1348.6,3.849585719089079e-08,3.849585719089079e-08,0.03849585719089079,-0.024857876755021477,-1966.1261195033017,6.818517508001237e-29,-3.857456213818854e-27,-3.7892710387388416e-27,-2.1480524065696378e-33,-5.556528659890173e-07,5.556528659890173e-07
0.0013486499999999998,1348.6499999999999,3.725050569549034e-08,3.725050569549034e-08,0.03725050569549034,-0.024954599498656707,-1902.7836259058631,6.871682853189498e-29,-3.85798788477377e-27,-3.789271056241875e-27,-2.1655554399671818e-33,-5.601805072332914e-07,5.601805072332914e-07
0.0013487,1348.7,3.6000397241025127e-08,3.6000397241025127e-08,0.03600039724102513,-0.025048148419232405,-1839.1731971220386,6.923300066171664e-29,-3.85850407390818e-27,-3.789271073246463e-27,-2.1825600283172153e-33,-5.645792119496017e-07,5.645792119496017e-07
0.00134875,1348.75,3.4745690853567104e-08,3.4745690853567104e-08,0.0347456908535671,-0.0251385103368006,-1775.3035056057677,6.97334217700745e-29,-3.859004511512792e-27,-3.789271089742718e-27,-2.1990562828022107e-33,-5.688464221231699e-07,5.688464221231699e-07
0.0013488,1348.8,3.3486546207345064e-08,3.3486546207345064e-08,0.033486546207345064,-0.025225672506651666,-1711.183288436832,7.021783023553173e-29,-3.8594889359565575e-27,-3.789271105721026e-27,-2.2150345908285935e-33,-5.729796511921448e-07,5.729796511921448e-07
0.00134885,1348.85,3.222312360290194e-08,3.222312360290194e-08,0.032223123602901936,-0.025309622622498595,-1646.8213454402487,7.0685972665616e-29,-3.859957093837673e-27,-3.789271121172057e-27,-2.230485621766461e-33,-5.769764855323375e-07,5.769764855323375e-07
0.0013488999999999999,1348.8999999999999,3.095558394509521e-08,3.095558394509521e-08,0.03095558394509521,-0.025390348819566096,-1582.2265372597362,7.113760404336139e-29,-3.860408740130131e-27,-3.78927113608677e-27,-2.2454003348416958e-33,-5.808345864987346e-07,5.808345864987346e-07
0.00134895,1348.95,2.9684088720945328e-08,2.9684088720945328e-08,0.02968408872094533,-0.02546783967758225,-1517.4077833864328,7.157248786928056e-29,-3.860843638325699e-27,-3.7892711504564184e-27,-2.259769983440753e-33,-5.845516915390498e-07,5.845516915390498e-07
0.001349,1349.0,2.840879997733698e-08,2.840879997733698e-08,0.02840879997733698,-0.025542084223670512,-1452.374060144103,7.199039629865675e-29,-3.861261560571218e-27,-3.7892711642725616e-27,-2.2735861265900995e-33,-5.881256171631964e-07,5.881256171631964e-07
0.0013490499999999999,1349.05,2.7129880298578277e-08,2.7129880298578277e-08,0.02712988029857828,-0.025613071935139918,-1387.1343986321242,7.239111027404837e-29,-3.861662287801115e-27,-3.789271177527067e-27,-2.2868406318260715e-33,-5.91554259685655e-07,5.91554259685655e-07
0.0013491,1349.1,2.584749278382299e-08,2.584749278382299e-08,0.02584749278382299,-0.025680792742171412,-1321.6978826275981,7.277441965290268e-29,-3.862045609865025e-27,-3.7892711902121224e-27,-2.299525687391777e-33,-5.948355983805383e-07,5.948355983805383e-07
0.00134915,1349.1499999999999,2.4561801024361135e-08,2.4561801024361135e-08,0.024561801024361136,-0.025745237030398303,-1256.0736464479853,7.314012333017751e-29,-3.8624113256504125e-27,-3.789271202320235e-27,-2.3116338000847013e-33,-5.979676949248148e-07,5.979676949248148e-07
0.0013491999999999998,1349.1999999999998,2.327296908078316e-08,2.327296908078316e-08,0.02327296908078316,-0.025806395643378895,-1190.2708727757085,7.348802935587461e-29,-3.862759243200118e-27,-3.789271213844243e-27,-2.3231578081710738e-33,-6.009486967389648e-07,6.009486967389648e-07
0.00134925,1349.25,2.1981161460023245e-08,2.1981161460023245e-08,0.021981161460023244,-0.025864259884959443,-1124.2987904462223,7.381795504739079e-29,-3.863089179824712e-27,-3.7892712247773214e-27,-2.3340908864081214e-33,-6.037768382861253e-07,6.037768382861253e-07
0.0013493,1349.3,2.0686543092287213e-08,2.0686543092287213e-08,0.020686543092287214,-0.025918821521525626,-1058.1666722010953,7.412972709659768e-29,-3.8634009622095796e-27,-3.789271235112982e-27,-2.3444265467615336e-33,-6.064504412576812e-07,6.064504412576812e-07
0.00134935,1349.3500000000001,1.938927930787068e-08,1.938927930787068e-08,0.01938927930787068,-0.025970072784140846,-991.8838324076878,7.442318167156442e-29,-3.86369442651665e-27,-3.7892712448450856e-27,-2.354158650602364e-33,-6.089679177283303e-07,6.089679177283303e-07
0.0013494,1349.3999999999999,1.808953581387313e-08,1.808953581387313e-08,0.01808953581387313,-0.026018006370569714,-925.4596247470607,7.469816451284129e-29,-3.863969418480686e-27,-3.7892712539678444e-27,-2.3632814094244954e-33,-6.113277703416747e-07,6.113277703416747e-07
0.0013494499999999999,1349.4499999999998,1.6787478670813712e-08,1.6787478670813712e-08,0.01678747867081371,-0.026062615447185185,-858.9034398717887,7.495453102422741e-29,-3.8642257935000524e-27,-3.789271262475825e-27,-2.3717893898668934e-33,-6.135285936093651e-07,6.135285936093651e-07
