time_s,rf_x_hz,amplitude,slm_digital
0.0003655,81107309.1,0.874998093,1
0.000366,81106469.8,0.874998093,1
0.0003665,81105630.6,0.874998093,1
0.000367,81104791.3,0.874998093,1
0.0003675,81103875.8,0.874998093,1
0.000368,81103036.5,0.874998093,1
0.0003685,81102121,0.874998093,1
0.000369,81101129.2,0.874998093,1
0.0003695,81100137.3,0.874998093,1
0.00037,81099221.8,0.874998093,1
0.0003705,81098153.7,0.874998093,1
0.000371,81097161.8,0.874998093,1
0.0003715,81096093.7,0.874998093,1
0.000372,81095025.6,0.874998093,1
0.0003725,81093881.1,0.874998093,1
0.000373,81092813,0.874998093,1
0.0003735,81091668.6,0.874998093,1
0.000374,81090524.1,0.874998093,1
0.0003745,81089303.4,0.874998093,1
0.000375,81088082.7,0.874998093,1
0.0003755,81086862,0.874998093,1
0.000376,81085641.3,0.874998093,1
0.0003765,81084420.5,0.874998093,1
0.000377,81083123.5,0.874998093,1
0.0003775,81081826.5,0.874998093,1
0.000378,81080529.5,0.874998093,1
0.0003785,81079156.2,0.874998093,1
0.000379,81077782.9,0.874998093,1
0.0003795,81076409.6,0.874998093,1
0.00038,81075036.2,0.874998093,1
0.0003805,81073586.6,0.874998093,1
0.000381,81072137,0.874998093,1
0.0003815,81070687.4,0.874998093,1
0.000382,81069237.8,0.874998093,1
0.0003825,81067711.9,0.874998093,1
0.000383,81066262.3,0.874998093,1
0.0003835,81064736.4,0.874998093,1
0.000384,81063134.2,0.874998093,1
0.0003845,81061608.3,0.874998093,1
0.000385,81060006.1,0.874998093,1
0.0003855,81058403.9,0.874998093,1
0.000386,81056801.7,0.874998093,1
0.0003865,81055199.5,0.874998093,1
0.000387,81053521,0.874998093,1
0.0003875,81051918.8,0.874998093,1
0.000388,81050164,0.874998093,1
0.0003885,81048485.5,0.874998093,1
0.000389,81046807,0.874998093,1
0.0003895,81045052.3,0.874998093,1
0.00039,81043297.5,0.874998093,1
0.0003905,81041542.7,0.874998093,1
0.000391,81039787.9,0.874998093,1
0.0003915,81037956.8,0.874998093,1
0.000392,81036202,0.874998093,1
0.0003925,81034370.9,0.874998093,1
0.000393,81032539.9,0.874998093,1
0.0003935,81030708.8,0.874998093,1
0.000394,81028801.4,0.874998093,1
0.0003945,81026894,0.874998093,1
0.000395,81025062.9,0.874998093,1
0.0003955,81023155.6,0.874998093,1
0.000396,81021171.9,0.874998093,1
0.0003965,81019264.5,0.874998093,1
0.000397,81017280.8,0.874998093,1
0.0003975,81015373.5,0.874998093,1
0.000398,81013389.8,0.874998093,1
0.0003985,81011406.1,0.874998093,1
0.000399,81009346.2,0.874998093,1
0.0003995,81007362.5,0.874998093,1
0.0004,81005302.5,0.874998093,1
0.0004005,81003318.8,0.874998093,1
0.000401,81001258.9,0.874998093,1
0.0004015,80999198.9,0.874998093,1
0.000402,80997062.6,0.874998093,1
0.0004025,80995002.7,0.874998093,1
0.000403,80992866.4,0.874998093,1
0.0004035,80990806.4,0.874998093,1
0.000404,80988670.2,0.874998093,1
0.0004045,80986533.9,0.874998093,1
0.000405,80984321.4,0.874998093,1
0.0004055,80982185.1,0.874998093,1
0.000406,80980048.8,0.874998093,1
0.0004065,80977836.3,0.874998093,1
0.000407,80975623.7,0.874998093,1
0.0004075,80973411.2,0.874998093,1
0.000408,80971198.6,0.874998093,1
0.0004085,80968986,0.874998093,1
0.000409,80966773.5,0.874998093,1
0.0004095,80964560.9,0.874998093,1
0.00041,80962272.1,0.874998093,1
0.0004105,80959983.2,0.874998093,1
0.000411,80957770.7,0.874998093,1
0.0004115,80955481.8,0.874998093,1
0.000412,80953193,0.874998093,1
0.0004125,80950904.1,0.874998093,1
0.000413,80948538.9,0.874998093,1
0.0004135,80946250.1,0.874998093,1
0.000414,80943884.9,0.874998093,1
0.0004145,80941596.1,0.874998093,1
0.000415,80939230.9,0.874998093,1
0.0004155,80936865.8,0.874998093,1
0.000416,80934500.6,0.874998093,1
0.0004165,80932135.5,0.874998093,1
0.000417,80929770.4,0.874998093,1
0.0004175,80927405.2,0.874998093,1
0.000418,80925040.1,0.874998093,1
0.0004185,80922598.6,0.874998093,1
0.000419,80920233.5,0.874998093,1
0.0004195,80917792,0.874998093,1
0.00042,80915426.9,0.874998093,1
0.0004205,80912985.4,0.874998093,1
0.000421,80910544,0.874998093,1
0.0004215,80908102.5,0.874998093,1
0.000422,80905661.1,0.874998093,1
0.0004225,80903219.7,0.874998093,1
0.000423,80900778.2,0.874998093,1
0.0004235,80898336.8,0.874998093,1
0.000424,80895895.3,0.874998093,1
0.0004245,80893377.6,0.874998093,1
0.000425,80890936.1,0.874998093,1
0.0004255,80888418.4,0.874998093,1
0.000426,80885977,0.874998093,1
0.0004265,80883459.2,0.874998093,1
0.000427,80880941.5,0.874998093,1
0.0004275,80878500,0.874998093,1
0.000428,80875982.3,0.874998093,1
0.0004285,80873464.6,0.874998093,1
0.000429,80870946.8,0.874998093,1
0.0004295,80868429.1,0.874998093,1
0.00043,80865911.3,0.874998093,1
0.0004305,80863393.6,0.874998093,1
0.000431,80860875.9,0.874998093,1
0.0004315,80858358.1,0.874998093,1
0.000432,80855840.4,0.874998093,1
0.0004325,80853322.7,0.874998093,1
0.000433,80850804.9,0.874998093,1
0.0004335,80848210.9,0.874998093,1
0.000434,80845693.1,0.874998093,1
0.0004345,80843175.4,0.874998093,1
0.000435,80840581.4,0.874998093,1
0.0004355,80838063.6,0.874998093,1
0.000436,80835545.9,0.874998093,1
0.0004365,80832951.9,0.874998093,1
0.000437,80830434.1,0.874998093,1
0.0004375,80827840.1,0.874998093,1
0.000438,80825322.3,0.874998093,1
0.0004385,80822804.6,0.874998093,1
0.000439,80820210.6,0.874998093,1
0.0004395,80817692.8,0.874998093,1
0.00044,80815098.8,0.874998093,1
0.0004405,80812581.1,0.874998093,1
0.000441,80809987,0.874998093,1
0.0004415,80807469.3,0.874998093,1
0.000442,80804875.3,0.874998093,1
0.0004425,80802357.5,0.874998093,1
0.000443,80799763.5,0.874998093,1
0.0004435,80797245.7,0.874998093,1
0.000444,80794651.7,0.874998093,1
0.0004445,80792134,0.874998093,1
0.000445,80789539.9,0.874998093,1
0.0004455,80787022.2,0.874998093,1
0.000446,80784504.5,0.874998093,1
0.0004465,80781910.4,0.874998093,1
0.000447,80779392.7,0.874998093,1
0.0004475,80776875,0.874998093,1
0.000448,80774280.9,0.874998093,1
0.0004485,80771763.2,0.874998093,1
0.000449,80769245.4,0.874998093,1
0.0004495,80766727.7,0.874998093,1
0.00045,80764133.7,0.874998093,1
0.0004505,80761615.9,0.874998093,1
0.000451,80759098.2,0.874998093,1
0.0004515,80756580.5,0.874998093,1
0.000452,80754062.7,0.874998093,1
0.0004525,80751545,0.874998093,1
0.000453,80749027.2,0.874998093,1
0.0004535,80746509.5,0.874998093,1
0.000454,80743991.8,0.874998093,1
0.0004545,80741550.3,0.874998093,1
0.000455,80739032.6,0.874998093,1
0.0004555,80736514.8,0.874998093,1
0.000456,80734073.4,0.874998093,1
0.0004565,80731555.7,0.874998093,1
0.000457,80729114.2,0.874998093,1
0.0004575,80726596.5,0.874998093,1
0.000458,80724155,0.874998093,1
0.0004585,80721713.6,0.874998093,1
0.000459,80719195.8,0.874998093,1
0.0004595,80716754.4,0.874998093,1
0.00046,80714313,0.874998093,1
0.0004605,80711871.5,0.874998093,1
0.000461,80709430.1,0.874998093,1
0.0004615,80706988.6,0.874998093,1
0.000462,80704623.5,0.874998093,1
0.0004625,80702182,0.874998093,1
0.000463,80699740.6,0.874998093,1
0.0004635,80697375.4,0.874998093,1
0.000464,80695010.3,0.874998093,1
0.0004645,80692568.9,0.874998093,1
0.000465,80690203.7,0.874998093,1
0.0004655,80687838.6,0.874998093,1
0.000466,80685473.4,0.874998093,1
0.0004665,80683108.3,0.874998093,1
0.000467,80680743.1,0.874998093,1
0.0004675,80678378,0.874998093,1
0.000468,80676089.1,0.874998093,1
0.0004685,80673724,0.874998093,1
0.000469,80671435.1,0.874998093,1
0.0004695,80669146.3,0.874998093,1
0.00047,80666857.4,0.874998093,1
0.0004705,80664568.6,0.874998093,1
0.000471,80662279.7,0.874998093,1
0.0004715,80659990.8,0.874998093,1
0.000472,80657702,0.874998093,1
0.0004725,80655489.4,0.874998093,1
0.000473,80653200.6,0.874998093,1
0.0004735,80650988,0.874998093,1
0.000474,80648775.5,0.874998093,1
0.0004745,80646562.9,0.874998093,1
0.000475,80644350.3,0.874998093,1
0.0004755,80642137.8,0.874998093,1
0.000476,80640001.5,0.874998093,1
0.0004765,80637789,0.874998093,1
0.000477,80635652.7,0.874998093,1
0.0004775,80633516.4,0.874998093,1
0.000478,80631380.2,0.874998093,1
0.0004785,80629243.9,0.874998093,1
0.000479,80627107.7,0.874998093,1
0.0004795,80624971.4,0.874998093,1
0.00048,80622911.4,0.874998093,1
0.0004805,80620851.5,0.874998093,1
0.000481,80618791.5,0.874998093,1
0.0004815,80616731.5,0.874998093,1
0.000482,80614671.5,0.874998093,1
0.0004825,80612611.6,0.874998093,1
0.000483,80610627.9,0.874998093,1
0.0004835,80608644.2,0.874998093,1
0.000484,80606660.6,0.874998093,1
0.0004845,80604676.9,0.874998093,1
0.000485,80602693.2,0.874998093,1
0.0004855,80600709.5,0.874998093,1
0.000486,80598802.2,0.874998093,1
0.0004865,80596894.8,0.874998093,1
0.000487,80594987.4,0.874998093,1
0.0004875,80593080,0.874998093,1
0.000488,80591172.7,0.874998093,1
0.0004885,80589341.6,0.874998093,1
0.000489,80587510.5,0.874998093,1
0.0004895,80585603.1,0.874998093,1
0.00049,80583848.3,0.874998093,1
0.0004905,80582017.2,0.874998093,1
0.000491,80580186.2,0.874998093,1
0.0004915,80578431.4,0.874998093,1
0.000492,80576676.6,0.874998093,1
0.0004925,80574921.8,0.874998093,1
0.000493,80573243.3,0.874998093,1
0.0004935,80571488.5,0.874998093,1
0.000494,80569810,0.874998093,1
0.0004945,80568131.5,0.874998093,1
0.000495,80566453,0.874998093,1
0.0004955,80564774.5,0.874998093,1
0.000496,80563172.4,0.874998093,1
0.0004965,80561570.2,0.874998093,1
0.000497,80559968,0.874998093,1
0.0004975,80558365.8,0.874998093,1
0.000498,80556839.9,0.874998093,1
0.0004985,80555314,0.874998093,1
0.000499,80553788.1,0.874998093,1
0.0004995,80552262.1,0.874998093,1
0.0005,80550736.2,0.874998093,1
0.0005005,80549286.6,0.874998093,1
0.000501,80547837,0.874998093,1
0.0005015,80546387.4,0.874998093,1
0.000502,80545014.1,0.874998093,1
0.0005025,80543564.5,0.874998093,1
0.000503,80542191.2,0.874998093,1
0.0005035,80540817.9,0.874998093,1
0.000504,80539520.9,0.874998093,1
0.0005045,80538223.8,0.874998093,1
0.000505,80536850.5,0.874998093,1
0.0005055,80535629.8,0.874998093,1
0.000506,80534332.8,0.874998093,1
0.0005065,80533112.1,0.874998093,1
0.000507,80531891.4,0.874998093,1
0.0005075,80530670.6,0.874998093,1
0.000508,80529526.2,0.874998093,1
0.0005085,80528305.5,0.874998093,1
0.000509,80527237.4,0.874998093,1
0.0005095,80526092.9,0.874998093,1
0.00051,80525024.8,0.874998093,1
0.0005105,80523880.4,0.874998093,1
0.000511,80522888.5,0.874998093,1
0.0005115,80521820.4,0.874998093,1
0.000512,80520828.6,0.874998093,1
0.0005125,80519836.7,0.874998093,1
0.000513,80518844.9,0.874998093,1
0.0005135,80517929.4,0.874998093,1
0.000514,80517013.8,0.874998093,1
0.0005145,80516098.3,0.874998093,1
0.000515,80515182.7,0.874998093,1
0.0005155,80514343.5,0.874998093,1
0.000516,80513504.2,0.874998093,1
0.0005165,80512741.3,0.874998093,1
0.000517,80511902,0.874998093,1
0.0005175,80511215.4,0.874998093,1
0.000518,80510452.4,0.874998093,1
0.0005185,80509765.8,0.874998093,1
0.000519,80509002.8,0.874998093,1
0.0005195,80508392.5,0.874998093,1
0.00052,80507705.8,0.874998093,1
0.0005205,80507095.4,0.874998093,1
0.000521,80506485.1,0.874998093,1
0.0005215,80505951,0.874998093,1
0.000522,80505417,0.874998093,1
0.0005225,80504882.9,0.874998093,1
0.000523,80504425.1,0.874998093,1
0.0005235,80503967.3,0.874998093,1
0.000524,80503509.6,0.874998093,1
0.0005245,80503051.8,0.874998093,1
0.000525,80502670.3,0.874998093,1
0.0005255,80502288.9,0.874998093,1
0.000526,80501983.7,0.874998093,1
0.0005265,80501678.5,0.874998093,1
0.000527,80501373.3,0.874998093,1
0.0005275,80501144.4,0.874998093,1
0.000528,80500915.5,0.874998093,1
0.0005285,80500686.7,0.874998093,1
0.000529,80500534.1,0.874998093,1
0.0005295,80500381.5,0.874998093,1
0.00053,80500228.9,0.874998093,1
0.0005305,80500152.6,0.874998093,1
0.000531,80500076.3,0.874998093,1
0.0005315,80500000,0.874998093,1
0.000532,80500000,0.874998093,1
0.0005325,80500000,0.869794766,1
0.000533,80500000,0.864621958,1
0.0005335,80500000,0.859449149,1
0.000534,80500000,0.8542916,1
0.0005345,80500000,0.84914931,1
0.000535,80500000,0.844022278,1
0.0005355,80500000,0.838925765,1
0.000536,80500000,0.833829252,1
0.0005365,80500000,0.828747997,1
0.000537,80500000,0.823697261,1
0.0005375,80500000,0.818646525,1
0.000538,80500000,0.813611048,1
0.0005385,80500000,0.808606088,1
0.000539,80500000,0.803601129,1
0.0005395,80500000,0.798611429,1
0.00054,80500000,0.793652247,1
0.0005405,80500000,0.788693065,1
0.000541,80500000,0.783764401,1
0.0005415,80500000,0.778835737,1
0.000542,80500000,0.773937591,1
0.0005425,80500000,0.769039445,1
0.000543,80500000,0.764171817,1
0.0005435,80500000,0.759304189,1
0.000544,80500000,0.754467079,1
0.0005445,80500000,0.749629969,1
0.000545,80500000,0.744823377,1
0.0005455,80500000,0.740032044,1
0.000546,80500000,0.735240711,1
0.0005465,80500000,0.730479896,1
0.000547,80500000,0.725719081,1
0.0005475,80500000,0.720988785,1
0.000548,80500000,0.716273747,1
0.0005485,80500000,0.711558709,1
0.000549,80500000,0.706874189,1
0.0005495,80500000,0.702204929,1
0.00055,80500000,0.697550927,1
0.0005505,80500000,0.692896925,1
0.000551,80500000,0.688273442,1
0.0005515,80500000,0.683665217,1
0.000552,80500000,0.679072251,1
0.0005525,80500000,0.674494545,1
0.000553,80500000,0.669916838,1
0.0005535,80500000,0.66536965,1
0.000554,80500000,0.66083772,1
0.0005545,80500000,0.65632105,1
0.000555,80500000,0.651819638,1
0.0005555,80500000,0.647333486,1
0.000556,80500000,0.642862593,1
0.0005565,80500000,0.638406958,1
0.000557,80500000,0.633966583,1
0.0005575,80500000,0.629541466,1
0.000558,80500000,0.625131609,1
0.0005585,80500000,0.620737011,1
0.000559,80500000,0.616357671,1
0.0005595,80500000,0.611993591,1
0.00056,80500000,0.60764477,1
0.0005605,80500000,0.603311208,1
0.000561,80500000,0.598992905,1
0.0005615,80500000,0.59468986,1
0.000562,80500000,0.590402075,1
0.0005625,80500000,0.586129549,1
0.000563,80500000,0.581872282,1
0.0005635,80500000,0.577630274,1
0.000564,80500000,0.573418784,1
0.0005645,80500000,0.569207294,1
0.000565,80500000,0.565011063,1
0.0005655,80500000,0.560830091,1
0.000566,80500000,0.556664378,1
0.0005665,80500000,0.552529183,1
0.000567,80500000,0.548393988,1
0.0005675,80500000,0.544274052,1
0.000568,80500000,0.540184634,1
0.0005685,80500000,0.536095216,1
0.000569,80500000,0.532021057,1
0.0005695,80500000,0.527977417,1
0.00057,80500000,0.523933776,1
0.0005705,80500000,0.519905394,1
0.000571,80500000,0.51590753,1
0.0005715,80500000,0.511909667,1
0.000572,80500000,0.507942321,1
0.0005725,80500000,0.503974975,1
0.000573,80500000,0.500038148,1
0.0005735,80500000,0.49610132,1
0.000574,80500000,0.49219501,1
0.0005745,80500000,0.488288701,1
0.000575,80500000,0.484412909,1
0.0005755,80500000,0.480537118,1
0.000576,80500000,0.476691844,1
0.0005765,80500000,0.472846571,1
0.000577,80500000,0.469031815,1
0.0005775,80500000,0.46521706,1
0.000578,80500000,0.461432822,1
0.0005785,80500000,0.457663844,1
0.000579,80500000,0.453894865,1
0.0005795,80500000,0.450156405,1
0.00058,80500000,0.446433204,1
0.0005805,80500000,0.442710002,1
0.000581,80500000,0.439017319,1
0.0005815,80500000,0.435339895,1
0.000582,80500000,0.431677729,1
0.0005825,80500000,0.428015564,1
0.000583,80500000,0.424383917,1
0.0005835,80500000,0.420767529,1
0.000584,80500000,0.4171664,1
0.0005845,80500000,0.413580529,1
0.000585,80500000,0.409994659,1
0.0005855,80500000,0.406439307,1
0.000586,80500000,0.402899214,1
0.0005865,80500000,0.39937438,1
0.000587,80500000,0.395864805,1
0.0005875,80500000,0.392370489,1
0.000588,80500000,0.388891432,1
0.0005885,80500000,0.385427634,1
0.000589,80500000,0.381979095,1
0.0005895,80500000,0.378545815,1
0.00059,80500000,0.375127794,1
0.0005905,80500000,0.371725032,1
0.000591,80500000,0.36833753,1
0.0005915,80500000,0.364965286,1
0.000592,80500000,0.361608301,1
0.0005925,80500000,0.358266575,1
0.000593,80500000,0.354940108,1
0.0005935,80500000,0.351628901,1
0.000594,80500000,0.348332952,1
0.0005945,80500000,0.345052262,1
0.000595,80500000,0.34180209,1
0.0005955,80500000,0.338551919,1
0.000596,80500000,0.335317006,1
0.0005965,80500000,0.332097353,1
0.000597,80500000,0.328892958,1
0.0005975,80500000,0.325719081,1
0.000598,80500000,0.322545205,1
0.0005985,80500000,0.319386587,1
0.000599,80500000,0.316258488,1
0.0005995,80500000,0.313130388,1
0.0006,80500000,0.310017548,1
0.0006005,80500000,0.306919966,1
0.000601,80500000,0.303852903,1
0.0006015,80500000,0.30078584,1
0.000602,80500000,0.297749294,1
0.0006025,80500000,0.294712749,1
0.000603,80500000,0.291691463,1
0.0006035,80500000,0.288700694,1
0.000604,80500000,0.285709926,1
0.0006045,80500000,0.282749676,1
0.000605,80500000,0.279789425,1
0.0006055,80500000,0.276859693,1
0.000606,80500000,0.273929961,1
0.0006065,80500000,0.271030747,1
0.000607,80500000,0.268131533,1
0.0006075,80500000,0.265262837,1
0.000608,80500000,0.262394141,1
0.0006085,80500000,0.259555962,1
0.000609,80500000,0.256733043,1
0.0006095,80500000,0.253910124,1
0.00061,80500000,0.251117723,1
0.0006105,80500000,0.248340581,1
0.000611,80500000,0.245563439,1
0.0006115,80500000,0.242816815,1
0.000612,80500000,0.240085451,1
0.0006125,80500000,0.237354086,1
0.000613,80500000,0.234653239,1
0.0006135,80500000,0.231967651,1
0.000614,80500000,0.229297322,1
0.0006145,80500000,0.226626993,1
0.000615,80500000,0.223987182,1
0.0006155,80500000,0.221362631,1
0.000616,80500000,0.218753338,1
0.0006165,80500000,0.216159304,1
0.000617,80500000,0.21356527,1
0.0006175,80500000,0.211001755,1
0.000618,80500000,0.208453498,1
0.0006185,80500000,0.2059205,1
0.000619,80500000,0.203402762,1
0.0006195,80500000,0.200900282,1
0.00062,80500000,0.198413062,1
0.0006205,80500000,0.1959411,1
0.000621,80500000,0.193484398,1
0.0006215,80500000,0.191042954,1
0.000622,80500000,0.18861677,1
0.0006225,80500000,0.186205844,1
0.000623,80500000,0.183810178,1
0.0006235,80500000,0.18142977,1
0.000624,80500000,0.179064622,1
0.0006245,80500000,0.176714733,1
0.000625,80500000,0.174380102,1
0.0006255,80500000,0.17207599,1
0.000626,80500000,0.169771878,1
0.0006265,80500000,0.167483024,1
0.000627,80500000,0.16520943,1
0.0006275,80500000,0.162951095,1
0.000628,80500000,0.160708019,1
0.0006285,80500000,0.15849546,1
0.000629,80500000,0.156282902,1
0.0006295,80500000,0.154085603,1
0.00063,80500000,0.151903563,1
0.0006305,80500000,0.149752041,1
0.000631,80500000,0.147600519,1
0.0006315,80500000,0.145464256,1
0.000632,80500000,0.143358511,1
0.0006325,80500000,0.141252766,1
0.000633,80500000,0.13916228,1
0.0006335,80500000,0.137102312,1
0.000634,80500000,0.135042344,1
0.0006345,80500000,0.133012894,1
0.000635,80500000,0.130983444,1
0.0006355,80500000,0.128969253,1
0.000636,80500000,0.12698558,1
0.0006365,80500000,0.125001907,1
0.000637,80500000,0.123048753,1
0.0006375,80500000,0.121095598,1
0.000638,80500000,0.119172961,1
0.0006385,80500000,0.117250324,1
0.000639,80500000,0.115358206,1
0.0006395,80500000,0.113481346,1
0.00064,80500000,0.111604486,1
0.0006405,80500000,0.109758145,1
0.000641,80500000,0.107911803,1
0.0006415,80500000,0.106095979,1
0.000642,80500000,0.104295415,1
0.0006425,80500000,0.10249485,1
0.000643,80500000,0.100724804,1
0.0006435,80500000,0.098970016,1
0.000644,80500000,0.0972152285,1
0.0006445,80500000,0.095490959,1
0.000645,80500000,0.0937819486,1
0.0006455,80500000,0.0920881971,1
0.000646,80500000,0.0903944457,1
0.0006465,80500000,0.0887312123,1
0.000647,80500000,0.087083238,1
0.0006475,80500000,0.0854505226,1
0.000648,80500000,0.0838330663,1
0.0006485,80500000,0.082230869,1
0.000649,80500000,0.0806286717,1
0.0006495,80500000,0.0790569924,1
0.00065,80500000,0.0775005722,1
0.0006505,80500000,0.075959411,1
0.000651,80500000,0.0744335088,1
0.0006515,80500000,0.0729228656,1
0.000652,80500000,0.0714274815,1
0.0006525,80500000,0.0699473564,1
0.000653,80500000,0.0684824903,1
0.0006535,80500000,0.0670328832,1
0.000654,80500000,0.0655985351,1
0.0006545,80500000,0.0641794461,1
0.000655,80500000,0.0627756161,1
0.0006555,80500000,0.0613870451,1
0.000656,80500000,0.0600137331,1
0.0006565,80500000,0.0586709392,1
0.000657,80500000,0.0573281453,1
0.0006575,80500000,0.0560006104,1
0.000658,80500000,0.0546883345,1
0.0006585,80500000,0.0533913176,1
0.000659,80500000,0.0521095598,1
0.0006595,80500000,0.05085832,1
0.00066,80500000,0.0496070802,1
0.0006605,80500000,0.0483710994,1
0.000661,80500000,0.0471503777,1
0.0006615,80500000,0.045960174,1
0.000662,80500000,0.0447699702,1
0.0006625,80500000,0.0435950256,1
0.000663,80500000,0.0424353399,1
0.0006635,80500000,0.0413061723,1
0.000664,80500000,0.0401770047,1
0.0006645,80500000,0.0390630961,1
0.000665,80500000,0.0379797055,1
0.0006655,80500000,0.0368963149,1
0.000666,80500000,0.0358434424,1
0.0006665,80500000,0.0347905699,1
0.000667,80500000,0.0337682155,1
0.0006675,80500000,0.032745861,1
0.000668,80500000,0.0317387655,1
0.0006685,80500000,0.0307621881,1
0.000669,80500000,0.0297856107,1
0.0006695,80500000,0.0288395514,1
0.00067,80500000,0.027908751,1
0.0006705,80500000,0.0269779507,1
0.000671,80500000,0.0260776684,1
0.0006715,80500000,0.0251773861,1
0.000672,80500000,0.0243076219,1
0.0006725,80500000,0.0234378576,1
0.000673,80500000,0.0225986114,1
0.0006735,80500000,0.0217746242,1
0.000674,80500000,0.0209506371,1
0.0006745,80500000,0.0201571679,1
0.000675,80500000,0.0193789578,1
0.0006755,80500000,0.0186160067,1
0.000676,80500000,0.0178530556,1
0.0006765,80500000,0.0171206226,1
0.000677,80500000,0.0164034485,1
0.0006775,80500000,0.0157015335,1
0.000678,80500000,0.0149996185,1
0.0006785,80500000,0.0143282216,1
0.000679,80500000,0.0136720836,1
0.0006795,80500000,0.0130312047,1
0.00068,80500000,0.0124055848,1
0.0006805,80500000,0.0117952239,1
0.000681,80500000,0.0111848631,1
0.0006815,80500000,0.0106050202,1
0.000682,80500000,0.0100404364,1
0.0006825,80500000,0.00949111162,1
0.000683,80500000,0.00895704585,1
0.0006835,80500000,0.00843823911,1
0.000684,80500000,0.00793469139,1
0.0006845,80500000,0.00744640269,1
0.000685,80500000,0.00697337301,1
0.0006855,80500000,0.00651560235,1
0.000686,80500000,0.00607309071,1
0.0006865,80500000,0.0056458381,1
0.000687,80500000,0.00523384451,1
0.0006875,80500000,0.00483710994,1
0.000688,80500000,0.00447089342,1
0.0006885,80500000,0.00410467689,1
0.000689,80500000,0.00375371939,1
0.0006895,80500000,0.0034180209,1
0.00069,80500000,0.00309758145,1
0.0006905,80500000,0.00279240101,1
0.000691,80500000,0.00251773861,1
0.0006915,80500000,0.00224307622,1
0.000692,80500000,0.00198367285,1
0.0006925,80500000,0.0017395285,1
0.000693,80500000,0.00152590219,1
0.0006935,80500000,0.00131227588,1
0.000694,80500000,0.0011139086,1
0.0006945,80500000,0.000930800336,1
0.000695,80500000,0.000778210117,1
0.0006955,80500000,0.000625619898,1
0.000696,80500000,0.000503547723,1
0.0006965,80500000,0.000381475547,1
0.000697,80500000,0.000274662394,1
0.0006975,80500000,0.000198367285,1
0.000698,80500000,0.000122072175,1
0.0006985,80500000,7.62951095e-05,1
0.000699,80500000,3.05180438e-05,1
0.0006995,80500000,1.52590219e-05,1
0.0007,80500000,0,1
