species,mass,wavelength,slm_wavelength,waist,depth_uK,slm_depth_uK,temperature_uK,tau_us,geometry,trajectory,distance_um,duration_us,protocol,repeats,ramp_us,hold_us,disorder,alignment_nm,rin,pointing,dt_us,noise_us,shots,seed,average_m_s,peak_m_s,peak_x_m_s,peak_y_m_s,peak_accel_m_s2,interior_peak_jerk_m_s3,acceleration_join_jump_m_s2,complete_oneway_us,omega_r_rad_s,maximum_static_force_acceleration,tau_over_T,repeat,alive,survival,lower,upper,conditional_loss,median_energy_uK,energy_p95_uK,group,file,previous_alive,elapsed_total_us
Cs,2.2069469514370957e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,0.0,x,rb_cubic,270.0,550.0,A,10,200.0,100.0,0.02,0.0,0.0,0.0,0.1,0.2,1024,26091791,0.4909090909090909,0.7363636363636364,0.7363636363636364,0.0,5355.371900826448,19474079.639368903,5355.371900826448,649.9999999999999,238468.88814965388,19142.96458254997,0.0,1,1015,0.9912109375,0.9833814455552766,0.9959734307034472,0.0087890625,-221.32344555021797,-140.3643916277525,edge_robustness,runs\edge_robustness\17164731b51dfbee95.json,1024,649.9999999999999
Cs,2.2069469514370957e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,0.0,x,rb_cubic,270.0,550.0,A,10,200.0,100.0,0.02,0.0,0.0,0.0,0.1,0.2,1024,26091791,0.4909090909090909,0.7363636363636364,0.7363636363636364,0.0,5355.371900826448,19474079.639368903,5355.371900826448,649.9999999999999,238468.88814965388,19142.96458254997,0.0,10,622,0.607421875,0.5767503677764716,0.6374739702946239,0.071641791044776,-175.00185504951634,-93.39114064350191,edge_robustness,runs\edge_robustness\17164731b51dfbee95.json,670,6499.999999999999
Cs,2.2069469514370957e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,30.0,0.0,x,rb_cubic,270.0,550.0,A,10,200.0,100.0,0.0,0.0,0.0,0.0,0.1,0.2,1024,26091791,0.4909090909090909,0.7363636363636364,0.7363636363636364,0.0,5355.371900826448,19474079.639368903,5355.371900826448,649.9999999999999,238468.88814965388,19142.96458254997,0.0,1,964,0.94140625,0.9252183906681828,0.954992526079022,0.05859375,-196.9846449020477,-96.77197449253254,edge_robustness,runs\edge_robustness\1757554b0929fa5fa1.json,1024,649.9999999999999
Cs,2.2069469514370957e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,30.0,0.0,x,rb_cubic,270.0,550.0,A,10,200.0,100.0,0.0,0.0,0.0,0.0,0.1,0.2,1024,26091791,0.4909090909090909,0.7363636363636364,0.7363636363636364,0.0,5355.371900826448,19474079.639368903,5355.371900826448,649.9999999999999,238468.88814965388,19142.96458254997,0.0,10,485,0.4736328125,0.4426761338029364,0.5047414591630367,0.0744274809160305,-179.42516337427097,-90.92520269657392,edge_robustness,runs\edge_robustness\1757554b0929fa5fa1.json,524,6499.999999999999
Cs,2.2069469514370957e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,0.0,x,zero_jerk,610.0,742.5,A,10,200.0,100.0,0.0,0.0,0.0,0.0,0.1,0.2,1024,26091791,0.8215488215488215,1.2836700336700335,1.2836700336700335,0.0,5532.31529662506,22352789.07727297,5532.31529662506,842.5,238468.88814965388,19142.96458254997,0.0,1,1010,0.986328125,0.9771672180085692,0.99250584292784,0.013671875,-221.9689430577431,-142.18694517542082,edge_robustness,runs\edge_robustness\17feb63b61f6ca9976.json,1024,842.5
Cs,2.2069469514370957e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,0.0,x,zero_jerk,610.0,742.5,A,10,200.0,100.0,0.0,0.0,0.0,0.0,0.1,0.2,1024,26091791,0.8215488215488215,1.2836700336700335,1.2836700336700335,0.0,5532.31529662506,22352789.07727297,5532.31529662506,842.5,238468.88814965388,19142.96458254997,0.0,10,559,0.5458984375,0.5148199787402032,0.5767123441294454,0.0954692556634304,-182.57248828934692,-88.58450835109633,edge_robustness,runs\edge_robustness\17feb63b61f6ca9976.json,618,8425.0
Cs,2.2069469514370957e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,rb_cubic,270.0,700.0,A,10,200.0,100.0,0.02,0.0,0.0,0.0,0.1,0.2,1024,26091791,0.3857142857142857,0.5785714285714285,0.5785714285714285,0.0,3306.122448979592,9446064.13994169,3306.122448979592,800.0,238468.88814965388,19142.96458254997,0.0071428571428571,1,1017,0.9931640625,0.9859663600077746,0.9972473114313848,0.0068359375,-213.19543170677915,-138.621959082406,edge_robustness,runs\edge_robustness\18e31b66b3b152036d.json,1024,800.0
Cs,2.2069469514370957e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,rb_cubic,270.0,700.0,A,10,200.0,100.0,0.02,0.0,0.0,0.0,0.1,0.2,1024,26091791,0.3857142857142857,0.5785714285714285,0.5785714285714285,0.0,3306.122448979592,9446064.13994169,3306.122448979592,800.0,238468.88814965388,19142.96458254997,0.0071428571428571,10,360,0.3515625,0.3222927332541952,0.3816885861660922,0.1111111111111111,-175.27475941244876,-97.09539546989224,edge_robustness,runs\edge_robustness\18e31b66b3b152036d.json,405,8000.0
Cs,2.2069469514370957e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,30.0,5.0,x,zero_jerk,270.0,700.0,A,10,200.0,100.0,0.0,0.0,0.0,0.0,0.1,0.2,1024,26091791,0.3857142857142857,0.6026785714285714,0.6026785714285714,0.0,2755.1020408163267,11807580.174927114,2755.1020408163267,800.0,238468.88814965388,19142.96458254997,0.0071428571428571,1,961,0.9384765625,0.9219677805156264,0.9524034321302178,0.0615234375,-192.84919817595687,-119.19945453422028,edge_robustness,runs\edge_robustness\1c364de4255b5121df.json,1024,800.0
Cs,2.2069469514370957e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,30.0,5.0,x,zero_jerk,270.0,700.0,A,10,200.0,100.0,0.0,0.0,0.0,0.0,0.1,0.2,1024,26091791,0.3857142857142857,0.6026785714285714,0.6026785714285714,0.0,2755.1020408163267,11807580.174927114,2755.1020408163267,800.0,238468.88814965388,19142.96458254997,0.0071428571428571,10,436,0.42578125,0.3952584351976108,0.4567319117279962,0.0954356846473029,-181.7343350749311,-100.03441350186692,edge_robustness,runs\edge_robustness\1c364de4255b5121df.json,482,8000.0
