species,mass,wavelength,slm_wavelength,waist,depth_uK,slm_depth_uK,temperature_uK,tau_us,geometry,trajectory,distance_um,duration_us,protocol,repeats,ramp_us,hold_us,disorder,alignment_nm,rin,pointing,dt_us,noise_us,shots,average_m_s,peak_m_s,peak_x_m_s,peak_y_m_s,peak_accel_m_s2,interior_peak_jerk_m_s3,acceleration_join_jump_m_s2,complete_oneway_us,omega_r_rad_s,maximum_static_force_acceleration,tau_over_T,repeat,alive,survival,lower,upper,conditional_loss,median_energy_uK,energy_p95_uK,group,previous_alive,elapsed_total_us,representative_file,representative_seed,seeds,seed_count,source_files,status99,status999
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,510.0,1600.0,B,50,200.0,100.0,0.02,50.0,5.75e-09,1e-24,0.05,0.2,10240,0.31875,0.49804687499999994,0.49804687499999994,0.0,996.09375,1867675.7812500002,996.09375,2100.0,238468.88814965388,19142.96458254997,0.003125,19,6391,0.62412109375,0.6146568704615688,0.6335146786782033,0.03327787021630613,-72.37895504178366,-14.265956303912539,convergence,6611,39900.0,runs\convergence\44f1ae27a6aa81a588.json,26091731,"26091731,26091721,26091722",3,runs\convergence\44f1ae27a6aa81a588.json;runs\confirm\9efb3bc5a0d7f56362.json;runs\confirm\3a7cd5bbb598a66bfa.json,failed,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,510.0,1600.0,B,50,200.0,100.0,0.02,50.0,5.75e-09,1e-24,0.05,0.2,10240,0.31875,0.49804687499999994,0.49804687499999994,0.0,996.09375,1867675.7812500002,996.09375,2100.0,238468.88814965388,19142.96458254997,0.003125,20,6148,0.600390625,0.5908272549838954,0.609896866216565,0.03802221874511036,-72.568510224076,-14.149608143188662,convergence,6391,42000.0,runs\convergence\44f1ae27a6aa81a588.json,26091731,"26091731,26091721,26091722",3,runs\convergence\44f1ae27a6aa81a588.json;runs\confirm\9efb3bc5a0d7f56362.json;runs\confirm\3a7cd5bbb598a66bfa.json,failed,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,510.0,1600.0,B,50,200.0,100.0,0.02,50.0,5.75e-09,1e-24,0.05,0.2,10240,0.31875,0.49804687499999994,0.49804687499999994,0.0,996.09375,1867675.7812500002,996.09375,2100.0,238468.88814965388,19142.96458254997,0.003125,21,5901,0.57626953125,0.566629167463619,0.5858664952748619,0.04017566688353935,-72.91304375568335,-14.440833019665726,convergence,6148,44100.0,runs\convergence\44f1ae27a6aa81a588.json,26091731,"26091731,26091721,26091722",3,runs\convergence\44f1ae27a6aa81a588.json;runs\confirm\9efb3bc5a0d7f56362.json;runs\confirm\3a7cd5bbb598a66bfa.json,failed,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,510.0,1600.0,B,50,200.0,100.0,0.02,50.0,5.75e-09,1e-24,0.05,0.2,10240,0.31875,0.49804687499999994,0.49804687499999994,0.0,996.09375,1867675.7812500002,996.09375,2100.0,238468.88814965388,19142.96458254997,0.003125,22,5675,0.55419921875,0.5445088821566618,0.5638587154889447,0.038298593458735763,-72.01061924623744,-14.572804939713551,convergence,5901,46200.0,runs\convergence\44f1ae27a6aa81a588.json,26091731,"26091731,26091721,26091722",3,runs\convergence\44f1ae27a6aa81a588.json;runs\confirm\9efb3bc5a0d7f56362.json;runs\confirm\3a7cd5bbb598a66bfa.json,failed,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,510.0,1600.0,B,50,200.0,100.0,0.02,50.0,5.75e-09,1e-24,0.05,0.2,10240,0.31875,0.49804687499999994,0.49804687499999994,0.0,996.09375,1867675.7812500002,996.09375,2100.0,238468.88814965388,19142.96458254997,0.003125,23,5445,0.53173828125,0.5220168099348834,0.5414416936572074,0.04052863436123344,-71.48859378471842,-14.230960793409816,convergence,5675,48300.0,runs\convergence\44f1ae27a6aa81a588.json,26091731,"26091731,26091721,26091722",3,runs\convergence\44f1ae27a6aa81a588.json;runs\confirm\9efb3bc5a0d7f56362.json;runs\confirm\3a7cd5bbb598a66bfa.json,failed,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,510.0,1600.0,B,50,200.0,100.0,0.02,50.0,5.75e-09,1e-24,0.05,0.2,10240,0.31875,0.49804687499999994,0.49804687499999994,0.0,996.09375,1867675.7812500002,996.09375,2100.0,238468.88814965388,19142.96458254997,0.003125,24,5219,0.50966796875,0.4999350612619091,0.519395375283585,0.041505968778696056,-71.50833147738923,-15.004412348346941,convergence,5445,50400.0,runs\convergence\44f1ae27a6aa81a588.json,26091731,"26091731,26091721,26091722",3,runs\convergence\44f1ae27a6aa81a588.json;runs\confirm\9efb3bc5a0d7f56362.json;runs\confirm\3a7cd5bbb598a66bfa.json,failed,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,510.0,1600.0,B,50,200.0,100.0,0.02,50.0,5.75e-09,1e-24,0.05,0.2,10240,0.31875,0.49804687499999994,0.49804687499999994,0.0,996.09375,1867675.7812500002,996.09375,2100.0,238468.88814965388,19142.96458254997,0.003125,25,5031,0.49130859375,0.48158056215518386,0.5010415706461792,0.03602222648016862,-71.0765018276657,-14.12500919343848,convergence,5219,52500.0,runs\convergence\44f1ae27a6aa81a588.json,26091731,"26091731,26091721,26091722",3,runs\convergence\44f1ae27a6aa81a588.json;runs\confirm\9efb3bc5a0d7f56362.json;runs\confirm\3a7cd5bbb598a66bfa.json,failed,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,510.0,1600.0,B,50,200.0,100.0,0.02,50.0,5.75e-09,1e-24,0.05,0.2,10240,0.31875,0.49804687499999994,0.49804687499999994,0.0,996.09375,1867675.7812500002,996.09375,2100.0,238468.88814965388,19142.96458254997,0.003125,26,4829,0.47158203125,0.46187379947560947,0.48130643264977707,0.04015106340687735,-71.0345400726077,-14.315489317774883,convergence,5031,54600.0,runs\convergence\44f1ae27a6aa81a588.json,26091731,"26091731,26091721,26091722",3,runs\convergence\44f1ae27a6aa81a588.json;runs\confirm\9efb3bc5a0d7f56362.json;runs\confirm\3a7cd5bbb598a66bfa.json,failed,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,510.0,1600.0,B,50,200.0,100.0,0.02,50.0,5.75e-09,1e-24,0.05,0.2,10240,0.31875,0.49804687499999994,0.49804687499999994,0.0,996.09375,1867675.7812500002,996.09375,2100.0,238468.88814965388,19142.96458254997,0.003125,27,4627,0.45185546875,0.44218218676207033,0.46155614519143184,0.04183060675088013,-71.04789019059558,-14.303026534933995,convergence,4829,56700.0,runs\convergence\44f1ae27a6aa81a588.json,26091731,"26091731,26091721,26091722",3,runs\convergence\44f1ae27a6aa81a588.json;runs\confirm\9efb3bc5a0d7f56362.json;runs\confirm\3a7cd5bbb598a66bfa.json,failed,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,510.0,1600.0,B,50,200.0,100.0,0.02,50.0,5.75e-09,1e-24,0.05,0.2,10240,0.31875,0.49804687499999994,0.49804687499999994,0.0,996.09375,1867675.7812500002,996.09375,2100.0,238468.88814965388,19142.96458254997,0.003125,28,4435,0.43310546875,0.4234795759236468,0.44276942597141755,0.041495569483466554,-71.14257689220744,-14.915741509375646,convergence,4627,58800.0,runs\convergence\44f1ae27a6aa81a588.json,26091731,"26091731,26091721,26091722",3,runs\convergence\44f1ae27a6aa81a588.json;runs\confirm\9efb3bc5a0d7f56362.json;runs\confirm\3a7cd5bbb598a66bfa.json,failed,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,510.0,1600.0,B,50,200.0,100.0,0.02,50.0,5.75e-09,1e-24,0.05,0.2,10240,0.31875,0.49804687499999994,0.49804687499999994,0.0,996.09375,1867675.7812500002,996.09375,2100.0,238468.88814965388,19142.96458254997,0.003125,29,4268,0.416796875,0.407223573096811,0.4264175228168064,0.03765501691093576,-70.75379556551255,-14.413370490654293,convergence,4435,60900.0,runs\convergence\44f1ae27a6aa81a588.json,26091731,"26091731,26091721,26091722",3,runs\convergence\44f1ae27a6aa81a588.json;runs\confirm\9efb3bc5a0d7f56362.json;runs\confirm\3a7cd5bbb598a66bfa.json,failed,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,510.0,1600.0,B,50,200.0,100.0,0.02,50.0,5.75e-09,1e-24,0.05,0.2,10240,0.31875,0.49804687499999994,0.49804687499999994,0.0,996.09375,1867675.7812500002,996.09375,2100.0,238468.88814965388,19142.96458254997,0.003125,30,4100,0.400390625,0.39088107344549616,0.4099568606475044,0.03936269915651358,-70.65579732564494,-14.432271729981622,convergence,4268,63000.0,runs\convergence\44f1ae27a6aa81a588.json,26091731,"26091731,26091721,26091722",3,runs\convergence\44f1ae27a6aa81a588.json;runs\confirm\9efb3bc5a0d7f56362.json;runs\confirm\3a7cd5bbb598a66bfa.json,failed,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,510.0,1600.0,B,50,200.0,100.0,0.02,50.0,5.75e-09,1e-24,0.05,0.2,10240,0.31875,0.49804687499999994,0.49804687499999994,0.0,996.09375,1867675.7812500002,996.09375,2100.0,238468.88814965388,19142.96458254997,0.003125,31,3932,0.383984375,0.37454965511990973,0.39348511849314527,0.0409756097560976,-70.78188617639177,-14.702812746426181,convergence,4100,65100.0,runs\convergence\44f1ae27a6aa81a588.json,26091731,"26091731,26091721,26091722",3,runs\convergence\44f1ae27a6aa81a588.json;runs\confirm\9efb3bc5a0d7f56362.json;runs\confirm\3a7cd5bbb598a66bfa.json,failed,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,510.0,1600.0,B,50,200.0,100.0,0.02,50.0,5.75e-09,1e-24,0.05,0.2,10240,0.31875,0.49804687499999994,0.49804687499999994,0.0,996.09375,1867675.7812500002,996.09375,2100.0,238468.88814965388,19142.96458254997,0.003125,32,3779,0.36904296875,0.3596862505889212,0.3784742175606117,0.03891149542217698,-70.93548342147153,-15.110932141990531,convergence,3932,67200.0,runs\convergence\44f1ae27a6aa81a588.json,26091731,"26091731,26091721,26091722",3,runs\convergence\44f1ae27a6aa81a588.json;runs\confirm\9efb3bc5a0d7f56362.json;runs\confirm\3a7cd5bbb598a66bfa.json,failed,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,510.0,1600.0,B,50,200.0,100.0,0.02,50.0,5.75e-09,1e-24,0.05,0.2,10240,0.31875,0.49804687499999994,0.49804687499999994,0.0,996.09375,1867675.7812500002,996.09375,2100.0,238468.88814965388,19142.96458254997,0.003125,33,3641,0.35556640625,0.34628828889222774,0.3649267286166565,0.03651759724794923,-70.05341012425717,-14.746237615288084,convergence,3779,69300.0,runs\convergence\44f1ae27a6aa81a588.json,26091731,"26091731,26091721,26091722",3,runs\convergence\44f1ae27a6aa81a588.json;runs\confirm\9efb3bc5a0d7f56362.json;runs\confirm\3a7cd5bbb598a66bfa.json,failed,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,510.0,1600.0,B,50,200.0,100.0,0.02,50.0,5.75e-09,1e-24,0.05,0.2,10240,0.31875,0.49804687499999994,0.49804687499999994,0.0,996.09375,1867675.7812500002,996.09375,2100.0,238468.88814965388,19142.96458254997,0.003125,34,3505,0.34228515625,0.33309234469229765,0.35156773739354497,0.03735237572095573,-70.19681055526466,-14.675286799566553,convergence,3641,71400.0,runs\convergence\44f1ae27a6aa81a588.json,26091731,"26091731,26091721,26091722",3,runs\convergence\44f1ae27a6aa81a588.json;runs\confirm\9efb3bc5a0d7f56362.json;runs\confirm\3a7cd5bbb598a66bfa.json,failed,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,510.0,1600.0,B,50,200.0,100.0,0.02,50.0,5.75e-09,1e-24,0.05,0.2,10240,0.31875,0.49804687499999994,0.49804687499999994,0.0,996.09375,1867675.7812500002,996.09375,2100.0,238468.88814965388,19142.96458254997,0.003125,35,3371,0.32919921875,0.32009827905305493,0.33839738296174193,0.03823109843081307,-69.91772823551723,-14.749389230210959,convergence,3505,73500.0,runs\convergence\44f1ae27a6aa81a588.json,26091731,"26091731,26091721,26091722",3,runs\convergence\44f1ae27a6aa81a588.json;runs\confirm\9efb3bc5a0d7f56362.json;runs\confirm\3a7cd5bbb598a66bfa.json,failed,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,510.0,1600.0,B,50,200.0,100.0,0.02,50.0,5.75e-09,1e-24,0.05,0.2,10240,0.31875,0.49804687499999994,0.49804687499999994,0.0,996.09375,1867675.7812500002,996.09375,2100.0,238468.88814965388,19142.96458254997,0.003125,36,3231,0.31552734375,0.3065309300813938,0.324628772592853,0.04153070305547313,-69.14478715879292,-15.468300329130633,convergence,3371,75600.0,runs\convergence\44f1ae27a6aa81a588.json,26091731,"26091731,26091721,26091722",3,runs\convergence\44f1ae27a6aa81a588.json;runs\confirm\9efb3bc5a0d7f56362.json;runs\confirm\3a7cd5bbb598a66bfa.json,failed,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,510.0,1600.0,B,50,200.0,100.0,0.02,50.0,5.75e-09,1e-24,0.05,0.2,10240,0.31875,0.49804687499999994,0.49804687499999994,0.0,996.09375,1867675.7812500002,996.09375,2100.0,238468.88814965388,19142.96458254997,0.003125,37,3107,0.30341796875,0.29452165755007004,0.3124261972876684,0.03837821108016093,-68.22275538952883,-15.417837982188322,convergence,3231,77700.0,runs\convergence\44f1ae27a6aa81a588.json,26091731,"26091731,26091721,26091722",3,runs\convergence\44f1ae27a6aa81a588.json;runs\confirm\9efb3bc5a0d7f56362.json;runs\confirm\3a7cd5bbb598a66bfa.json,failed,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,510.0,1600.0,B,50,200.0,100.0,0.02,50.0,5.75e-09,1e-24,0.05,0.2,10240,0.31875,0.49804687499999994,0.49804687499999994,0.0,996.09375,1867675.7812500002,996.09375,2100.0,238468.88814965388,19142.96458254997,0.003125,38,3006,0.2935546875,0.2847453007985743,0.3024816149150883,0.0325072417122626,-68.75218010382109,-14.117112645198183,convergence,3107,79800.0,runs\convergence\44f1ae27a6aa81a588.json,26091731,"26091731,26091721,26091722",3,runs\convergence\44f1ae27a6aa81a588.json;runs\confirm\9efb3bc5a0d7f56362.json;runs\confirm\3a7cd5bbb598a66bfa.json,failed,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,510.0,1600.0,B,50,200.0,100.0,0.02,50.0,5.75e-09,1e-24,0.05,0.2,10240,0.31875,0.49804687499999994,0.49804687499999994,0.0,996.09375,1867675.7812500002,996.09375,2100.0,238468.88814965388,19142.96458254997,0.003125,39,2882,0.2814453125,0.2727494825896188,0.29026558906329786,0.041250831669993326,-67.84880001161417,-14.079690011638082,convergence,3006,81900.0,runs\convergence\44f1ae27a6aa81a588.json,26091731,"26091731,26091721,26091722",3,runs\convergence\44f1ae27a6aa81a588.json;runs\confirm\9efb3bc5a0d7f56362.json;runs\confirm\3a7cd5bbb598a66bfa.json,failed,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,510.0,1600.0,B,50,200.0,100.0,0.02,50.0,5.75e-09,1e-24,0.05,0.2,10240,0.31875,0.49804687499999994,0.49804687499999994,0.0,996.09375,1867675.7812500002,996.09375,2100.0,238468.88814965388,19142.96458254997,0.003125,40,2783,0.27177734375,0.26317776731990583,0.28050688219580966,0.03435114503816794,-67.0526435188831,-13.007367617979352,convergence,2882,84000.0,runs\convergence\44f1ae27a6aa81a588.json,26091731,"26091731,26091721,26091722",3,runs\convergence\44f1ae27a6aa81a588.json;runs\confirm\9efb3bc5a0d7f56362.json;runs\confirm\3a7cd5bbb598a66bfa.json,failed,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,510.0,1600.0,B,50,200.0,100.0,0.02,50.0,5.75e-09,1e-24,0.05,0.2,10240,0.31875,0.49804687499999994,0.49804687499999994,0.0,996.09375,1867675.7812500002,996.09375,2100.0,238468.88814965388,19142.96458254997,0.003125,41,2671,0.26083984375,0.2523553675474016,0.26946052366071077,0.04024434063959759,-66.38191926352116,-13.327342961122994,convergence,2783,86100.0,runs\convergence\44f1ae27a6aa81a588.json,26091731,"26091731,26091721,26091722",3,runs\convergence\44f1ae27a6aa81a588.json;runs\confirm\9efb3bc5a0d7f56362.json;runs\confirm\3a7cd5bbb598a66bfa.json,failed,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,510.0,1600.0,B,50,200.0,100.0,0.02,50.0,5.75e-09,1e-24,0.05,0.2,10240,0.31875,0.49804687499999994,0.49804687499999994,0.0,996.09375,1867675.7812500002,996.09375,2100.0,238468.88814965388,19142.96458254997,0.003125,42,2540,0.248046875,0.2397057298851492,0.25653152753136954,0.049045301385248985,-67.2213388161494,-14.163852973640818,convergence,2671,88200.0,runs\convergence\44f1ae27a6aa81a588.json,26091731,"26091731,26091721,26091722",3,runs\convergence\44f1ae27a6aa81a588.json;runs\confirm\9efb3bc5a0d7f56362.json;runs\confirm\3a7cd5bbb598a66bfa.json,failed,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,510.0,1600.0,B,50,200.0,100.0,0.02,50.0,5.75e-09,1e-24,0.05,0.2,10240,0.31875,0.49804687499999994,0.49804687499999994,0.0,996.09375,1867675.7812500002,996.09375,2100.0,238468.88814965388,19142.96458254997,0.003125,43,2439,0.23818359375,0.22995964801102836,0.24655668062385727,0.03976377952755905,-68.46970459623046,-14.043879597773808,convergence,2540,90300.0,runs\convergence\44f1ae27a6aa81a588.json,26091731,"26091731,26091721,26091722",3,runs\convergence\44f1ae27a6aa81a588.json;runs\confirm\9efb3bc5a0d7f56362.json;runs\confirm\3a7cd5bbb598a66bfa.json,failed,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,510.0,1600.0,B,50,200.0,100.0,0.02,50.0,5.75e-09,1e-24,0.05,0.2,10240,0.31875,0.49804687499999994,0.49804687499999994,0.0,996.09375,1867675.7812500002,996.09375,2100.0,238468.88814965388,19142.96458254997,0.003125,44,2341,0.22861328125,0.22050887846700512,0.23687229399252688,0.04018040180401805,-67.58725895033689,-11.90446673594705,convergence,2439,92400.0,runs\convergence\44f1ae27a6aa81a588.json,26091731,"26091731,26091721,26091722",3,runs\convergence\44f1ae27a6aa81a588.json;runs\confirm\9efb3bc5a0d7f56362.json;runs\confirm\3a7cd5bbb598a66bfa.json,failed,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,510.0,1600.0,B,50,200.0,100.0,0.02,50.0,5.75e-09,1e-24,0.05,0.2,10240,0.31875,0.49804687499999994,0.49804687499999994,0.0,996.09375,1867675.7812500002,996.09375,2100.0,238468.88814965388,19142.96458254997,0.003125,45,2234,0.2181640625,0.21019703159328143,0.22629167750406196,0.04570696283639475,-67.37511430903811,-15.108307285169927,convergence,2341,94500.0,runs\convergence\44f1ae27a6aa81a588.json,26091731,"26091731,26091721,26091722",3,runs\convergence\44f1ae27a6aa81a588.json;runs\confirm\9efb3bc5a0d7f56362.json;runs\confirm\3a7cd5bbb598a66bfa.json,failed,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,510.0,1600.0,B,50,200.0,100.0,0.02,50.0,5.75e-09,1e-24,0.05,0.2,10240,0.31875,0.49804687499999994,0.49804687499999994,0.0,996.09375,1867675.7812500002,996.09375,2100.0,238468.88814965388,19142.96458254997,0.003125,46,2146,0.2095703125,0.20172186950906926,0.21758425558320582,0.0393912264995524,-67.6084655400483,-12.910698185332594,convergence,2234,96600.0,runs\convergence\44f1ae27a6aa81a588.json,26091731,"26091731,26091721,26091722",3,runs\convergence\44f1ae27a6aa81a588.json;runs\confirm\9efb3bc5a0d7f56362.json;runs\confirm\3a7cd5bbb598a66bfa.json,failed,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,510.0,1600.0,B,50,200.0,100.0,0.02,50.0,5.75e-09,1e-24,0.05,0.2,10240,0.31875,0.49804687499999994,0.49804687499999994,0.0,996.09375,1867675.7812500002,996.09375,2100.0,238468.88814965388,19142.96458254997,0.003125,47,2057,0.20087890625,0.19315579626213203,0.2087724909419475,0.04147250698974836,-67.88051455585632,-14.326510852684224,convergence,2146,98700.0,runs\convergence\44f1ae27a6aa81a588.json,26091731,"26091731,26091721,26091722",3,runs\convergence\44f1ae27a6aa81a588.json;runs\confirm\9efb3bc5a0d7f56362.json;runs\confirm\3a7cd5bbb598a66bfa.json,failed,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,510.0,1600.0,B,50,200.0,100.0,0.02,50.0,5.75e-09,1e-24,0.05,0.2,10240,0.31875,0.49804687499999994,0.49804687499999994,0.0,996.09375,1867675.7812500002,996.09375,2100.0,238468.88814965388,19142.96458254997,0.003125,48,1980,0.193359375,0.18574927925623483,0.2011442518005516,0.03743315508021394,-67.44850917934389,-14.584901772440992,convergence,2057,100800.0,runs\convergence\44f1ae27a6aa81a588.json,26091731,"26091731,26091721,26091722",3,runs\convergence\44f1ae27a6aa81a588.json;runs\confirm\9efb3bc5a0d7f56362.json;runs\confirm\3a7cd5bbb598a66bfa.json,failed,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,510.0,1600.0,B,50,200.0,100.0,0.02,50.0,5.75e-09,1e-24,0.05,0.2,10240,0.31875,0.49804687499999994,0.49804687499999994,0.0,996.09375,1867675.7812500002,996.09375,2100.0,238468.88814965388,19142.96458254997,0.003125,49,1892,0.184765625,0.17729014441371999,0.19242081131606167,0.0444444444444444,-66.45057338063899,-15.315323264395069,convergence,1980,102900.0,runs\convergence\44f1ae27a6aa81a588.json,26091731,"26091731,26091721,26091722",3,runs\convergence\44f1ae27a6aa81a588.json;runs\confirm\9efb3bc5a0d7f56362.json;runs\confirm\3a7cd5bbb598a66bfa.json,failed,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,510.0,1600.0,B,50,200.0,100.0,0.02,50.0,5.75e-09,1e-24,0.05,0.2,10240,0.31875,0.49804687499999994,0.49804687499999994,0.0,996.09375,1867675.7812500002,996.09375,2100.0,238468.88814965388,19142.96458254997,0.003125,50,1829,0.17861328125,0.17123791223334642,0.18617188387594502,0.03329809725158561,-67.32447034787985,-13.687601127666548,convergence,1892,105000.0,runs\convergence\44f1ae27a6aa81a588.json,26091731,"26091731,26091721,26091722",3,runs\convergence\44f1ae27a6aa81a588.json;runs\confirm\9efb3bc5a0d7f56362.json;runs\confirm\3a7cd5bbb598a66bfa.json,failed,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,510.0,2200.0,B,1,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,8192,0.2318181818181818,0.36221590909090906,0.36221590909090906,0.0,526.8595041322316,718444.7783621339,526.8595041322316,2699.9999999999995,238468.88814965388,19142.96458254997,0.0022727272727272726,1,8177,0.9981689453125,0.9969817492101648,0.9989748217720247,0.0018310546875,-92.90482983440245,-38.77572596501018,operations_confirm,8192,2699.9999999999995,runs\operations_confirm\d013f86d4b575afb8a.json,26091722,"26091722,26091721",2,runs\operations_confirm\d013f86d4b575afb8a.json;runs\operations_confirm\f3b94227a19f32add3.json,supported,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,510.0,2200.0,B,1,200.0,100.0,0.02,50.0,5.75e-09,1e-24,0.05,0.2,8192,0.2318181818181818,0.36221590909090906,0.36221590909090906,0.0,526.8595041322316,718444.7783621339,526.8595041322316,2699.9999999999995,238468.88814965388,19142.96458254997,0.0022727272727272726,1,8150,0.994873046875,0.9930761009035667,0.9963025189233047,0.005126953125,-91.26912985391556,-32.680903811978126,operations_confirm,8192,2699.9999999999995,runs\operations_confirm\64fce91affe57140d5.json,26091721,"26091721,26091722",2,runs\operations_confirm\64fce91affe57140d5.json;runs\operations_confirm\cfc187560cd579804b.json,supported,failed
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,510.0,3000.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,8192,0.16999999999999998,0.26562499999999994,0.26562499999999994,0.0,283.3333333333333,283333.3333333333,283.3333333333333,3100.0,238468.88814965388,19142.96458254997,0.0016666666666666668,1,8192,1.0,0.9995497987032913,1.0,0.0,-230.55286340471872,-170.98592221795292,final_single,8192,3100.0,runs\final_single\46e7429b4531ff9d35.json,26091742,"26091742,26091741",2,runs\final_single\46e7429b4531ff9d35.json;runs\final_single\e613a3324a2fd6b191.json,supported,supported
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,zero_jerk,510.0,3000.0,A,50,200.0,100.0,0.02,50.0,0.0,0.0,0.05,0.2,10240,0.16999999999999998,0.26562499999999994,0.26562499999999994,0.0,283.3333333333333,283333.3333333333,283.3333333333333,3100.0,238468.88814965388,19142.96458254997,0.0016666666666666668,1,10239,0.99990234375,0.9994560156424577,0.9999975275608706,9.76562500000222e-05,-230.64705403984806,-169.9096520536133,convergence,10240,3100.0,runs\convergence\35026329a7cbdfe46b.json,26091731,"26091731,26091721,26091722",3,runs\convergence\35026329a7cbdfe46b.json;runs\repeat_confirm\2b05cff23014a720c1.json;runs\confirm\2ba581f0452a8be97f.json,supported,supported
