species,mass,wavelength,slm_wavelength,waist,depth_uK,slm_depth_uK,temperature_uK,tau_us,geometry,trajectory,distance_um,duration_us,protocol,repeats,ramp_us,hold_us,disorder,alignment_nm,rin,pointing,dt_us,noise_us,shots,seed,average_m_s,peak_m_s,peak_x_m_s,peak_y_m_s,peak_accel_m_s2,interior_peak_jerk_m_s3,acceleration_join_jump_m_s2,complete_oneway_us,omega_r_rad_s,maximum_static_force_acceleration,tau_over_T,repeat,alive,survival,lower,upper,conditional_loss,median_energy_uK,energy_p95_uK,group,file,previous_alive,elapsed_total_us,exp,exp_error,residual
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,5.0,x,min_jerk,50.0,242.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.20661157024793386,0.387396694214876,0.387396694214876,0.0,4929.225028939503,211677723.77016652,0.0,342.0,177476.37295695557,7355.201545779551,0.02066115702479339,1,0,0.0,0.0,0.0035959404068344786,1.0,,,native,runs\native\4a862e64a6e2f56d5f.json,1024,342.0,0.2088167053364269,0.0195786408139753,-0.2088167053364269
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,5.0,x,min_jerk,50.0,253.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.1976284584980237,0.3705533596837945,0.3705533596837945,0.0,4509.914771279244,185250628.97219804,0.0,353.0,177476.37295695557,7355.201545779551,0.019762845849802372,1,0,0.0,0.0,0.0035959404068344786,1.0,,,native,runs\native\2cf5dcece1fa2181e5.json,1024,353.0,0.3146853146853147,0.0224209810272756,-0.3146853146853147
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,5.0,x,min_jerk,50.0,264.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.1893939393939394,0.35511363636363635,0.35511363636363635,0.0,4141.918253483889,163045746.72343272,0.0,363.99999999999994,177476.37295695557,7355.201545779551,0.01893939393939394,1,0,0.0,0.0,0.0035959404068344786,1.0,,,native,runs\native\ee45cf4c64e0b28e33.json,1024,363.99999999999994,0.4135514018691589,0.0238044329434633,-0.4135514018691589
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,5.0,x,min_jerk,50.0,275.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.18181818181818182,0.34090909090909094,0.34090909090909094,0.0,3817.1918624107525,144252441.77310297,0.0,374.99999999999994,177476.37295695557,7355.201545779551,0.01818181818181818,1,0,0.0,0.0,0.0035959404068344786,1.0,,,native,runs\native\af1feb5d6440a436dc.json,1024,374.99999999999994,0.5707964601769911,0.0232810769195993,-0.5707964601769911
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,5.0,x,min_jerk,50.0,286.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.1748251748251748,0.32779720279720276,0.32779720279720276,0.0,3529.208452672661,128239895.46567665,0.0,386.0,177476.37295695557,7355.201545779551,0.017482517482517484,1,1,0.0009765625,2.4724116213658914e-05,0.00542892773706297,0.9990234375,-41.22648193697269,-41.22648193697269,native,runs\native\6eb712fca588fb84bd.json,1024,386.0,0.6760869565217391,0.0218190873629983,-0.6751103940217391
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,5.0,x,min_jerk,50.0,297.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.16835016835016833,0.31565656565656564,0.31565656565656564,0.0,3272.6267681848003,114512239.12537381,0.0,397.0,177476.37295695557,7355.201545779551,0.016835016835016835,1,27,0.0263671875,0.017446446252622014,0.03813225391319969,0.9736328125,-40.48960306077678,-6.4440129868123295,native,runs\native\b64f635a6e82f036a0.json,1024,397.0,0.8266666666666667,0.0178443199110086,-0.8002994791666667
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,5.0,x,min_jerk,50.0,308.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.1623376623376623,0.30438311688311687,0.30438311688311687,0.0,3043.041982151428,102676038.75294885,0.0,408.0,177476.37295695557,7355.201545779551,0.016233766233766232,1,154,0.150390625,0.12903828569712664,0.1737741449944742,0.849609375,-42.174190094259316,-12.221415015802746,native,runs\native\b46eb9399aa31ad735.json,1024,408.0,0.9145833333333332,0.012757404689877,-0.7641927083333332
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,5.0,x,min_jerk,50.0,319.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.1567398119122257,0.29388714733542315,0.29388714733542315,0.0,2836.7953793183347,92416433.74901526,0.0,419.0,177476.37295695557,7355.201545779551,0.01567398119122257,1,354,0.345703125,0.3165640071355284,0.3757324383394362,0.654296875,-42.95925343915062,-10.845526237919698,native,runs\native\16aada28ef71271e90.json,1024,419.0,0.9741379310344828,0.0073685641635687,-0.6284348060344828
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,5.0,x,min_jerk,50.0,330.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.1515151515151515,0.28409090909090906,0.28409090909090906,0.0,2650.8276822296884,83479422.32239752,0.0,430.0,177476.37295695557,7355.201545779551,0.015151515151515152,1,500,0.48828125,0.45724824168436295,0.5193817980987702,0.51171875,-43.103581468220455,-8.99928388421729,native,runs\native\332275e8db22b624ee.json,1024,430.0,0.9603729603729604,0.0094186168565521,-0.4720917103729604
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,5.0,x,min_jerk,50.0,341.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.14662756598240467,0.2749266862170088,0.2749266862170088,0.0,2482.5649469372734,75658568.11469011,0.0,441.0,177476.37295695557,7355.201545779551,0.01466275659824047,1,581,0.5673828125,0.5363921167905991,0.597985083983146,0.4326171875,-41.926962439057235,-9.935640704593856,native,runs\native\71990df1d9c75a7491.json,1024,441.0,0.9702127659574468,0.007841509126715,-0.40282995345744677
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,5.0,x,min_jerk,50.0,363.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.13774104683195593,0.25826446280991733,0.25826446280991733,0.0,2190.766679528668,62719325.56153082,0.0,463.0,177476.37295695557,7355.201545779551,0.013774104683195593,1,693,0.6767578125,0.6471451086006152,0.7053503692217714,0.3232421875,-39.05943234400072,-7.407478386966373,native,runs\native\6743ef105795084ea1.json,1024,463.0,0.9866666666666668,0.0054069000269317,-0.3099088541666668
Yb,2.8384645652309205e-25,4.87e-07,1.061e-06,7.7e-07,95.98486146732442,140.0,5.0,5.0,x,min_jerk,50.0,385.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,1024,26091701,0.12987012987012986,0.24350649350649348,0.24350649350649348,0.0,1947.546868576914,52570131.84150981,0.0,485.0,177476.37295695557,7355.201545779551,0.012987012987012988,1,754,0.736328125,0.7081976143346732,0.7630928669616793,0.263671875,-36.42188501087142,-10.381799862235534,native,runs\native\ba51869dffc2d8c0d4.json,1024,485.0,0.9847161572052402,0.0057324341416344,-0.2483880322052402
