species,mass,wavelength,slm_wavelength,waist,depth_uK,slm_depth_uK,temperature_uK,tau_us,geometry,trajectory,distance_um,duration_us,protocol,repeats,ramp_us,hold_us,disorder,alignment_nm,rin,pointing,dt_us,noise_us,shots,seed,average_m_s,peak_m_s,peak_x_m_s,peak_y_m_s,peak_accel_m_s2,interior_peak_jerk_m_s3,acceleration_join_jump_m_s2,complete_oneway_us,omega_r_rad_s,maximum_static_force_acceleration,tau_over_T,repeat,alive,survival,lower,upper,conditional_loss,median_energy_uK,energy_p95_uK,group,file,previous_alive,elapsed_total_us
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,rb_cubic,510.0,1050.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,4096,26091771,0.48571428571428565,0.7285714285714284,0.7285714285714284,0.0,2775.5102040816323,5286686.1030126335,2775.5102040816323,1150.0,238468.88814965388,19142.96458254997,0.004761904761904762,1,4069,0.993408203125,0.9904236706136841,0.9956516020144104,0.006591796875,-205.12718715288418,-133.75959082439553,boundary_steps,runs\boundary_steps\618a9243f81c43e65f.json,4096,1150.0
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,min_jerk,270.0,850.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.025,0.2,4096,26091771,0.31764705882352945,0.5955882352941176,0.5955882352941176,0.0,2157.571940224209,26378994.504376147,0.0,950.0,238468.88814965388,19142.96458254997,0.0058823529411764705,1,4081,0.996337890625,0.9939670895587034,0.9979489409126359,0.003662109375,-194.81178624169047,-138.03135391359226,boundary_steps,runs\boundary_steps\6338712ada4e05c572.json,4096,950.0
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,min_jerk,610.0,1500.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,4096,26091771,0.4066666666666666,0.7625,0.7625,0.0,1565.2607298029864,10844444.444444444,0.0,1600.0,238468.88814965388,19142.96458254997,0.0033333333333333335,1,4074,0.99462890625,0.9918793286918032,0.9966309945813342,0.00537109375,-213.53551155342518,-139.2065331513521,boundary_steps,runs\boundary_steps\63c403d6fb77e14819.json,4096,1600.0
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,2.0,x,min_jerk,610.0,1000.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.025,0.2,4096,26091771,0.61,1.14375,1.14375,0.0,3521.8366420567195,36600000.0,0.0,1100.0,238468.88814965388,19142.96458254997,0.002,1,4064,0.9921875,0.9889888317957212,0.9946502953524142,0.0078125,-227.72780977961818,-160.6666577892182,boundary_steps,runs\boundary_steps\63df06cbfd4a62b1cd.json,4096,1100.0
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,0.0,x,zero_jerk,610.0,750.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.1,0.2,4096,26091771,0.8133333333333332,1.2708333333333333,1.2708333333333333,0.0,5422.222222222222,21688888.888888888,5422.222222222222,850.0,238468.88814965388,19142.96458254997,0.0,1,4059,0.990966796875,0.9875702191815123,0.9936320428800363,0.009033203125,-223.1375965802737,-146.31221088302627,boundary_steps,runs\boundary_steps\6470488a5d939c6c75.json,4096,850.0
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,0.0,x,zero_jerk,270.0,500.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,4096,26091771,0.54,0.84375,0.84375,0.0,5400.000000000001,32399999.999999996,5400.000000000001,600.0,238468.88814965388,19142.96458254997,0.0,1,4064,0.9921875,0.9889888317957212,0.9946502953524142,0.0078125,-224.13189094327709,-148.26534207335408,boundary_steps,runs\boundary_steps\669066665da620dbc2.json,4096,600.0
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,rb_cubic,610.0,1200.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.1,0.2,4096,26091771,0.5083333333333333,0.7625000000000001,0.7625000000000001,0.0,2541.666666666667,4236111.111111112,2541.666666666667,1300.0,238468.88814965388,19142.96458254997,0.004166666666666667,1,4069,0.993408203125,0.9904236706136841,0.9956516020144104,0.006591796875,-207.07832620809006,-125.4928447250413,boundary_steps,runs\boundary_steps\6b279c0a86bcfe5919.json,4096,1300.0
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,0.0,x,min_jerk,510.0,700.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,4096,26091771,0.7285714285714284,1.3660714285714284,1.3660714285714284,0.0,6009.155862994068,89212827.98833817,0.0,800.0,238468.88814965388,19142.96458254997,0.0,1,4071,0.993896484375,0.9910031067871977,0.9960463469352294,0.006103515625,-232.42780925580573,-171.49143558751757,boundary_steps,runs\boundary_steps\713ed0dd1b4f63b0a4.json,4096,800.0
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,0.0,x,rb_cubic,610.0,800.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.05,0.2,4096,26091771,0.7625000000000001,1.14375,1.14375,0.0,5718.750000000001,14296875.000000004,5718.750000000001,899.9999999999999,238468.88814965388,19142.96458254997,0.0,1,4061,0.991455078125,0.9881359407008664,0.9940411375087684,0.008544921875,-221.76569825349708,-143.83757415268227,boundary_steps,runs\boundary_steps\72d3e6923e654f3b4e.json,4096,899.9999999999999
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,0.0,x,min_jerk,610.0,750.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.025,0.2,4096,26091771,0.8133333333333332,1.525,1.525,0.0,6261.042919211945,86755555.55555555,0.0,850.0,238468.88814965388,19142.96458254997,0.0,1,4065,0.992431640625,0.9892743809946891,0.994852041827604,0.007568359375,-232.3780636394799,-171.86531338972136,boundary_steps,runs\boundary_steps\752614eeb42cbcaef5.json,4096,850.0
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,min_jerk,610.0,1500.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.1,0.2,4096,26091771,0.4066666666666666,0.7625,0.7625,0.0,1565.2607298029864,10844444.444444444,0.0,1600.0,238468.88814965388,19142.96458254997,0.0033333333333333335,1,4074,0.99462890625,0.9918793286918032,0.9966309945813342,0.00537109375,-213.5254474360861,-139.22436027026598,boundary_steps,runs\boundary_steps\7588bd052ac1c36903.json,4096,1600.0
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,0.0,x,zero_jerk,510.0,700.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.025,0.2,4096,26091771,0.7285714285714284,1.138392857142857,1.138392857142857,0.0,5204.081632653061,22303206.997084543,5204.081632653061,800.0,238468.88814965388,19142.96458254997,0.0,1,4068,0.9931640625,0.9901352127092191,0.9954529031239577,0.0068359375,-223.35397093273042,-148.768473890076,boundary_steps,runs\boundary_steps\7d222898da01f540c2.json,4096,800.0
Cs,2.2069469514370953e-25,1.055e-06,1.061e-06,1.11e-06,280.0,140.0,19.0,5.0,x,min_jerk,510.0,1300.0,A,1,200.0,100.0,0.0,0.0,0.0,0.0,0.025,0.2,4096,26091771,0.39230769230769225,0.735576923076923,0.735576923076923,0.0,1742.2996289154398,13928083.750568958,0.0,1400.0,238468.88814965388,19142.96458254997,0.0038461538461538464,1,4062,0.99169921875,0.9884196388282038,0.994244814069697,0.00830078125,-207.95861431200564,-127.46155899515522,boundary_steps,runs\boundary_steps\7d68f4d6c02290a79d.json,4096,1400.0
