axis1_vmax_m_s,axis2_vmax_m_s,barrier_uK,distance_um,duration_us,geometry,min_depth_uK,n_minima_at_peak,path_vmax_m_s,profile,severity,split_fraction,v1_over_vs,v2_over_vs,zs1_peak_over_zr,zs2_peak_over_zr
0.7625000000000001,0.0,5.661504096251977,610.0,1600.0,straight,-98.9948702429364,2,0.7625000000000001,constant_jerk,1.0,0.38308457711442784,1.0,0.0,2.8284271247461907,0.0
0.7625000000000001,0.0,11.317110233181376,610.0,1600.0,straight,-79.19585502662987,2,0.7625000000000001,constant_jerk,1.25,0.4626865671641791,1.25,0.0,3.535533905932738,0.0
0.61,0.0,0.0,610.0,2000.0,straight,-280.0,1,0.61,constant_jerk,0.0,0.0,0.0,0.0,0.0,0.0
0.61,0.0,0.0,610.0,2000.0,straight,-212.1209769608218,1,0.61,constant_jerk,0.5,0.0,0.5,0.0,1.131370849898476,0.0
0.61,0.0,0.0,610.0,2000.0,straight,-162.79069337683032,1,0.61,constant_jerk,0.75,0.0,0.75,0.0,1.697056274847714,0.0
0.61,0.0,0.9366628737126159,610.0,2000.0,straight,-123.74364399736636,2,0.61,constant_jerk,1.0,0.24378109452736318,1.0,0.0,2.262741699796952,0.0
0.61,0.0,5.661504096251977,610.0,2000.0,straight,-98.99487024293643,2,0.61,constant_jerk,1.25,0.38308457711442784,1.25,0.0,2.8284271247461903,0.0
0.9545941546018392,0.9545941546018392,0.0,270.0,400.0,diagonal,-280.0,1,1.35,constant_jerk,0.0,0.0,0.0,0.0,0.0,0.0
0.9545941546018392,0.9545941546018392,0.0,270.0,400.0,diagonal,-279.99936309739064,1,1.35,constant_jerk,0.5,0.0,0.35355339059327373,0.35355339059327373,1.7704918032786887,1.7704918032786887
0.9545941546018392,0.9545941546018392,0.0,270.0,400.0,diagonal,-279.9999807363625,1,1.35,constant_jerk,0.75,0.0,0.5303300858899106,0.5303300858899106,2.6557377049180326,2.6557377049180326
0.9545941546018392,0.9545941546018392,0.0,270.0,400.0,diagonal,-279.9997291053413,1,1.35,constant_jerk,1.0,0.0,0.7071067811865475,0.7071067811865475,3.5409836065573774,3.5409836065573774
0.9545941546018392,0.9545941546018392,0.0,270.0,400.0,diagonal,-279.99913848155427,1,1.35,constant_jerk,1.25,0.0,0.8838834764831843,0.8838834764831843,4.426229508196721,4.426229508196721
0.6363961030678928,0.6363961030678928,0.0,270.0,600.0,diagonal,-280.0,1,0.9000000000000001,constant_jerk,0.0,0.0,0.0,0.0,0.0,0.0
0.6363961030678928,0.6363961030678928,0.0,270.0,600.0,diagonal,-279.9999699005675,1,0.9000000000000001,constant_jerk,0.5,0.0,0.35355339059327373,0.35355339059327373,1.1803278688524592,1.1803278688524592
0.6363961030678928,0.6363961030678928,0.0,270.0,600.0,diagonal,-279.99936309739064,1,0.9000000000000001,constant_jerk,0.75,0.0,0.5303300858899106,0.5303300858899106,1.7704918032786887,1.7704918032786887
0.6363961030678928,0.6363961030678928,0.0,270.0,600.0,diagonal,-279.9998796023092,1,0.9000000000000001,constant_jerk,1.0,0.0,0.7071067811865475,0.7071067811865475,2.3606557377049184,2.3606557377049184
0.6363961030678928,0.6363961030678928,0.0,270.0,600.0,diagonal,-279.9996099118576,1,0.9000000000000001,constant_jerk,1.25,0.0,0.8838834764831843,0.8838834764831843,2.950819672131148,2.950819672131148
0.4772970773009196,0.4772970773009196,0.0,270.0,800.0,diagonal,-280.0,1,0.675,constant_jerk,0.0,0.0,0.0,0.0,0.0,0.0
0.4772970773009196,0.4772970773009196,0.0,270.0,800.0,diagonal,-279.99956536482404,1,0.675,constant_jerk,0.5,0.0,0.35355339059327373,0.35355339059327373,0.8852459016393444,0.8852459016393444
0.4772970773009196,0.4772970773009196,0.0,270.0,800.0,diagonal,-279.9999951840904,1,0.675,constant_jerk,0.75,0.0,0.5303300858899106,0.5303300858899106,1.3278688524590163,1.3278688524590163
0.4772970773009196,0.4772970773009196,0.0,270.0,800.0,diagonal,-279.99936309739064,1,0.675,constant_jerk,1.0,0.0,0.7071067811865475,0.7071067811865475,1.7704918032786887,1.7704918032786887
0.4772970773009196,0.4772970773009196,0.0,270.0,800.0,diagonal,-279.99965205095646,1,0.675,constant_jerk,1.25,0.0,0.8838834764831843,0.8838834764831843,2.2131147540983607,2.2131147540983607
0.38183766184073564,0.38183766184073564,0.0,270.0,1000.0,diagonal,-280.0,1,0.54,constant_jerk,0.0,0.0,0.0,0.0,0.0,0.0
0.38183766184073564,0.38183766184073564,0.0,270.0,1000.0,diagonal,-279.9999891642035,1,0.54,constant_jerk,0.5,0.0,0.35355339059327373,0.35355339059327373,0.7081967213114755,0.7081967213114755
0.38183766184073564,0.38183766184073564,0.0,270.0,1000.0,diagonal,-279.99918611362614,1,0.54,constant_jerk,0.75,0.0,0.5303300858899106,0.5303300858899106,1.0622950819672132,1.0622950819672132
0.38183766184073564,0.38183766184073564,0.0,270.0,1000.0,diagonal,-279.9999566568194,1,0.54,constant_jerk,1.0,0.0,0.7071067811865475,0.7071067811865475,1.416393442622951,1.416393442622951
0.38183766184073564,0.38183766184073564,0.0,270.0,1000.0,diagonal,-279.99936309739064,1,0.54,constant_jerk,1.25,0.0,0.8838834764831843,0.8838834764831843,1.7704918032786887,1.7704918032786887
0.3181980515339464,0.3181980515339464,0.0,270.0,1200.0,diagonal,-280.0,1,0.45000000000000007,constant_jerk,0.0,0.0,0.0,0.0,0.0,0.0
0.3181980515339464,0.3181980515339464,0.0,270.0,1200.0,diagonal,-279.99905608488046,1,0.45000000000000007,constant_jerk,0.5,0.0,0.35355339059327373,0.35355339059327373,0.5901639344262296,0.5901639344262296
0.3181980515339464,0.3181980515339464,0.0,270.0,1200.0,diagonal,-279.99956536482404,1,0.45000000000000007,constant_jerk,0.75,0.0,0.5303300858899106,0.5303300858899106,0.8852459016393444,0.8852459016393444
0.3181980515339464,0.3181980515339464,0.0,270.0,1200.0,diagonal,-279.9999699005675,1,0.45000000000000007,constant_jerk,1.0,0.0,0.7071067811865475,0.7071067811865475,1.1803278688524592,1.1803278688524592
0.3181980515339464,0.3181980515339464,0.0,270.0,1200.0,diagonal,-279.99990247786246,1,0.45000000000000007,constant_jerk,1.25,0.0,0.8838834764831843,0.8838834764831843,1.475409836065574,1.475409836065574
0.2386485386504598,0.2386485386504598,0.0,270.0,1600.0,diagonal,-280.0,1,0.3375,constant_jerk,0.0,0.0,0.0,0.0,0.0,0.0
0.2386485386504598,0.2386485386504598,0.0,270.0,1600.0,diagonal,-279.99946904696213,1,0.3375,constant_jerk,0.5,0.0,0.35355339059327373,0.35355339059327373,0.4426229508196722,0.4426229508196722
0.2386485386504598,0.2386485386504598,0.0,270.0,1600.0,diagonal,-279.99999879602257,1,0.3375,constant_jerk,0.75,0.0,0.5303300858899106,0.5303300858899106,0.6639344262295082,0.6639344262295082
0.2386485386504598,0.2386485386504598,0.0,270.0,1600.0,diagonal,-279.99956536482404,1,0.3375,constant_jerk,1.0,0.0,0.7071067811865475,0.7071067811865475,0.8852459016393444,0.8852459016393444
0.2386485386504598,0.2386485386504598,0.0,270.0,1600.0,diagonal,-279.9994172761388,1,0.3375,constant_jerk,1.25,0.0,0.8838834764831843,0.8838834764831843,1.1065573770491803,1.1065573770491803
0.19091883092036782,0.19091883092036782,0.0,270.0,2000.0,diagonal,-280.0,1,0.27,constant_jerk,0.0,0.0,0.0,0.0,0.0,0.0
0.19091883092036782,0.19091883092036782,0.0,270.0,2000.0,diagonal,-279.99898745864675,1,0.27,constant_jerk,0.5,0.0,0.35355339059327373,0.35355339059327373,0.35409836065573774,0.35409836065573774
0.19091883092036782,0.19091883092036782,0.0,270.0,2000.0,diagonal,-279.9997965279629,1,0.27,constant_jerk,0.75,0.0,0.5303300858899106,0.5303300858899106,0.5311475409836066,0.5311475409836066
0.19091883092036782,0.19091883092036782,0.0,270.0,2000.0,diagonal,-279.9999891642035,1,0.27,constant_jerk,1.0,0.0,0.7071067811865475,0.7071067811865475,0.7081967213114755,0.7081967213114755
0.19091883092036782,0.19091883092036782,0.0,270.0,2000.0,diagonal,-279.99956536482404,1,0.27,constant_jerk,1.25,0.0,0.8838834764831843,0.8838834764831843,0.8852459016393444,0.8852459016393444
1.803122292025696,1.803122292025696,0.0,510.0,400.0,diagonal,-280.0,1,2.55,constant_jerk,0.0,0.0,0.0,0.0,0.0,0.0
1.803122292025696,1.803122292025696,0.0,510.0,400.0,diagonal,-279.9999807363625,1,2.55,constant_jerk,0.5,0.0,0.35355339059327373,0.35355339059327373,3.3442622950819674,3.3442622950819674
1.803122292025696,1.803122292025696,0.0,510.0,400.0,diagonal,-279.9995767273262,1,2.55,constant_jerk,0.75,0.0,0.5303300858899106,0.5303300858899106,5.016393442622951,5.016393442622951
1.803122292025696,1.803122292025696,0.0,510.0,400.0,diagonal,-279.99826146739235,1,2.55,constant_jerk,1.0,0.0,0.7071067811865475,0.7071067811865475,6.688524590163935,6.688524590163935
1.803122292025696,1.803122292025696,0.0,510.0,400.0,diagonal,-279.9995062948775,1,2.55,constant_jerk,1.25,0.0,0.8838834764831843,0.8838834764831843,8.360655737704917,8.360655737704917
1.2020815280171306,1.2020815280171306,0.0,510.0,600.0,diagonal,-280.0,1,1.7,constant_jerk,0.0,0.0,0.0,0.0,0.0,0.0
1.2020815280171306,1.2020815280171306,0.0,510.0,600.0,diagonal,-279.99936309739064,1,1.7,constant_jerk,0.5,0.0,0.35355339059327373,0.35355339059327373,2.2295081967213113,2.2295081967213113
1.2020815280171306,1.2020815280171306,0.0,510.0,600.0,diagonal,-279.9999807363625,1,1.7,constant_jerk,0.75,0.0,0.5303300858899106,0.5303300858899106,3.3442622950819674,3.3442622950819674
1.2020815280171306,1.2020815280171306,0.0,510.0,600.0,diagonal,-279.99965205095646,1,1.7,constant_jerk,1.0,0.0,0.7071067811865475,0.7071067811865475,4.459016393442623,4.459016393442623
1.2020815280171306,1.2020815280171306,0.0,510.0,600.0,diagonal,-279.99905608488046,1,1.7,constant_jerk,1.25,0.0,0.8838834764831843,0.8838834764831843,5.573770491803279,5.573770491803279
0.901561146012848,0.901561146012848,0.0,510.0,800.0,diagonal,-280.0,1,1.275,constant_jerk,0.0,0.0,0.0,0.0,0.0,0.0
0.901561146012848,0.901561146012848,0.0,510.0,800.0,diagonal,-279.9999951840904,1,1.275,constant_jerk,0.5,0.0,0.35355339059327373,0.35355339059327373,1.6721311475409837,1.6721311475409837
0.901561146012848,0.901561146012848,0.0,510.0,800.0,diagonal,-279.9999891642035,1,1.275,constant_jerk,0.75,0.0,0.5303300858899106,0.5303300858899106,2.5081967213114753,2.5081967213114753
0.901561146012848,0.901561146012848,0.0,510.0,800.0,diagonal,-279.9999807363625,1,1.275,constant_jerk,1.0,0.0,0.7071067811865475,0.7071067811865475,3.3442622950819674,3.3442622950819674
0.901561146012848,0.901561146012848,0.0,510.0,800.0,diagonal,-279.999990894921,1,1.275,constant_jerk,1.25,0.0,0.8838834764831843,0.8838834764831843,4.1803278688524586,4.1803278688524586
0.7212489168102783,0.7212489168102783,0.0,510.0,1000.0,diagonal,-280.0,1,1.0199999999999998,constant_jerk,0.0,0.0,0.0,0.0,0.0,0.0
0.7212489168102783,0.7212489168102783,0.0,510.0,1000.0,diagonal,-279.99918611362614,1,1.0199999999999998,constant_jerk,0.5,0.0,0.35355339059327373,0.35355339059327373,1.3377049180327867,1.3377049180327867
0.7212489168102783,0.7212489168102783,0.0,510.0,1000.0,diagonal,-279.9994172761388,1,1.0199999999999998,constant_jerk,0.75,0.0,0.5303300858899106,0.5303300858899106,2.0065573770491802,2.0065573770491802
0.7212489168102783,0.7212489168102783,0.0,510.0,1000.0,diagonal,-279.99990247786246,1,1.0199999999999998,constant_jerk,1.0,0.0,0.7071067811865475,0.7071067811865475,2.6754098360655734,2.6754098360655734
0.7212489168102783,0.7212489168102783,0.0,510.0,1000.0,diagonal,-279.9999807363625,1,1.0199999999999998,constant_jerk,1.25,0.0,0.8838834764831843,0.8838834764831843,3.3442622950819665,3.3442622950819665
0.6010407640085653,0.6010407640085653,0.0,510.0,1200.0,diagonal,-280.0,1,0.85,constant_jerk,0.0,0.0,0.0,0.0,0.0,0.0
0.6010407640085653,0.6010407640085653,0.0,510.0,1200.0,diagonal,-279.99956536482404,1,0.85,constant_jerk,0.5,0.0,0.35355339059327373,0.35355339059327373,1.1147540983606556,1.1147540983606556
0.6010407640085653,0.6010407640085653,0.0,510.0,1200.0,diagonal,-279.9999951840904,1,0.85,constant_jerk,0.75,0.0,0.5303300858899106,0.5303300858899106,1.6721311475409837,1.6721311475409837
0.6010407640085653,0.6010407640085653,0.0,510.0,1200.0,diagonal,-279.99936309739064,1,0.85,constant_jerk,1.0,0.0,0.7071067811865475,0.7071067811865475,2.2295081967213113,2.2295081967213113
0.6010407640085653,0.6010407640085653,0.0,510.0,1200.0,diagonal,-279.99965205095646,1,0.85,constant_jerk,1.25,0.0,0.8838834764831843,0.8838834764831843,2.7868852459016393,2.7868852459016393
0.450780573006424,0.450780573006424,0.0,510.0,1600.0,diagonal,-280.0,1,0.6375,constant_jerk,0.0,0.0,0.0,0.0,0.0,0.0
0.450780573006424,0.450780573006424,0.0,510.0,1600.0,diagonal,-279.99999879602257,1,0.6375,constant_jerk,0.5,0.0,0.35355339059327373,0.35355339059327373,0.8360655737704918,0.8360655737704918
0.450780573006424,0.450780573006424,0.0,510.0,1600.0,diagonal,-279.99898745864675,1,0.6375,constant_jerk,0.75,0.0,0.5303300858899106,0.5303300858899106,1.2540983606557377,1.2540983606557377
0.450780573006424,0.450780573006424,0.0,510.0,1600.0,diagonal,-279.9999951840904,1,0.6375,constant_jerk,1.0,0.0,0.7071067811865475,0.7071067811865475,1.6721311475409837,1.6721311475409837
0.450780573006424,0.450780573006424,0.0,510.0,1600.0,diagonal,-279.99905608488046,1,0.6375,constant_jerk,1.25,0.0,0.8838834764831843,0.8838834764831843,2.0901639344262293,2.0901639344262293
0.3606244584051391,0.3606244584051391,0.0,510.0,2000.0,diagonal,-280.0,1,0.5099999999999999,constant_jerk,0.0,0.0,0.0,0.0,0.0,0.0
0.3606244584051391,0.3606244584051391,0.0,510.0,2000.0,diagonal,-279.9997965279629,1,0.5099999999999999,constant_jerk,0.5,0.0,0.35355339059327373,0.35355339059327373,0.6688524590163933,0.6688524590163933
0.3606244584051391,0.3606244584051391,0.0,510.0,2000.0,diagonal,-279.99985431880725,1,0.5099999999999999,constant_jerk,0.75,0.0,0.5303300858899106,0.5303300858899106,1.0032786885245901,1.0032786885245901
0.3606244584051391,0.3606244584051391,0.0,510.0,2000.0,diagonal,-279.99918611362614,1,0.5099999999999999,constant_jerk,1.0,0.0,0.7071067811865475,0.7071067811865475,1.3377049180327867,1.3377049180327867
0.3606244584051391,0.3606244584051391,0.0,510.0,2000.0,diagonal,-279.9999951840904,1,0.5099999999999999,constant_jerk,1.25,0.0,0.8838834764831843,0.8838834764831843,1.6721311475409832,1.6721311475409832
2.15667568261897,2.15667568261897,0.0,610.0,400.0,diagonal,-280.0,1,3.0500000000000003,constant_jerk,0.0,0.0,0.0,0.0,0.0,0.0
2.15667568261897,2.15667568261897,0.0,610.0,400.0,diagonal,-280.0,1,3.0500000000000003,constant_jerk,0.5,0.0,0.35355339059327373,0.35355339059327373,4.000000000000001,4.000000000000001
2.15667568261897,2.15667568261897,0.0,610.0,400.0,diagonal,-280.0,1,3.0500000000000003,constant_jerk,0.75,0.0,0.5303300858899106,0.5303300858899106,6.000000000000001,6.000000000000001
2.15667568261897,2.15667568261897,0.0,610.0,400.0,diagonal,-279.9988800044799,1,3.0500000000000003,constant_jerk,1.0,0.0,0.7071067811865475,0.7071067811865475,8.000000000000002,8.000000000000002
2.15667568261897,2.15667568261897,0.0,610.0,400.0,diagonal,-279.9974800226797,1,3.0500000000000003,constant_jerk,1.25,0.0,0.8838834764831843,0.8838834764831843,10.000000000000002,10.000000000000002
1.4377837884126463,1.4377837884126463,0.0,610.0,600.0,diagonal,-280.0,1,2.033333333333333,constant_jerk,0.0,0.0,0.0,0.0,0.0,0.0
1.4377837884126463,1.4377837884126463,0.0,610.0,600.0,diagonal,-279.9995022231071,1,2.033333333333333,constant_jerk,0.5,0.0,0.35355339059327373,0.35355339059327373,2.6666666666666665,2.6666666666666665
1.4377837884126463,1.4377837884126463,0.0,610.0,600.0,diagonal,-280.0,1,2.033333333333333,constant_jerk,0.75,0.0,0.5303300858899106,0.5303300858899106,3.999999999999999,3.999999999999999
1.4377837884126463,1.4377837884126463,0.0,610.0,600.0,diagonal,-279.99987555561086,1,2.033333333333333,constant_jerk,1.0,0.0,0.7071067811865475,0.7071067811865475,5.333333333333333,5.333333333333333
1.4377837884126463,1.4377837884126463,0.0,610.0,600.0,diagonal,-280.0,1,2.033333333333333,constant_jerk,1.25,0.0,0.8838834764831843,0.8838834764831843,6.666666666666665,6.666666666666665
1.078337841309485,1.078337841309485,0.0,610.0,800.0,diagonal,-280.0,1,1.5250000000000001,constant_jerk,0.0,0.0,0.0,0.0,0.0,0.0
1.078337841309485,1.078337841309485,0.0,610.0,800.0,diagonal,-280.0,1,1.5250000000000001,constant_jerk,0.5,0.0,0.35355339059327373,0.35355339059327373,2.0000000000000004,2.0000000000000004
1.078337841309485,1.078337841309485,0.0,610.0,800.0,diagonal,-280.0,1,1.5250000000000001,constant_jerk,0.75,0.0,0.5303300858899106,0.5303300858899106,3.0000000000000004,3.0000000000000004
1.078337841309485,1.078337841309485,0.0,610.0,800.0,diagonal,-280.0,1,1.5250000000000001,constant_jerk,1.0,0.0,0.7071067811865475,0.7071067811865475,4.000000000000001,4.000000000000001
1.078337841309485,1.078337841309485,0.0,610.0,800.0,diagonal,-279.99993000001746,1,1.5250000000000001,constant_jerk,1.25,0.0,0.8838834764831843,0.8838834764831843,5.000000000000001,5.000000000000001
0.8626702730475879,0.8626702730475879,0.0,610.0,1000.0,diagonal,-280.0,1,1.22,constant_jerk,0.0,0.0,0.0,0.0,0.0,0.0
0.8626702730475879,0.8626702730475879,0.0,610.0,1000.0,diagonal,-280.0,1,1.22,constant_jerk,0.5,0.0,0.35355339059327373,0.35355339059327373,1.6,1.6
0.8626702730475879,0.8626702730475879,0.0,610.0,1000.0,diagonal,-280.0,1,1.22,constant_jerk,0.75,0.0,0.5303300858899106,0.5303300858899106,2.4,2.4
0.8626702730475879,0.8626702730475879,0.0,610.0,1000.0,diagonal,-280.0,1,1.22,constant_jerk,1.0,0.0,0.7071067811865475,0.7071067811865475,3.2,3.2
0.8626702730475879,0.8626702730475879,0.0,610.0,1000.0,diagonal,-280.0,1,1.22,constant_jerk,1.25,0.0,0.8838834764831843,0.8838834764831843,4.0,4.0
0.7188918942063232,0.7188918942063232,0.0,610.0,1200.0,diagonal,-280.0,1,1.0166666666666666,constant_jerk,0.0,0.0,0.0,0.0,0.0,0.0
0.7188918942063232,0.7188918942063232,0.0,610.0,1200.0,diagonal,-279.9995022231071,1,1.0166666666666666,constant_jerk,0.5,0.0,0.35355339059327373,0.35355339059327373,1.3333333333333333,1.3333333333333333
0.7188918942063232,0.7188918942063232,0.0,610.0,1200.0,diagonal,-280.0,1,1.0166666666666666,constant_jerk,0.75,0.0,0.5303300858899106,0.5303300858899106,1.9999999999999996,1.9999999999999996
0.7188918942063232,0.7188918942063232,0.0,610.0,1200.0,diagonal,-279.9995022231071,1,1.0166666666666666,constant_jerk,1.0,0.0,0.7071067811865475,0.7071067811865475,2.6666666666666665,2.6666666666666665
0.7188918942063232,0.7188918942063232,0.0,610.0,1200.0,diagonal,-279.9995022231071,1,1.0166666666666666,constant_jerk,1.25,0.0,0.8838834764831843,0.8838834764831843,3.3333333333333326,3.3333333333333326
0.5391689206547425,0.5391689206547425,0.0,610.0,1600.0,diagonal,-280.0,1,0.7625000000000001,constant_jerk,0.0,0.0,0.0,0.0,0.0,0.0
0.5391689206547425,0.5391689206547425,0.0,610.0,1600.0,diagonal,-280.0,1,0.7625000000000001,constant_jerk,0.5,0.0,0.35355339059327373,0.35355339059327373,1.0000000000000002,1.0000000000000002
0.5391689206547425,0.5391689206547425,0.0,610.0,1600.0,diagonal,-280.0,1,0.7625000000000001,constant_jerk,0.75,0.0,0.5303300858899106,0.5303300858899106,1.5000000000000002,1.5000000000000002
0.5391689206547425,0.5391689206547425,0.0,610.0,1600.0,diagonal,-280.0,1,0.7625000000000001,constant_jerk,1.0,0.0,0.7071067811865475,0.7071067811865475,2.0000000000000004,2.0000000000000004
0.5391689206547425,0.5391689206547425,0.0,610.0,1600.0,diagonal,-280.0,1,0.7625000000000001,constant_jerk,1.25,0.0,0.8838834764831843,0.8838834764831843,2.5000000000000004,2.5000000000000004
0.43133513652379396,0.43133513652379396,0.0,610.0,2000.0,diagonal,-280.0,1,0.61,constant_jerk,0.0,0.0,0.0,0.0,0.0,0.0
0.43133513652379396,0.43133513652379396,0.0,610.0,2000.0,diagonal,-280.0,1,0.61,constant_jerk,0.5,0.0,0.35355339059327373,0.35355339059327373,0.8,0.8
0.43133513652379396,0.43133513652379396,0.0,610.0,2000.0,diagonal,-280.0,1,0.61,constant_jerk,0.75,0.0,0.5303300858899106,0.5303300858899106,1.2,1.2
0.43133513652379396,0.43133513652379396,0.0,610.0,2000.0,diagonal,-280.0,1,0.61,constant_jerk,1.0,0.0,0.7071067811865475,0.7071067811865475,1.6,1.6
0.43133513652379396,0.43133513652379396,0.0,610.0,2000.0,diagonal,-280.0,1,0.61,constant_jerk,1.25,0.0,0.8838834764831843,0.8838834764831843,2.0,2.0
1.265625,0.0,0.0,270.0,400.0,straight,-280.0,1,1.265625,minimum_jerk,0.0,0.0,0.0,0.0,0.0,0.0
1.265625,0.0,1.5133942734867614,270.0,400.0,straight,-119.28279396359451,2,1.265625,minimum_jerk,0.5,0.2736318407960199,0.5,0.0,2.3473626752504244,0.0
1.265625,0.0,11.219811961637477,270.0,400.0,straight,-79.52181099383927,2,1.265625,minimum_jerk,0.75,0.4925373134328358,0.75,0.0,3.521044012875637,0.0
1.265625,0.0,16.63129313376186,270.0,400.0,straight,-59.64130636108681,2,1.265625,minimum_jerk,1.0,0.582089552238806,1.0,0.0,4.694725350500849,0.0
1.265625,0.0,18.575394679537254,270.0,400.0,straight,-47.7130395748601,2,1.265625,minimum_jerk,1.25,0.6417910447761194,1.25,0.0,5.86840668812606,0.0
0.84375,0.0,0.0,270.0,600.0,straight,-280.0,1,0.84375,minimum_jerk,0.0,0.0,0.0,0.0,0.0,0.0
0.84375,0.0,0.0,270.0,600.0,straight,-173.6719319259748,1,0.84375,minimum_jerk,0.5,0.0,0.5,0.0,1.5649084501669495,0.0
0.84375,0.0,1.5133942734867614,270.0,600.0,straight,-119.28279396359451,2,0.84375,minimum_jerk,0.75,0.2736318407960199,0.75,0.0,2.3473626752504244,0.0
0.84375,0.0,8.277683625851184,270.0,600.0,straight,-89.46206488437093,2,0.84375,minimum_jerk,1.0,0.4427860696517413,1.0,0.0,3.129816900333899,0.0
0.84375,0.0,13.556193773602851,270.0,600.0,straight,-71.56963410792696,2,0.84375,minimum_jerk,1.25,0.5323383084577115,1.25,0.0,3.912271125417374,0.0
0.6328125,0.0,0.0,270.0,800.0,straight,-280.0,1,0.6328125,minimum_jerk,0.0,0.0,0.0,0.0,0.0,0.0
0.6328125,0.0,0.0,270.0,800.0,straight,-208.2740393835363,1,0.6328125,minimum_jerk,0.5,0.0,0.5,0.0,1.1736813376252122,0.0
0.6328125,0.0,0.0,270.0,800.0,straight,-157.7589713902947,1,0.6328125,minimum_jerk,0.75,0.0,0.75,0.0,1.7605220064378184,0.0
0.6328125,0.0,1.5133942734867614,270.0,800.0,straight,-119.28279396359451,2,0.6328125,minimum_jerk,1.0,0.2736318407960199,1.0,0.0,2.3473626752504244,0.0
0.6328125,0.0,6.604652245109304,270.0,800.0,straight,-95.42617634654984,2,0.6328125,minimum_jerk,1.25,0.4129353233830846,1.25,0.0,2.93420334406303,0.0
0.50625,0.0,0.0,270.0,1000.0,straight,-280.0,1,0.50625,minimum_jerk,0.0,0.0,0.0,0.0,0.0,0.0
0.50625,0.0,0.0,270.0,1000.0,straight,-229.43187370402995,1,0.50625,minimum_jerk,0.5,0.0,0.5,0.0,0.9389450701001697,0.0
0.50625,0.0,0.0,270.0,1000.0,straight,-187.17702950554065,1,0.50625,minimum_jerk,0.75,0.0,0.75,0.0,1.4084176051502544,0.0
0.50625,0.0,0.0,270.0,1000.0,straight,-148.80810700999632,1,0.50625,minimum_jerk,1.0,0.0,1.0,0.0,1.8778901402003394,0.0
0.50625,0.0,1.5133942734867614,270.0,1000.0,straight,-119.28279396359454,2,0.50625,minimum_jerk,1.25,0.2736318407960199,1.25,0.0,2.347362675250424,0.0
0.421875,0.0,0.0,270.0,1200.0,straight,-280.0,1,0.421875,minimum_jerk,0.0,0.0,0.0,0.0,0.0,0.0
0.421875,0.0,0.0,270.0,1200.0,straight,-242.8323074301873,1,0.421875,minimum_jerk,0.5,0.0,0.5,0.0,0.7824542250834747,0.0
0.421875,0.0,0.0,270.0,1200.0,straight,-208.2740393835363,1,0.421875,minimum_jerk,0.75,0.0,0.75,0.0,1.1736813376252122,0.0
0.421875,0.0,0.0,270.0,1200.0,straight,-173.6719319259748,1,0.421875,minimum_jerk,1.0,0.0,1.0,0.0,1.5649084501669495,0.0
0.421875,0.0,0.0,270.0,1200.0,straight,-143.10416783273274,1,0.421875,minimum_jerk,1.25,0.0,1.25,0.0,1.956135562708687,0.0
0.31640625,0.0,0.0,270.0,1600.0,straight,-280.0,1,0.31640625,minimum_jerk,0.0,0.0,0.0,0.0,0.0,0.0
0.31640625,0.0,0.0,270.0,1600.0,straight,-257.8038158433067,1,0.31640625,minimum_jerk,0.5,0.0,0.5,0.0,0.5868406688126061,0.0
0.31640625,0.0,0.0,270.0,1600.0,straight,-234.56187658253475,1,0.31640625,minimum_jerk,0.75,0.0,0.75,0.0,0.8802610032189092,0.0
0.31640625,0.0,0.0,270.0,1600.0,straight,-208.2740393835363,1,0.31640625,minimum_jerk,1.0,0.0,1.0,0.0,1.1736813376252122,0.0
0.31640625,0.0,0.0,270.0,1600.0,straight,-182.04306987234105,1,0.31640625,minimum_jerk,1.25,0.0,1.25,0.0,1.467101672031515,0.0
0.253125,0.0,0.0,270.0,2000.0,straight,-280.0,1,0.253125,minimum_jerk,0.0,0.0,0.0,0.0,0.0,0.0
0.253125,0.0,0.0,270.0,2000.0,straight,-265.3770490765989,1,0.253125,minimum_jerk,0.5,0.0,0.5,0.0,0.46947253505008485,0.0
0.253125,0.0,0.0,270.0,2000.0,straight,-249.11530305592373,1,0.253125,minimum_jerk,0.75,0.0,0.75,0.0,0.7042088025751272,0.0
0.253125,0.0,0.0,270.0,2000.0,straight,-229.43187370402995,1,0.253125,minimum_jerk,1.0,0.0,1.0,0.0,0.9389450701001697,0.0
0.253125,0.0,0.0,270.0,2000.0,straight,-208.27403938353632,1,0.253125,minimum_jerk,1.25,0.0,1.25,0.0,1.173681337625212,0.0
2.390625,0.0,0.0,510.0,400.0,straight,-280.0,1,2.390625,minimum_jerk,0.0,0.0,0.0,0.0,0.0,0.0
2.390625,0.0,15.811498748482393,510.0,400.0,straight,-63.1496169005598,2,2.390625,minimum_jerk,0.5,0.572139303482587,0.5,0.0,4.4339072754730235,0.0
2.390625,0.0,18.87964498025513,510.0,400.0,straight,-42.09980773450913,2,2.390625,minimum_jerk,0.75,0.6716417910447762,0.75,0.0,6.650860913209535,0.0
2.390625,0.0,18.021757323553263,510.0,400.0,straight,-31.574727197701375,2,2.390625,minimum_jerk,1.0,0.7213930348258707,1.0,0.0,8.867814550946047,0.0
