time_s,time_us,position_m,displacement_from_center_m,position_um,velocity_m_per_s,acceleration_m_per_s2,kinetic_energy_J,potential_energy_J,total_energy_J,energy_error_J,energy_error_over_depth,abs_energy_error_over_depth
0.00123565,1235.65,-9.757852963600886e-08,-9.757852963600886e-08,-0.09757852963600887,-0.011611129368347831,3166.393186258065,1.4876844611623732e-29,-2.4508357096188915e-27,-2.435958865007268e-27,-2.9242313070460443e-34,-1.1766733966119654e-07,1.1766733966119654e-07
0.0012357,1235.7,-9.815512811294343e-08,-9.815512811294343e-08,-0.09815512811294344,-0.011452355076767546,3184.578476953302,1.4472764938557522e-29,-2.4504316218832963e-27,-2.4359588569447388e-27,-2.843606015649124e-34,-1.1442308072544643e-07,1.1442308072544643e-07
0.0012357499999999999,1235.7499999999998,-9.872376514368561e-08,-9.872376514368561e-08,-0.09872376514368561,-0.011292678023147285,3202.5036678571278,1.4071998834602605e-29,-2.4500308477895482e-27,-2.4359588489549455e-27,-2.7637080829057196e-34,-1.1120808977459632e-07,1.1120808977459632e-07
0.0012358,1235.8,-9.928439591525816e-08,-9.928439591525816e-08,-0.09928439591525816,-0.0111321112395846,3220.1676746502344,1.3674673756644542e-29,-2.4496335147969073e-27,-2.435958841040263e-27,-2.6845612569011654e-34,-1.080233224013234e-07,1.080233224013234e-07
0.00123585,1235.85,-9.983697626764408e-08,-9.983697626764408e-08,-0.09983697626764408,-0.010970667811838666,3237.56943518719,1.328091597353269e-29,-2.449239749176565e-27,-2.4359588332030324e-27,-2.606188952099658e-34,-1.0486972077381554e-07,1.0486972077381554e-07
0.0012358999999999998,1235.8999999999999,-1.0038146269644203e-07,-1.0038146269644203e-07,-0.10038146269644203,-0.010808360878226073,3254.707909316534,1.289085052843318e-29,-2.4488496759739994e-27,-2.435958825445566e-27,-2.5286142888048193e-34,-1.0174821522361421e-07,1.0174821522361421e-07
0.00123595,1235.95,-1.0091781235546668e-07,-1.0091781235546668e-07,-0.10091781235546668,-0.010645203628525685,3271.582078698942,1.2504601201665447e-29,-2.448463418971811e-27,-2.4359588177701454e-27,-2.4518600823977266e-34,-9.865972381256636e-08,9.865972381256636e-08
0.001236,1236.0,-1.014459830592946e-07,-1.014459830592946e-07,-0.1014459830592946,-0.010481209302892619,3288.1909466236775,1.212229047402996e-29,-2.448081100653048e-27,-2.435958810179018e-27,-2.37594880746367e-34,-9.560515088933096e-08,9.560515088933096e-08
0.00123605,1236.05,-1.0196593328575594e-07,-1.0196593328575594e-07,-0.10196593328575594,-0.010316391190781439,3304.5335378235236,1.1744039490634528e-29,-2.4477028421650357e-27,-2.4359588026744013e-27,-2.300902640840042e-34,-9.25853888215712e-08,9.25853888215712e-08
0.0012361,1236.1,-1.0247762217837273e-07,-1.0247762217837273e-07,-0.10247762217837272,-0.010150762629878641,3320.6088982883975,1.1369968025226331e-29,-2.447328763283704e-27,-2.4359587952584776e-27,-2.2267434042191525e-34,-8.96013156863649e-08,8.96013156863649e-08
0.0012361499999999999,1236.1499999999999,-1.029810095487438e-07,-1.029810095487438e-07,-0.1029810095487438,-0.009984337005044485,3336.4160950778473,1.1000194445036587e-29,-2.446958982378436e-27,-2.4359587879333993e-27,-2.1534926215454133e-34,-8.665379757979413e-08,8.665379757979413e-08
0.0012362,1236.2,-1.0347605587887718e-07,-1.0347605587887718e-07,-0.10347605587887719,-0.009817127747264223,3351.9542161326217,1.0634835676144504e-29,-2.4465936163774272e-27,-2.4359587807012826e-27,-2.0811714544435056e-34,-8.374368601865682e-08,8.374368601865682e-08
0.00123625,1236.25,-1.0396272232347022e-07,-1.0396272232347022e-07,-0.10396272232347022,-0.00964914833260877,3367.2223700855216,1.0274007169366922e-29,-2.4462327807335786e-27,-2.4359587735642117e-27,-2.0098007452662683e-34,-8.087181967265911e-08,8.087181967265911e-08
0.0012362999999999999,1236.3,-1.0444097071213805e-07,-1.0444097071213805e-07,-0.10444097071213805,-0.00948041228120484,3382.2196860717117,9.917822866679799e-30,-2.4458765893909154e-27,-2.4359587665242357e-27,-1.9394009848087817e-34,-7.803902306527107e-08,7.803902306527107e-08
0.00123635,1236.35,-1.0491076355159071e-07,-1.0491076355159071e-07,-0.10491076355159071,-0.00931093315621458,3396.9453135387052,9.56639516817756e-30,-2.445525154751547e-27,-2.4359587595833695e-27,-1.8699923230703395e-34,-7.524610700677481e-08,7.524610700677481e-08
0.0012364,1236.3999999999999,-1.0537206402775951e-07,-1.0537206402775951e-07,-0.10537206402775952,-0.009140724562824708,3411.3984220561892,9.219834899575928e-30,-2.44517858764317e-27,-2.435958752743594e-27,-1.801594569254449e-34,-7.249386859426452e-08,7.249386859426452e-08
0.00123645,1236.45,-1.0582483600787317e-07,-1.0582483600787317e-07,-0.10582483600787317,-0.008969800147245155,3425.5782011259107,8.878251280263825e-30,-2.444836997287118e-27,-2.4359587460068542e-27,-1.7342271702448864e-34,-6.978309034555031e-08,6.978309034555031e-08
0.0012365,1236.5,-1.0626904404248402e-07,-1.0626904404248402e-07,-0.10626904404248402,-0.008798173595717213,3439.483859991783,8.54175189190957e-30,-2.444500491266969e-27,-2.4359587393750593e-27,-1.6679092213676692e-34,-6.711454063220627e-08,6.711454063220627e-08
0.0012365499999999999,1236.55,-1.0670465336744489e-07,-1.0670465336744489e-07,-0.10670465336744489,-0.008625858633531158,3453.1146274504194,8.21044264762644e-30,-2.444169175497711e-27,-2.4359587328500846e-27,-1.6026594735657045e-34,-6.448897396826921e-08,6.448897396826921e-08
0.0012366,1236.6000000000001,-1.0713162990583712e-07,-1.0713162990583712e-07,-0.10713162990583712,-0.008452869024053341,3466.469751662268,7.884427761702459e-30,-2.4438431541954707e-27,-2.4359587264337684e-27,-1.538496311874844e-34,-6.190713014414252e-08,6.190713014414252e-08
0.00123665,1236.6499999999999,-1.075499402698502e-07,-1.075499402698502e-07,-0.10754994026985021,-0.008279218567762696,3479.548499963533,7.563809719899098e-30,-2.4435225298478115e-27,-2.4359587201279124e-27,-1.4754377518365608e-34,-5.9369734082246856e-08,5.9369734082246856e-08
0.0012366999999999999,1236.6999999999998,-1.0795955176261339e-07,-1.0795955176261339e-07,-0.10795955176261339,-0.008104921101296632,3492.3501586790635,7.248689250323272e-30,-2.4432074031846064e-27,-2.4359587139342833e-27,-1.413501461021893e-34,-5.687749670311623e-08,5.687749670311623e-08
0.00123675,1236.75,-1.0836043237997987e-07,-1.0836043237997987e-07,-0.10836043237997987,-0.007929990496506245,3504.8740329363923,6.93916529487695e-30,-2.4428978731494875e-27,-2.4359587078546106e-27,-1.3527047339201756e-34,-5.443111391495254e-08,5.443111391495254e-08
0.0012368,1236.8,-1.0875255081226402e-07,-1.0875255081226402e-07,-0.10875255081226402,-0.007754440659520808,3517.1194464810837,6.635334981288429e-30,-2.442594036871875e-27,-2.4359587018905867e-27,-1.2930644955263647e-34,-5.203126675797496e-08,5.203126675797496e-08
0.0012368499999999998,1236.85,-1.0913587644593196e-07,-1.0913587644593196e-07,-0.10913587644593196,-0.007578285529821442,3529.085741493586,6.337293595729162e-30,-2.442295989639597e-27,-2.435958696043868e-27,-1.2345973085156853e-34,-4.967862169311861e-08,4.967862169311861e-08
0.0012369,1236.9,-1.0951037936524617e-07,-1.0951037936524617e-07,-0.10951037936524617,-0.007401539079323909,3540.77227840774,6.0451345560198205e-30,-2.4420038248720923e-27,-2.4359586903160724e-27,-1.1773193517196872e-34,-4.737382973593848e-08,4.737382973593848e-08
0.00123695,1236.9499999999998,-1.0987603035386435e-07,-1.0987603035386435e-07,-0.10987603035386434,-0.007224215311470437,3552.178435731121,5.7589493854291745e-30,-2.4417176340942108e-27,-2.4359586847087817e-27,-1.1212464452375131e-34,-4.511752746705487e-08,4.511752746705487e-08
0.001237,1237.0,-1.102328008963932e-07,-1.102328008963932e-07,-0.1102328008963932,-0.007046328260330474,3563.3036098673833,5.478827687069109e-30,-2.441437506910608e-27,-2.435958679223539e-27,-1.0663940181499825e-34,-4.291033573300924e-08,4.291033573300924e-08
0.00123705,1237.05,-1.1058066317989738e-07,-1.1058066317989738e-07,-0.11058066317989738,-0.006867891989710271,3574.147214940747,5.204857118889005e-30,-2.4411635309807404e-27,-2.4359586738618513e-27,-1.0127771408055078e-34,-4.0752860945408356e-08,4.0752860945408356e-08
0.0012370999999999999,1237.1,-1.1091959009536421e-07,-1.1091959009536421e-07,-0.11091959009536421,-0.006688920592271182,3584.708682622818,4.937123369272502e-30,-2.4408957919944596e-27,-2.435958668625187e-27,-9.604104997088261e-35,-3.8645694070478855e-08,3.8645694070478855e-08
0.00123715,1237.15,-1.1124955523912449e-07,-1.1124955523912449e-07,-0.11124955523912448,-0.006509428188656565,3594.9874619618727,4.6757101332395675e-30,-2.4406343736482153e-27,-2.435958663514976e-27,-9.093083867590271e-35,-3.658941019601921e-08,3.658941019601921e-08
0.0012372,1237.1999999999998,-1.1157053291422987e-07,-1.1157053291422987e-07,-0.11157053291422987,-0.006329428926627149,3604.9830192147697,4.420699089256567e-30,-2.440379357621867e-27,-2.4359586585326103e-27,-8.594847315354694e-35,-3.4584569830543836e-08,3.4584569830543836e-08
0.0012372499999999999,1237.2499999999998,-1.1188249813178721e-07,-1.1188249813178721e-07,-0.11188249813178722,-0.006148936980204739,3614.6948376816363,4.172169876656967e-30,-2.4401308235561025e-27,-2.4359586536794455e-27,-8.109530833611603e-35,-3.263171818153638e-08,3.263171818153638e-08
0.0012373,1237.3,-1.1218542661225035e-07,-1.1218542661225035e-07,-0.11218542661225035,-0.005967966548824111,3624.122417543477,3.9302000736751126e-30,-2.439888849030471e-27,-2.435958648956796e-27,-7.637265897788116e-35,-3.07313842893536e-08,3.07313842893536e-08
0.00123735,1237.35,-1.1247929478666963e-07,-1.1247929478666963e-07,-0.11247929478666963,-0.005786531856492953,3633.265275702849,3.6948651760954106e-30,-2.4396535095420353e-27,-2.43595864436594e-27,-7.178180288367559e-35,-2.8884082326369532e-08,2.8884082326369532e-08
0.0012374,1237.4,-1.1276407979789965e-07,-1.1276407979789965e-07,-0.11276407979789965,-0.005604647150959688,3642.122945627737,3.4662385765190984e-30,-2.439424878484635e-27,-2.435958639908116e-27,-6.732397875650022e-35,-2.709031073087939e-08,2.709031073087939e-08
0.00123745,1237.45,-1.130397595017656e-07,-1.130397595017656e-07,-0.1130397595017656,-0.0054223267028890255,3650.694977198774,3.244391544250698e-30,-2.4392030271287758e-27,-2.4359586355845252e-27,-6.300038799118566e-35,-2.535055292884629e-08,2.535055292884629e-08
0.0012374999999999999,1237.4999999999998,-1.1330631246818856e-07,-1.1330631246818856e-07,-0.11330631246818856,-0.005239584805045058,3658.9809365599294,3.029393205806075e-30,-2.4389880246021347e-27,-2.4359586313963286e-27,-5.881219144580053e-35,-2.3665276034757136e-08,2.3665276034757136e-08
0.00123755,1237.55,-1.1356371798227011e-07,-1.1356371798227011e-07,-0.11356371798227011,-0.005056435771481739,3666.9804059728017,2.8213105260439717e-30,-2.4387799378706928e-27,-2.4359586273446488e-27,-5.476051159404592e-35,-2.203493171771871e-08,2.203493171771871e-08
0.0012376,1237.6,-1.1381195604533674e-07,-1.1381195604533674e-07,-0.11381195604533674,-0.004872893936740553,3674.6929836746413,2.62020828992272e-30,-2.4385788317204933e-27,-2.4359586234305704e-27,-5.084643324272018e-35,-2.0459956490156352e-08,2.0459956490156352e-08
0.0012376499999999999,1237.6499999999999,-1.1405100737594417e-07,-1.1405100737594417e-07,-0.11405100737594417,-0.004688973655055182,3682.118283740213,2.426149084883776e-30,-2.4383847687400226e-27,-2.435958619655139e-27,-4.7071001738056944e-35,-1.8940770986067238e-08,1.8940770986067238e-08
0.0012377,1237.7,-1.1428085341084225e-07,-1.1428085341084225e-07,-0.11428085341084225,-0.004504689299562986,3689.2559359476345,2.2391932838635793e-30,-2.438197809303223e-27,-2.4359586160193594e-27,-4.343522224826024e-35,-1.747777967232167e-08,1.747777967232167e-08
0.00123775,1237.75,-1.1450147630590046e-07,-1.1450147630590046e-07,-0.11450147630590046,-0.004320055261523088,3696.105585648291,2.059399028935188e-30,-2.438018011553135e-27,-2.4359586125242e-27,-3.9940062633363795e-35,-1.607137200345787e-08,1.607137200345787e-08
0.0012377999999999998,1237.7999999999997,-1.1471285893699456e-07,-1.1471285893699456e-07,-0.11471285893699457,-0.004135085949540857,3702.6668936409374,1.8868222155810067e-30,-2.4378454313861688e-27,-2.4359586091705878e-27,-3.658645057537177e-35,-1.4721921266887195e-08,1.4721921266887195e-08
0.00123785,1237.85,-1.1491498490085456e-07,-1.1491498490085456e-07,-0.11491498490085456,-0.003949795788798581,3708.939536050102,1.7215164775978604e-30,-2.437680122437011e-27,-2.435958605959413e-27,-3.33752757306532e-35,-1.3429785448990213e-08,1.3429785448990213e-08
0.0012379,1237.8999999999999,-1.1510783851587443e-07,-1.1510783851587443e-07,-0.11510783851587443,-0.0037641992202921064,3714.9232042088865,1.5635331726355775e-30,-2.4375221360641598e-27,-2.435958602891524e-27,-3.030738686008273e-35,-1.2195306080321938e-08,1.2195306080321938e-08
0.00123795,1237.95,-1.1529140482288377e-07,-1.1529140482288377e-07,-0.11529140482288376,-0.0035783107000732276,3720.6176045462616,1.4129213683701718e-30,-2.437371521336103e-27,-2.4359585999677326e-27,-2.738359541636469e-35,-1.1018809679105297e-08,1.1018809679105297e-08
0.001238,1238.0,-1.1546566958588174e-07,-1.1546566958588174e-07,-0.11546566958588174,-0.003392144698497597,3726.0224584789557,1.2697278293126193e-30,-2.4372283250181225e-27,-2.43595859718881e-27,-2.4604672674173845e-35,-9.900606596436348e-09,9.900606596436348e-09
0.0012380499999999999,1238.05,-1.1563061929273352e-07,-1.1563061929273352e-07,-0.11563061929273352,-0.0032057156994779227,3731.1375023080213,1.1339970042541758e-30,-2.437092591559741e-27,-2.435958594555487e-27,-2.1971349730155394e-35,-8.840991016284288e-09,8.840991016284288e-09
0.0012381,1238.1,-1.1578624115582953e-07,-1.1578624115582953e-07,-0.11578624115582953,-0.003019038199742218,3735.962487120172,1.0057710143490975e-30,-2.436964363082806e-27,-2.4359585920684572e-27,-1.948432001405181e-35,-7.840241965936877e-09,7.840241965936877e-09
0.00123815,1238.1499999999999,-1.1593252311270774e-07,-1.1593252311270774e-07,-0.11593252311270774,-0.0028321267080968645,3740.497178693964,8.850896418355639e-31,-2.4368436793702095e-27,-2.435958589728374e-27,-1.7144236777575995e-35,-6.898622305555011e-09,6.898622305555011e-09
0.0012381999999999998,1238.1999999999998,-1.1606945382663921e-07,-1.1606945382663921e-07,-0.1160694538266392,-0.0026449957446942427,3744.741357410904,7.719903193955482e-31,-2.436730577855246e-27,-2.4359585875358503e-27,-1.495171309441129e-35,-6.01637872817272e-09,6.01637872817272e-09
0.00123825,1238.25,-1.1619702268717716e-07,-1.1619702268717716e-07,-0.11619702268717716,-0.002457659840304681,3748.694818171561,6.66508120154306e-31,-2.436625093611617e-27,-2.4359585854914626e-27,-1.2907325447535526e-35,-5.193743203190643e-09,5.193743203190643e-09
0.0012383,1238.3,-1.1631521981066968e-07,-1.1631521981066968e-07,-0.11631521981066968,-0.0022701335355924737,3752.3573703167312,5.68675748320114e-31,-2.4365272593440646e-27,-2.4359585835957445e-27,-1.1011607272037717e-35,-4.430930378087776e-09,4.430930378087776e-09
0.00123835,1238.3500000000001,-1.164240360407364e-07,-1.164240360407364e-07,-0.11642403604073641,-0.0020824313803957115,3755.7288375537573,4.785235304648247e-31,-2.4364371053796576e-27,-2.4359585818491926e-27,-9.265055412301373e-36,-3.728140176709719e-09,3.728140176709719e-09
0.0012384,1238.3999999999999,-1.1652346294870925e-07,-1.1652346294870925e-07,-0.11652346294870924,-0.0018945679330096671,3758.809057888019,3.9607940744575615e-31,-2.4363546596597087e-27,-2.435958580252263e-27,-7.668125817215622e-36,-3.085556067076515e-09,3.085556067076515e-09
0.0012384499999999999,1238.4499999999998,-1.1661349283403737e-07,-1.1661349283403737e-07,-0.11661349283403737,-0.0017065577594734746,3761.597883559686,3.2136892696938982e-31,-2.4362799477323417e-27,-2.435958578805372e-27,-6.221234975104838e-36,-2.5033456387800385e-09,2.5033456387800385e-09
0.0012385,1238.5,-1.166941187246566e-07,-1.166941187246566e-07,-0.1166941187246566,-0.0015184154328598382,3764.0951809857665,2.5441523679729945e-31,-2.436212992745696e-27,-2.4359585775088985e-27,-4.924761348658265e-36,-1.981661180381378e-09,1.981661180381378e-09
0.00123855,1238.55,-1.1676533437732335e-07,-1.1676533437732335e-07,-0.11676533437732335,-0.0013301555325675066,3766.300830707498,1.9523907859469292e-31,-2.4361538154417737e-27,-2.435958576363179e-27,-3.779041787605951e-36,-1.5206382359173722e-09,1.5206382359173722e-09
0.0012385999999999999,1238.6,-1.1682713427791334e-07,-1.1682713427791334e-07,-0.11682713427791333,-0.0011417926436162408,3768.2147273431356,1.4385878242190565e-31,-2.4361024341509345e-27,-2.4359585753685127e-27,-2.784375474775224e-36,-1.1203971927434223e-09,1.1203971927434223e-09
0.00123865,1238.65,-1.1687951364168497e-07,-1.1687951364168497e-07,-0.11687951364168497,-0.0009533413559440082,3769.8367795461686,1.0029026186914345e-31,-2.436058864787027e-27,-2.435958574525158e-27,-1.9410206974990276e-36,-7.810419823893721e-10,7.810419823893721e-10
0.0012387,1238.6999999999998,-1.1692246841350774e-07,-1.1692246841350774e-07,-0.11692246841350774,-0.0007648162637061292,3771.166909968991,6.454700983473621e-32,-2.4360231208431695e-27,-2.435958573833335e-27,-1.2491977174751785e-36,-5.026612353542824e-10,5.026612353542824e-10
0.00123875,1238.75,-1.169559952680556e-07,-1.169559952680556e-07,-0.1169559952680556,-0.0005762319645761026,3772.2050552320748,3.664009494712342e-32,-2.43599521338817e-27,-2.435958573293223e-27,-7.0908590090711024e-37,-2.853271263116558e-10,2.853271263116558e-10
0.0012388,1238.8,-1.1698009160996536e-07,-1.1698009160996536e-07,-0.11698009160996536,-0.0003876030590478346,3772.9511658986435,1.6578158630759083e-32,-2.4359751510635936e-27,-2.4359585729049627e-27,-3.2082551216590796e-37,-1.2909609585617102e-10,1.2909609585617102e-10
0.0012388499999999999,1238.85,-1.1699475557396037e-07,-1.1699475557396037e-07,-0.11699475557396037,-0.00019894414973899583,3773.405206454906,4.3674128160871635e-33,-2.4359629400814715e-27,-2.4359585726686553e-27,-8.451807252271502e-38,-3.400899485303048e-11,3.400899485303048e-11
0.0012389,1238.9,-1.1699998602493925e-07,-1.1699998602493925e-07,-0.11699998602493925,-1.0269840695227632e-05,3773.567155295822,1.163829370500653e-35,-2.435958584222656e-27,-2.435958572584362e-27,-2.2492521910570504e-40,-9.050704057202447e-14,9.050704057202447e-14
0.00123895,1238.95,-1.1699578255802989e-07,-1.1699578255802989e-07,-0.11699578255802989,0.0001784052633050789,3773.4370047164407,3.51218371279853e-33,-2.4359620848358177e-27,-2.4359585726521048e-27,-6.796759419949204e-38,-2.734929337961593e-11,2.734929337961593e-11
0.0012389999999999999,1238.9999999999998,-1.1698214549860873e-07,-1.1698214549860873e-07,-0.11698214549860873,0.00036706655744571024,3773.014760908813,1.486796522390007e-32,-2.43597344083709e-27,-2.435958572871866e-27,-2.877288603083444e-37,-1.1577842510150597e-10,1.1577842510150597e-10
0.00123905,1239.05,-1.169590759022853e-07,-1.169590759022853e-07,-0.11695907590228531,0.0005556994375675424,3772.300443964475,3.407546676598693e-32,-2.4359926487103546e-27,-2.4359585732435885e-27,-6.594513263605641e-37,-2.6535480631072136e-10,2.6535480631072136e-10
0.0012391,1239.1,-1.1692657555485197e-07,-1.1692657555485197e-07,-0.11692657555485197,0.0007442893008637168,3771.294087882502,6.112874099790609e-32,-2.4360197025081737e-27,-2.4359585737671757e-27,-1.1830384933387037e-36,-4.760396070329178e-10,4.760396070329178e-10
0.0012391499999999998,1239.1499999999999,-1.1688464697219893e-07,-1.1688464697219893e-07,-0.11688464697219893,0.0009328215465753576,3769.9957405831296,9.601941087407791e-32,-2.4360545938533657e-27,-2.4359585744424916e-27,-1.8583544016605608e-36,-7.477781188655805e-10,7.477781188655805e-10
0.0012392,1239.2,-1.1683329340019443e-07,-1.1683329340019443e-07,-0.11683329340019442,0.001121281576688109,3768.4054639269298,1.3873667186439842e-31,-2.4360973119412243e-27,-2.4359585752693598e-27,-2.6852225549819566e-36,-1.080499321929983e-09,1.080499321929983e-09
0.00123925,1239.25,-1.1677251881453012e-07,-1.1677251881453012e-07,-0.11677251881453012,0.0013096547966297703,3766.523333739525,1.892672948182268e-31,-2.4361478435423847e-27,-2.4359585762475663e-27,-3.663429148788398e-36,-1.4741171840153106e-09,1.4741171840153106e-09
0.0012393,1239.3,-1.1670232792053146e-07,-1.1670232792053146e-07,-0.11670232792053145,0.001497926615969304,3764.349439841821,2.475956294723098e-31,-2.436206173006328e-27,-2.435958577376856e-27,-4.7927187656061964e-36,-1.928528928386496e-09,1.928528928386496e-09
0.00123935,1239.35,-1.166227261529332e-07,-1.166227261529332e-07,-0.1166227261529332,0.0016860824491174928,3761.883886085737,3.1370360860246137e-31,-2.4362722822655362e-27,-2.4359585786569337e-27,-6.072796527396906e-36,-2.4436158998803e-09,2.4436158998803e-09
0.0012393999999999999,1239.3999999999999,-1.1653371967561971e-07,-1.1653371967561971e-07,-0.1165337196756197,0.0018741077160295211,3759.126790395395,3.875707528187773e-31,-2.4363461508402863e-27,-2.4359585800874674e-27,-7.503330247951769e-36,-3.019244431001398e-09,3.019244431001398e-09
0.00123945,1239.45,-1.1643531538133025e-07,-1.1643531538133025e-07,-0.11643531538133026,0.0020619878429097497,3756.078284813747,4.69174176004131e-31,-2.436427755844087e-27,-2.435958581668083e-27,-9.083945769370422e-36,-3.655263965380863e-09,3.655263965380863e-09
0.0012395,1239.5,-1.1632752089132875e-07,-1.1632752089132875e-07,-0.11632752089132875,0.0022497082629189583,3752.7385155545967,5.584885913956544e-31,-2.4365170719897644e-27,-2.435958583398369e-27,-1.0814231625582188e-35,-4.35150893431768e-09,4.35150893431768e-09
0.0012395499999999999,1239.55,-1.1621034455503835e-07,-1.1621034455503835e-07,-0.11621034455503834,0.0024372544168843224,3749.1076430599683,6.554863183088712e-31,-2.43661407159618e-27,-2.4359585852778712e-27,-1.2693734020092381e-35,-5.107796735887889e-09,5.107796735887889e-09
0.0012396,1239.6,-1.1608379544964031e-07,-1.1608379544964031e-07,-0.11608379544964031,0.0026246117540123914,3745.1858420627877,7.601372895041044e-31,-2.4367187245956044e-27,-2.4359585873061e-27,-1.472196292443322e-35,-5.923930188883481e-09,5.923930188883481e-09
0.00123965,1239.6499999999999,-1.1594788337963711e-07,-1.1594788337963711e-07,-0.11594788337963711,0.0028117657326053314,3740.9733016548075,8.724090591947405e-31,-2.436830998541719e-27,-2.4359585894825243e-27,-1.6898387055910136e-35,-6.7996955119215414e-09,6.7996955119215414e-09
0.0012397,1239.7,-1.1580261887637978e-07,-1.1580261887637978e-07,-0.11580261887637978,0.002998701820780695,3736.470225359746,9.922668116968817e-31,-2.4369508586182696e-27,-2.435958591806573e-27,-1.9222435671263802e-35,-7.734863045190987e-09,7.734863045190987e-09
0.00123975,1239.75,-1.1564801319755904e-07,-1.1564801319755904e-07,-0.11564801319755903,0.0031854054971949776,3731.6768312115487,1.1196733707198757e-30,-2.437078267648357e-27,-2.4359585942776372e-27,-2.1693500001599764e-35,-8.729187827849947e-09,8.729187827849947e-09
0.0012397999999999999,1239.8,-1.1548407832666028e-07,-1.1548407832666028e-07,-0.11548407832666027,0.0033718622517712096,3726.593351837737,1.2545892092971546e-30,-2.4372131861043643e-27,-2.4359585968950672e-27,-2.431093002379678e-35,-9.782408298881652e-09,9.782408298881652e-09
0.00123985,1239.8500000000001,-1.1531082697238192e-07,-1.1531082697238192e-07,-0.11531082697238192,0.003558057586430847,3721.2200345477595,1.3969724603567698e-30,-2.4373555721185314e-27,-2.4359585996581745e-27,-2.707403733036607e-35,-1.08942474518892e-08,1.08942474518892e-08
0.0012399,1239.8999999999999,-1.1512827256801719e-07,-1.1512827256801719e-07,-0.11512827256801719,0.0037439770158301977,3715.5571414262736,1.5467789279309442e-30,-2.4375053814941634e-27,-2.4359586025662323e-27,-2.9982095129451324e-35,-1.2064412835095558e-08,1.2064412835095558e-08
0.0012399499999999999,1239.9499999999998,-1.149364292707989e-07,-1.149364292707989e-07,-0.11493642927079889,0.003929606068101637,3709.604949431288,1.7039620990039157e-30,-2.4376625677174772e-27,-2.4359586056184733e-27,-3.303433609243425e-35,-1.3292595685247482e-08,1.3292595685247482e-08
0.00124,1240.0,-1.1473531196120702e-07,-1.1473531196120702e-07,-0.11473531196120702,0.004114930285599846,3703.363750497082,1.868473155997272e-30,-2.4378270819700873e-27,-2.43595860881409e-27,-3.6229952712666994e-35,-1.4578471071964865e-08,1.4578471071964865e-08
0.00124005,1240.05,-1.1452493624223891e-07,-1.1452493624223891e-07,-0.1145249362422389,0.0042999352256533185,3696.83385164181,2.04026098989192e-30,-2.4379988731421303e-27,-2.4359586121522384e-27,-3.95681012515286e-35,-1.5921699485583553e-08,1.5921699485583553e-08
0.0012400999999999998,1240.1,-1.1430531843864168e-07,-1.1430531843864168e-07,-0.11430531843864168,0.0044846064613213565,3690.015575079709,2.219272213985763e-30,-2.438177887846019e-27,-2.4359586156320336e-27,-4.3047896357438925e-35,-1.7321924671915132e-08,1.7321924671915132e-08
0.00124015,1240.1499999999999,-1.1407647559610677e-07,-1.1407647559610677e-07,-0.11407647559610677,0.004668929582156795,3682.909258337818,2.405451178286085e-30,-2.438364070430837e-27,-2.4359586192525508e-27,-4.6668413576985467e-35,-1.877877464269238e-08,1.877877464269238e-08
0.0012402,1240.1999999999998,-1.13838425480426e-07,-1.13838425480426e-07,-0.11383842548042601,0.004852890194974668,3675.515254377097,2.598739984535566e-30,-2.4385573629973635e-27,-2.435958623012828e-27,-5.042869078985301e-35,-2.0291862252966624e-08,2.0291862252966624e-08
0.00124025,1240.25,-1.135911865766093e-07,-1.135911865766093e-07,-0.1135911865766093,0.005036473924627042,3667.8339317178634,2.799078501870772e-30,-2.4387577054137336e-27,-2.435958626911863e-27,-5.432772569769677e-35,-2.1860784190662336e-08,2.1860784190662336e-08
0.0012403,1240.3,-1.1333477808796329e-07,-1.1333477808796329e-07,-0.11333477808796329,0.005219666414784224,3659.8656745694243,3.0064043831118874e-30,-2.4389650353317265e-27,-2.4359586309486148e-27,-5.836447761780442e-35,-2.348512169832385e-08,2.348512169832385e-08
0.0012403499999999999,1240.35,-1.1306921993513086e-07,-1.1306921993513086e-07,-0.11306921993513086,0.005402453328722554,3651.610882963805,3.220653081682362e-30,-2.439179288203686e-27,-2.4359586351220036e-27,-6.253786640689889e-35,-2.5164440140067338e-08,2.5164440140067338e-08
0.0012404,1240.4,-1.1279453275509102e-07,-1.1279453275509102e-07,-0.11279453275509102,0.005584820350118986,3643.069972893455,3.4417578691570496e-30,-2.4394003973000683e-27,-2.435958639430911e-27,-6.684677389606797e-35,-2.6898289578978184e-08,2.6898289578978184e-08
0.00124045,1240.4499999999998,-1.1251073790011896e-07,-1.1251073790011896e-07,-0.11251073790011895,0.005766753183852643,3634.2433764528128,3.669649853437329e-30,-2.4396282937276172e-27,-2.43595864387418e-27,-7.129004281456711e-35,-2.8686204344062952e-08,2.8686204344062952e-08
0.0012404999999999998,1240.4999999999998,-1.1221785743670576e-07,-1.1221785743670576e-07,-0.11221785743670576,0.005948237556813553,3625.131541983615,3.9042579975516026e-30,-2.4398629064481647e-27,-2.4359586484506133e-27,-7.586647607235459e-35,-3.052770274155069e-08,3.052770274155069e-08
0.00124055,1240.55,-1.1191591414443761e-07,-1.1191591414443761e-07,-0.1119159141444376,0.006129259218718739,3615.734934223821,4.1455091390794506e-30,-2.440104162298056e-27,-2.4359586531589765e-27,-8.057483927121838e-35,-3.2422288065338345e-08,3.2422288065338345e-08
