x_m,x_um,slm_potential_J,slm_potential_uK,slm_force_N,aod_potential_J,aod_potential_uK,aod_force_N
-4.305600000000e-06,-4.305600000000e+00,-4.291178738006e-39,-3.108088107844e-10,5.398816326791e-32,-6.675166925788e-39,-4.834803723313e-10,8.398158730564e-32
-4.303260000000e-06,-4.303260000000e+00,-4.419353680663e-39,-3.200924840900e-10,5.557053961531e-32,-6.874550169921e-39,-4.979216419177e-10,8.644306162382e-32
-4.300920000000e-06,-4.300920000000e+00,-4.551284311073e-39,-3.296481807522e-10,5.719836282908e-32,-7.079775595003e-39,-5.127860589479e-10,8.897523106746e-32
-4.298580000000e-06,-4.298580000000e+00,-4.687078462737e-39,-3.394837111197e-10,5.887291033195e-32,-7.291010942035e-39,-5.280857728528e-10,9.158008273858e-32
-4.296240000000e-06,-4.296240000000e+00,-4.826846999195e-39,-3.496071050061e-10,6.059549463605e-32,-7.508428665415e-39,-5.438332744539e-10,9.425965832275e-32
-4.293900000000e-06,-4.293900000000e+00,-4.970703897239e-39,-3.600266177167e-10,6.236746428331e-32,-7.732206062372e-39,-5.600414053371e-10,9.701605555181e-32
-4.291560000000e-06,-4.291560000000e+00,-5.118766332340e-39,-3.707507362363e-10,6.419020481033e-32,-7.962525405862e-39,-5.767233674788e-10,9.985142970496e-32
-4.289220000000e-06,-4.289220000000e+00,-5.271154766370e-39,-3.817881855830e-10,6.606513973851e-32,-8.199574081021e-39,-5.938927331292e-10,1.027679951488e-31
-4.286880000000e-06,-4.286880000000e+00,-5.427993037675e-39,-3.931479353315e-10,6.799373158989e-32,-8.443544725272e-39,-6.115634549601e-10,1.057680269176e-31
-4.284540000000e-06,-4.284540000000e+00,-5.589408453543e-39,-4.048392063112e-10,6.997748292949e-32,-8.694635372178e-39,-6.297498764840e-10,1.088538623348e-31
-4.282200000000e-06,-4.282200000000e+00,-5.755531885157e-39,-4.168714774832e-10,7.201793743478e-32,-8.953049599133e-39,-6.484667427516e-10,1.120279026763e-31
-4.279860000000e-06,-4.279860000000e+00,-5.926497865073e-39,-4.292544930009e-10,7.411668099294e-32,-9.218996679002e-39,-6.677292113348e-10,1.152926148779e-31
-4.277520000000e-06,-4.277520000000e+00,-6.102444687302e-39,-4.419982694589e-10,7.627534282659e-32,-9.492691735803e-39,-6.875528636028e-10,1.186505332858e-31
-4.275180000000e-06,-4.275180000000e+00,-6.283514510065e-39,-4.551131033351e-10,7.849559664881e-32,-9.774355904545e-39,-7.079537162990e-10,1.221042614537e-31
-4.272840000000e-06,-4.272840000000e+00,-6.469853461274e-39,-4.686095786310e-10,8.077916184811e-32,-1.006421649531e-38,-7.289482334260e-10,1.256564739859e-31
-4.270500000000e-06,-4.270500000000e+00,-6.661611746834e-39,-4.824985747163e-10,8.312780470409e-32,-1.036250716174e-38,-7.505533384475e-10,1.293099184286e-31
-4.268160000000e-06,-4.268160000000e+00,-6.858943761822e-39,-4.967912743805e-10,8.554333963462e-32,-1.066946807395e-38,-7.727864268142e-10,1.330674172094e-31
-4.265820000000e-06,-4.265820000000e+00,-7.062008204615e-39,-5.114991721006e-10,8.802763047531e-32,-1.098534609607e-38,-7.956653788232e-10,1.369318696283e-31
-4.263480000000e-06,-4.263480000000e+00,-7.270968194064e-39,-5.266340825267e-10,9.058259179203e-32,-1.131039496854e-38,-8.192085728193e-10,1.409062538987e-31
-4.261140000000e-06,-4.261140000000e+00,-7.485991389765e-39,-5.422081491940e-10,9.321019022743e-32,-1.164487549519e-38,-8.434348987462e-10,1.449936292427e-31
-4.258800000000e-06,-4.258800000000e+00,-7.707250115533e-39,-5.582338534655e-10,9.591244588219e-32,-1.198905573527e-38,-8.683637720574e-10,1.491971380390e-31
-4.256460000000e-06,-4.256460000000e+00,-7.934921486141e-39,-5.747240237121e-10,9.869143373190e-32,-1.234321120066e-38,-8.940151479966e-10,1.535200080274e-31
-4.254120000000e-06,-4.254120000000e+00,-8.169187537424e-39,-5.916918447356e-10,1.015492850806e-31,-1.270762505822e-38,-9.204095362554e-10,1.579655545698e-31
-4.251780000000e-06,-4.251780000000e+00,-8.410235359821e-39,-6.091508674414e-10,1.044881890516e-31,-1.308258833750e-38,-9.475680160199e-10,1.625371829691e-31
-4.249440000000e-06,-4.249440000000e+00,-8.658257235455e-39,-6.271150187669e-10,1.075103941168e-31,-1.346840014404e-38,-9.755122514152e-10,1.672383908484e-31
-4.247100000000e-06,-4.247100000000e+00,-8.913450778839e-39,-6.455986118731e-10,1.106182096656e-31,-1.386536787819e-38,-1.004264507358e-09,1.720727705909e-31
-4.244760000000e-06,-4.244760000000e+00,-9.176019081293e-39,-6.646163566043e-10,1.138140076134e-31,-1.427380745979e-38,-1.033847665829e-09,1.770440118431e-31
-4.242420000000e-06,-4.242420000000e+00,-9.446170859181e-39,-6.841833702252e-10,1.171002240526e-31,-1.469404355873e-38,-1.064285242573e-09,1.821559040818e-31
-4.240080000000e-06,-4.240080000000e+00,-9.724120606055e-39,-7.043151884407e-10,1.204793609448e-31,-1.512640983164e-38,-1.095601404241e-09,1.874123392474e-31
-4.237740000000e-06,-4.237740000000e+00,-1.001008874881e-38,-7.250277767060e-10,1.239539878571e-31,-1.557124916482e-38,-1.127820985987e-09,1.928173144444e-31
-4.235400000000e-06,-4.235400000000e+00,-1.030430180797e-38,-7.463375418354e-10,1.275267437431e-31,-1.602891392352e-38,-1.160969509522e-09,1.983749347115e-31
-4.233060000000e-06,-4.233060000000e+00,-1.060699256216e-38,-7.682613439159e-10,1.312003387689e-31,-1.649976620781e-38,-1.195073201647e-09,2.040894158627e-31
-4.230720000000e-06,-4.230720000000e+00,-1.091840021693e-38,-7.908165085353e-10,1.349775561860e-31,-1.698417811522e-38,-1.230159013277e-09,2.099650874005e-31
-4.228380000000e-06,-4.228380000000e+00,-1.123877057802e-38,-8.140208393311e-10,1.388612542528e-31,-1.748253201025e-38,-1.266254638960e-09,2.160063955044e-31
-4.226040000000e-06,-4.226040000000e+00,-1.156835622917e-38,-8.378926308691e-10,1.428543682043e-31,-1.799522080093e-38,-1.303388536907e-09,2.222179060956e-31
-4.223700000000e-06,-4.223700000000e+00,-1.190741671460e-38,-8.624506818602e-10,1.469599122725e-31,-1.852264822271e-38,-1.341589949560e-09,2.286043079794e-31
-4.221360000000e-06,-4.221360000000e+00,-1.225621872627e-38,-8.877143087248e-10,1.511809817585e-31,-1.906522912975e-38,-1.380888924683e-09,2.351704160688e-31
-4.219020000000e-06,-4.219020000000e+00,-1.261503629606e-38,-9.137033595113e-10,1.555207551576e-31,-1.962338979387e-38,-1.421316337018e-09,2.419211746896e-31
-4.216680000000e-06,-4.216680000000e+00,-1.298415099299e-38,-9.404382281807e-10,1.599824963376e-31,-2.019756821133e-38,-1.462903910503e-09,2.488616609696e-31
-4.214340000000e-06,-4.214340000000e+00,-1.336385212560e-38,-9.679398692645e-10,1.645695567741e-31,-2.078821441760e-38,-1.505684241078e-09,2.559970883152e-31
-4.212000000000e-06,-4.212000000000e+00,-1.375443694959e-38,-9.962298129062e-10,1.692853778411e-31,-2.139579081048e-38,-1.549690820076e-09,2.633328099751e-31
-4.209660000000e-06,-4.209660000000e+00,-1.415621088095e-38,-1.025330180296e-09,1.741334931613e-31,-2.202077248149e-38,-1.594958058238e-09,2.708743226953e-31
-4.207320000000e-06,-4.207320000000e+00,-1.456948771464e-38,-1.055263699509e-09,1.791175310148e-31,-2.266364755610e-38,-1.641521310348e-09,2.786272704675e-31
-4.204980000000e-06,-4.204980000000e+00,-1.499458984891e-38,-1.086053721758e-09,1.842412168102e-31,-2.332491754275e-38,-1.689416900512e-09,2.865974483714e-31
-4.202640000000e-06,-4.202640000000e+00,-1.543184851560e-38,-1.117724238065e-09,1.895083756172e-31,-2.400509769093e-38,-1.738682148101e-09,2.947908065156e-31
-4.200300000000e-06,-4.200300000000e+00,-1.588160401633e-38,-1.150299896377e-09,1.949229347646e-31,-2.470471735874e-38,-1.789355394365e-09,3.032134540782e-31
-4.197960000000e-06,-4.197960000000e+00,-1.634420596492e-38,-1.183806019120e-09,2.004889265030e-31,-2.542432038987e-38,-1.841476029742e-09,3.118716634491e-31
-4.195620000000e-06,-4.195620000000e+00,-1.682001353604e-38,-1.218268621209e-09,2.062104907359e-31,-2.616446550051e-38,-1.895084521881e-09,3.207718744781e-31
-4.193280000000e-06,-4.193280000000e+00,-1.730939572044e-38,-1.253714428536e-09,2.120918778190e-31,-2.692572667624e-38,-1.950222444390e-09,3.299206988296e-31
-4.190940000000e-06,-4.190940000000e+00,-1.781273158671e-38,-1.290170896926e-09,2.181374514310e-31,-2.770869357932e-38,-2.006932506330e-09,3.393249244483e-31
-4.188600000000e-06,-4.188600000000e+00,-1.833041054989e-38,-1.327666231597e-09,2.243516915166e-31,-2.851397196649e-38,-2.065258582485e-09,3.489915201369e-31
-4.186260000000e-06,-4.186260000000e+00,-1.886283264707e-38,-1.366229407117e-09,2.307391973033e-31,-2.934218411766e-38,-2.125245744404e-09,3.589276402495e-31
-4.183920000000e-06,-4.183920000000e+00,-1.941040882010e-38,-1.405890187883e-09,2.373046903955e-31,-3.019396927571e-38,-2.186940292262e-09,3.691406295041e-31
-4.181580000000e-06,-4.181580000000e+00,-1.997356120565e-38,-1.446679149128e-09,2.440530179452e-31,-3.106998409767e-38,-2.250389787533e-09,3.796380279148e-31
-4.179240000000e-06,-4.179240000000e+00,-2.055272343277e-38,-1.488627698479e-09,2.509891559037e-31,-3.197090311764e-38,-2.315643086522e-09,3.904275758503e-31
-4.176900000000e-06,-4.176900000000e+00,-2.114834092818e-38,-1.531768098059e-09,2.581182123542e-31,-3.289741922161e-38,-2.382750374759e-09,4.015172192176e-31
-4.174560000000e-06,-4.174560000000e+00,-2.176087122943e-38,-1.576133487181e-09,2.654454309285e-31,-3.385024413466e-38,-2.451763202281e-09,4.129151147777e-31
-4.172220000000e-06,-4.172220000000e+00,-2.239078430616e-38,-1.621757905606e-09,2.729761943104e-31,-3.483010892070e-38,-2.522734519831e-09,4.246296355939e-31
-4.169880000000e-06,-4.169880000000e+00,-2.303856288970e-38,-1.668676317420e-09,2.807160278252e-31,-3.583776449509e-38,-2.595718715987e-09,4.366693766170e-31
-4.167540000000e-06,-4.167540000000e+00,-2.370470281107e-38,-1.716924635521e-09,2.886706031215e-31,-3.687398215056e-38,-2.670771655255e-09,4.490431604112e-31
-4.165200000000e-06,-4.165200000000e+00,-2.438971334785e-38,-1.766539746732e-09,2.968457419431e-31,-3.793955409666e-38,-2.747950717138e-09,4.617600430226e-31
-4.162860000000e-06,-4.162860000000e+00,-2.509411757986e-38,-1.817559537570e-09,3.052474199971e-31,-3.903529401312e-38,-2.827314836220e-09,4.748293199955e-31
-4.160520000000e-06,-4.160520000000e+00,-2.581845275406e-38,-1.870022920675e-09,3.138817709178e-31,-4.016203761743e-38,-2.908924543272e-09,4.882605325388e-31
-4.158180000000e-06,-4.158180000000e+00,-2.656327065886e-38,-1.923969861917e-09,3.227550903302e-31,-4.132064324712e-38,-2.992842007427e-09,5.020634738470e-31
-4.155840000000e-06,-4.155840000000e+00,-2.732913800799e-38,-1.979441408207e-09,3.318738400150e-31,-4.251199245688e-38,-3.079131079433e-09,5.162481955789e-31
-4.153500000000e-06,-4.153500000000e+00,-2.811663683432e-38,-2.036479716012e-09,3.412446521772e-31,-4.373699063116e-38,-3.167857336018e-09,5.308250144979e-31
-4.151160000000e-06,-4.151160000000e+00,-2.892636489372e-38,-2.095128080614e-09,3.508743338219e-31,-4.499656761245e-38,-3.259088125400e-09,5.458045192785e-31
-4.148820000000e-06,-4.148820000000e+00,-2.975893607933e-38,-2.155430966113e-09,3.607698712386e-31,-4.629167834562e-38,-3.352892613953e-09,5.611975774823e-31
-4.146480000000e-06,-4.146480000000e+00,-3.061498084645e-38,-2.217434036199e-09,3.709384345976e-31,-4.762330353891e-38,-3.449341834088e-09,5.770153427074e-31
-4.144140000000e-06,-4.144140000000e+00,-3.149514664828e-38,-2.281184185719e-09,3.813873826606e-31,-4.899245034178e-38,-3.548508733340e-09,5.932692619165e-31
-4.141800000000e-06,-4.141800000000e+00,-3.240009838291e-38,-2.346729573042e-09,3.921242676086e-31,-5.040015304008e-38,-3.650468224732e-09,6.099710829466e-31
-4.139460000000e-06,-4.139460000000e+00,-3.333051885160e-38,-2.414119653265e-09,4.031568399896e-31,-5.184747376916e-38,-3.755297238412e-09,6.271328622061e-31
-4.137120000000e-06,-4.137120000000e+00,-3.428710922894e-38,-2.483405212255e-09,4.144930537899e-31,-5.333550324502e-38,-3.863074774619e-09,6.447669725621e-31
-4.134780000000e-06,-4.134780000000e+00,-3.527058954493e-38,-2.554638401573e-09,4.261410716300e-31,-5.486536151433e-38,-3.973881958002e-09,6.628861114244e-31
-4.132440000000e-06,-4.132440000000e+00,-3.628169917935e-38,-2.627872774279e-09,4.381092700905e-31,-5.643819872344e-38,-4.087802093323e-09,6.815033090297e-31
-4.130100000000e-06,-4.130100000000e+00,-3.732119736886e-38,-2.703163321660e-09,4.504062451695e-31,-5.805519590712e-38,-4.204920722582e-09,7.006319369304e-31
-4.127760000000e-06,-4.127760000000e+00,-3.838986372690e-38,-2.780566510887e-09,4.630408178752e-31,-5.971756579739e-38,-4.325325683602e-09,7.202857166947e-31
-4.125420000000e-06,-4.125420000000e+00,-3.948849877688e-38,-2.860140323636e-09,4.760220399565e-31,-6.142655365292e-38,-4.449107170101e-09,7.404787288212e-31
-4.123080000000e-06,-4.123080000000e+00,-4.061792449902e-38,-2.941944295691e-09,4.893591997762e-31,-6.318343810959e-38,-4.576357793298e-09,7.612254218741e-31
-4.120740000000e-06,-4.120740000000e+00,-4.177898489098e-38,-3.026039557554e-09,5.030618283283e-31,-6.498953205263e-38,-4.707172645084e-09,7.825406218440e-31
-4.118400000000e-06,-4.118400000000e+00,-4.297254654281e-38,-3.112488876087e-09,5.171397054041e-31,-6.684618351104e-38,-4.841649362803e-09,8.044395417397e-31
-4.116060000000e-06,-4.116060000000e+00,-4.419949922654e-38,-3.201356697216e-09,5.316028659110e-31,-6.875477657462e-38,-4.979888195669e-09,8.269377914172e-31
-4.113720000000e-06,-4.113720000000e+00,-4.546075650065e-38,-3.292709189711e-09,5.464616063462e-31,-7.071673233434e-38,-5.121992072883e-09,8.500513876497e-31
-4.111380000000e-06,-4.111380000000e+00,-4.675725632992e-38,-3.386614290085e-09,5.617264914302e-31,-7.273350984654e-38,-5.268066673466e-09,8.737967644470e-31
-4.109040000000e-06,-4.109040000000e+00,-4.808996172103e-38,-3.483141748629e-09,5.774083609035e-31,-7.480660712161e-38,-5.418220497868e-09,8.981907836276e-31
-4.106700000000e-06,-4.106700000000e+00,-4.945986137420e-38,-3.582363176607e-09,5.935183364904e-31,-7.693756213764e-38,-5.572564941389e-09,9.232507456517e-31
-4.104360000000e-06,-4.104360000000e+00,-5.086797035133e-38,-3.684352094655e-09,6.100678290340e-31,-7.912795387984e-38,-5.731214369463e-09,9.489944007196e-31
-4.102020000000e-06,-4.102020000000e+00,-5.231533076108e-38,-3.789183982393e-09,6.270685458063e-31,-8.137940340612e-38,-5.894286194834e-09,9.754399601431e-31
-4.099680000000e-06,-4.099680000000e+00,-5.380301246123e-38,-3.896936329308e-09,6.445324979970e-31,-8.369357493969e-38,-6.061900956701e-09,1.002606107995e-30
-4.097340000000e-06,-4.097340000000e+00,-5.533211377879e-38,-4.007688686900e-09,6.624720083875e-31,-8.607217698923e-38,-6.234182401844e-09,1.030512013047e-30
-4.095000000000e-06,-4.095000000000e+00,-5.690376224830e-38,-4.121522722162e-09,6.808997192105e-31,-8.851696349736e-38,-6.411257567808e-09,1.059177340994e-30
-4.092660000000e-06,-4.092660000000e+00,-5.851911536870e-38,-4.238522272402e-09,6.998286002042e-31,-9.102973501798e-38,-6.593256868182e-09,1.088622266984e-30
-4.090320000000e-06,-4.090320000000e+00,-6.017936137933e-38,-4.358773401446e-09,7.192719568620e-31,-9.361233992340e-38,-6.780314180027e-09,1.118867488452e-30
-4.087980000000e-06,-4.087980000000e+00,-6.188572005543e-38,-4.482364457254e-09,7.392434388843e-31,-9.626667564177e-38,-6.972566933505e-09,1.149934238264e-30
-4.085640000000e-06,-4.085640000000e+00,-6.363944352369e-38,-4.609386130992e-09,7.597570488366e-31,-9.899468992573e-38,-7.170156203766e-09,1.181844298190e-30
-4.083300000000e-06,-4.083300000000e+00,-6.544181709828e-38,-4.739931517589e-09,7.808271510188e-31,-1.017983821529e-37,-7.373226805139e-09,1.214620012696e-30
-4.080960000000e-06,-4.080960000000e+00,-6.729416013790e-38,-4.874096177805e-09,8.024684805505e-31,-1.046798046590e-37,-7.581927387697e-09,1.248284303079e-30
-4.078620000000e-06,-4.078620000000e+00,-6.919782692435e-38,-5.011978201871e-09,8.246961526779e-31,-1.076410641045e-37,-7.796410536244e-09,1.282860681943e-30
-4.076280000000e-06,-4.076280000000e+00,-7.115420756310e-38,-5.153678274718e-09,8.475256723072e-31,-1.106843228759e-37,-8.016832871783e-09,1.318373268033e-30
-4.073940000000e-06,-4.073940000000e+00,-7.316472890653e-38,-5.299299742841e-09,8.709729437694e-31,-1.138118005213e-37,-8.243355155530e-09,1.354846801419e-30
-4.071600000000e-06,-4.071600000000e+00,-7.523085550020e-38,-5.448948682844e-09,8.950542808228e-31,-1.170257752225e-37,-8.476142395535e-09,1.392306659058e-30
-4.069260000000e-06,-4.069260000000e+00,-7.735409055284e-38,-5.602733971693e-09,9.197864168984e-31,-1.203285853044e-37,-8.715363955967e-09,1.430778870731e-30
-4.066920000000e-06,-4.066920000000e+00,-7.953597693066e-38,-5.760767358732e-09,9.451865155931e-31,-1.237226307810e-37,-8.961193669139e-09,1.470290135367e-30
-4.064580000000e-06,-4.064580000000e+00,-8.177809817643e-38,-5.923163539497e-09,9.712721814185e-31,-1.272103749411e-37,-9.213809950328e-09,1.510867837762e-30
-4.062240000000e-06,-4.062240000000e+00,-8.408207955404e-38,-6.090040231372e-09,9.980614708089e-31,-1.307943459729e-37,-9.473395915468e-09,1.552540065703e-30
-4.059900000000e-06,-4.059900000000e+00,-8.644958911916e-38,-6.261518251139e-09,1.025572903397e-30,-1.344771386298e-37,-9.740139501771e-09,1.595335627506e-30
-4.057560000000e-06,-4.057560000000e+00,-8.888233881659e-38,-6.437721594452e-09,1.053825473559e-30,-1.382614159369e-37,-1.001423359137e-08,1.639284069980e-30
-4.055220000000e-06,-4.055220000000e+00,-9.138208560490e-38,-6.618777517305e-09,1.082838662245e-30,-1.421499109410e-37,-1.029587613803e-08,1.684415696825e-30
-4.052880000000e-06,-4.052880000000e+00,-9.395063260917e-38,-6.804816619515e-09,1.112632449088e-30,-1.461454285032e-37,-1.058527029702e-08,1.730761587470e-30
-4.050540000000e-06,-4.050540000000e+00,-9.658983030234e-38,-6.995972930292e-09,1.143227324809e-30,-1.502508471370e-37,-1.088262455823e-08,1.778353616370e-30
-4.048200000000e-06,-4.048200000000e+00,-9.930157771597e-38,-7.192383995930e-09,1.174644303922e-30,-1.544691208915e-37,-1.118815288256e-08,1.827224472768e-30
-4.045860000000e-06,-4.045860000000e+00,-1.020878236811e-37,-7.394190969686e-09,1.206904937741e-30,-1.588032812817e-37,-1.150207484173e-08,1.877407680930e-30
-4.043520000000e-06,-4.043520000000e+00,-1.049505680997e-37,-7.601538703880e-09,1.240031327701e-30,-1.632564392662e-37,-1.182461576159e-08,1.928937620869e-30
-4.041180000000e-06,-4.041180000000e+00,-1.078918632483e-37,-7.814575844283e-09,1.274046139008e-30,-1.678317872752e-37,-1.215600686888e-08,1.981849549568e-30
-4.038840000000e-06,-4.038840000000e+00,-1.109138151130e-37,-8.033454926852e-09,1.308972614599e-30,-1.725326012869e-37,-1.249648544177e-08,2.036179622709e-30
-4.036500000000e-06,-4.036500000000e+00,-1.140185847583e-37,-8.258332476851e-09,1.344834589457e-30,-1.773622429574e-37,-1.284629496399e-08,2.091964916933e-30
-4.034160000000e-06,-4.034160000000e+00,-1.172083897295e-37,-8.489369110430e-09,1.381656505255e-30,-1.823241618014e-37,-1.320568528289e-08,2.149243452619e-30
-4.031820000000e-06,-4.031820000000e+00,-1.204855054897e-37,-8.726729638721e-09,1.419463425359e-30,-1.874218974284e-37,-1.357491277134e-08,2.208054217225e-30
-4.029480000000e-06,-4.029480000000e+00,-1.238522668929e-37,-8.970583174497e-09,1.458281050185e-30,-1.926590818333e-37,-1.395424049366e-08,2.268437189176e-30
-4.027140000000e-06,-4.027140000000e+00,-1.273110696924e-37,-9.221103241472e-09,1.498135732927e-30,-1.980394417437e-37,-1.434393837562e-08,2.330433362331e-30
-4.024800000000e-06,-4.024800000000e+00,-1.308643720875e-37,-9.478467886301e-09,1.539054495662e-30,-2.035668010250e-37,-1.474428337869e-08,2.394084771030e-30
-4.022460000000e-06,-4.022460000000e+00,-1.345146963080e-37,-9.742859793329e-09,1.581065045836e-30,-2.092450831458e-37,-1.515555967851e-08,2.459434515744e-30
-4.020120000000e-06,-4.020120000000e+00,-1.382646302371e-37,-1.001446640218e-08,1.624195793144e-30,-2.150783137022e-37,-1.557805884784e-08,2.526526789335e-30
-4.017780000000e-06,-4.017780000000e+00,-1.421168290753e-37,-1.029348002826e-08,1.668475866819e-30,-2.210706230060e-37,-1.601208004395e-08,2.595406903941e-30
-4.015440000000e-06,-4.015440000000e+00,-1.460740170446e-37,-1.058009798613e-08,1.713935133323e-30,-2.272262487360e-37,-1.645793020065e-08,2.666121318503e-30
