# tweezer-experiment physical control table (v1)
# interpolation_between_rows: linear
# velocity_rule: provided
# source: compiled-protocol
# units: SI in header names
time_us,aod_x_um,aod_y_um,aod_vx_um_per_us,aod_vy_um_per_us,aod_depth_uK,slm_factor
15.299999999999999,0.0,0.0,0.0,0.0,1.7780273437500007,1.0
15.399999999999999,0.0,0.0,0.0,0.0,1.8013454861111113,1.0
15.5,0.0,0.0,0.0,0.0,1.8248155381944455,1.0
15.6,0.0,0.0,0.0,0.0,1.8484375000000004,1.0
15.7,0.0,0.0,0.0,0.0,1.8722113715277777,1.0
15.799999999999997,0.0,0.0,0.0,0.0,1.896137152777778,1.0
15.9,0.0,0.0,0.0,0.0,1.9202148437500006,1.0
16.0,0.0,0.0,0.0,0.0,1.9444444444444453,1.0
16.099999999999998,0.0,0.0,0.0,0.0,1.9688259548611116,1.0
16.2,0.0,0.0,0.0,0.0,1.9933593750000014,1.0
16.3,0.0,0.0,0.0,0.0,2.0180447048611114,1.0
16.4,0.0,0.0,0.0,0.0,2.0428819444444444,1.0
16.499999999999996,0.0,0.0,0.0,0.0,2.0678710937500004,1.0
16.6,0.0,0.0,0.0,0.0,2.0930121527777783,1.0
16.7,0.0,0.0,0.0,0.0,2.1183051215277784,1.0
16.799999999999997,0.0,0.0,0.0,0.0,2.1437500000000003,1.0
16.900000000000002,0.0,0.0,0.0,0.0,2.1693467881944457,1.0
17.0,0.0,0.0,0.0,0.0,2.1950954861111116,1.0
17.099999999999998,0.0,0.0,0.0,0.0,2.22099609375,1.0
17.2,0.0,0.0,0.0,0.0,2.2470486111111114,1.0
17.3,0.0,0.0,0.0,0.0,2.2732530381944454,1.0
17.4,0.0,0.0,0.0,0.0,2.2996093750000006,1.0
17.5,0.0,0.0,0.0,0.0,2.326117621527778,1.0
17.6,0.0,0.0,0.0,0.0,2.352777777777779,1.0
17.7,0.0,0.0,0.0,0.0,2.3795898437500007,1.0
17.8,0.0,0.0,0.0,0.0,2.406553819444445,1.0
17.9,0.0,0.0,0.0,0.0,2.433669704861112,1.0
18.0,0.0,0.0,0.0,0.0,2.4609375000000013,1.0
18.099999999999998,0.0,0.0,0.0,0.0,2.4883572048611122,1.0
18.2,0.0,0.0,0.0,0.0,2.5159288194444454,1.0
18.299999999999997,0.0,0.0,0.0,0.0,2.5436523437500003,1.0
18.4,0.0,0.0,0.0,0.0,2.5715277777777783,1.0
18.5,0.0,0.0,0.0,0.0,2.5995551215277786,1.0
18.599999999999998,0.0,0.0,0.0,0.0,2.627734375,1.0
18.7,0.0,0.0,0.0,0.0,2.6560655381944454,1.0
18.8,0.0,0.0,0.0,0.0,2.684548611111112,1.0
18.9,0.0,0.0,0.0,0.0,2.713183593750001,1.0
18.999999999999996,0.0,0.0,0.0,0.0,2.741970486111111,1.0
19.1,0.0,0.0,0.0,0.0,2.770909288194445,1.0
19.2,0.0,0.0,0.0,0.0,2.8000000000000003,1.0
19.299999999999997,0.0,0.0,0.0,0.0,2.8292426215277784,1.0
19.400000000000002,0.0,0.0,0.0,0.0,2.858637152777779,1.0
19.5,0.0,0.0,0.0,0.0,2.888183593750001,1.0
19.599999999999998,0.0,0.0,0.0,0.0,2.917881944444445,1.0
19.7,0.0,0.0,0.0,0.0,2.947732204861111,1.0
19.8,0.0,0.0,0.0,0.0,2.977734375000001,1.0
19.9,0.0,0.0,0.0,0.0,3.007888454861112,1.0
