time_s,rf_x_hz,rf_y_hz,amplitude,slm_digital
0.00148665,83583619.4,83575761,0.874998093,0
0.0014867,83583848.3,83575989.9,0.874998093,0
0.00148675,83584077.2,83576295.1,0.874998093,0
0.0014868,83584382.4,83576524,0.874998093,0
0.00148685,83584611.3,83576752.9,0.874998093,0
0.0014869,83584840.2,83576981.8,0.874998093,0
0.00148695,83585069,83577210.7,0.874998093,0
0.001487,83585297.9,83577515.8,0.874998093,0
0.00148705,83585526.8,83577744.7,0.874998093,0
0.0014871,83585832,83577973.6,0.874998093,0
0.00148715,83586060.9,83578202.5,0.874998093,0
0.0014872,83586289.8,83578431.4,0.874998093,0
0.00148725,83586518.7,83578660.3,0.874998093,0
0.0014873,83586747.5,83578965.4,0.874998093,0
0.00148735,83586976.4,83579194.3,0.874998093,0
0.0014874,83587281.6,83579423.2,0.874998093,0
0.00148745,83587510.5,83579652.1,0.874998093,0
0.0014875,83587739.4,83579881,0.874998093,0
0.00148755,83587968.3,83580186.2,0.874998093,0
0.0014876,83588197.1,83580415,0.874998093,0
0.00148765,83588426,83580643.9,0.874998093,0
0.0014877,83588731.2,83580872.8,0.874998093,0
0.00148775,83588960.1,83581101.7,0.874998093,0
0.0014878,83589189,83581406.9,0.874998093,0
0.00148785,83589417.9,83581635.8,0.874998093,0
0.0014879,83589646.8,83581864.7,0.874998093,0
0.00148795,83589875.6,83582093.5,0.874998093,0
0.001488,83590180.8,83582322.4,0.874998093,0
0.00148805,83590409.7,83582627.6,0.874998093,0
0.0014881,83590638.6,83582856.5,0.874998093,0
0.00148815,83590867.5,83583085.4,0.874998093,0
0.0014882,83591096.4,83583314.3,0.874998093,0
0.00148825,83591325.2,83583543.1,0.874998093,0
0.0014883,83591554.1,83583772,0.874998093,0
0.00148835,83591859.3,83584077.2,0.874998093,0
0.0014884,83592088.2,83584306.1,0.874998093,0
0.00148845,83592317.1,83584535,0.874998093,0
0.0014885,83592546,83584763.9,0.874998093,0
0.00148855,83592774.9,83584992.8,0.874998093,0
0.0014886,83593003.7,83585297.9,0.874998093,0
0.00148865,83593308.9,83585526.8,0.874998093,0
0.0014887,83593537.8,83585755.7,0.874998093,0
0.00148875,83593766.7,83585984.6,0.874998093,0
0.0014888,83593995.6,83586213.5,0.874998093,0
0.00148885,83594224.5,83586442.4,0.874998093,0
0.0014889,83594453.3,83586747.5,0.874998093,0
0.00148895,83594682.2,83586976.4,0.874998093,0
0.001489,83594987.4,83587205.3,0.874998093,0
0.00148905,83595216.3,83587434.2,0.874998093,0
0.0014891,83595445.2,83587663.1,0.874998093,0
0.00148915,83595674.1,83587968.3,0.874998093,0
0.0014892,83595903,83588197.1,0.874998093,0
0.00148925,83596131.8,83588426,0.874998093,0
0.0014893,83596360.7,83588654.9,0.874998093,0
0.00148935,83596665.9,83588883.8,0.874998093,0
0.0014894,83596894.8,83589112.7,0.874998093,0
0.00148945,83597123.7,83589417.9,0.874998093,0
0.0014895,83597352.6,83589646.8,0.874998093,0
0.00148955,83597581.4,83589875.6,0.874998093,0
0.0014896,83597810.3,83590104.5,0.874998093,0
0.00148965,83598039.2,83590333.4,0.874998093,0
0.0014897,83598344.4,83590562.3,0.874998093,0
0.00148975,83598573.3,83590867.5,0.874998093,0
0.0014898,83598802.2,83591096.4,0.874998093,0
0.00148985,83599031.1,83591325.2,0.874998093,0
0.0014899,83599259.9,83591554.1,0.874998093,0
0.00148995,83599488.8,83591783,0.874998093,0
0.00149,83599717.7,83592011.9,0.874998093,0
0.00149005,83600022.9,83592317.1,0.874998093,0
0.0014901,83600251.8,83592546,0.874998093,0
0.00149015,83600480.7,83592774.9,0.874998093,0
0.0014902,83600709.5,83593003.7,0.874998093,0
0.00149025,83600938.4,83593232.6,0.874998093,0
0.0014903,83601167.3,83593461.5,0.874998093,0
0.00149035,83601396.2,83593766.7,0.874998093,0
0.0014904,83601701.4,83593995.6,0.874998093,0
0.00149045,83601930.3,83594224.5,0.874998093,0
0.0014905,83602159.2,83594453.3,0.874998093,0
0.00149055,83602388,83594682.2,0.874998093,0
0.0014906,83602616.9,83594911.1,0.874998093,0
0.00149065,83602845.8,83595216.3,0.874998093,0
0.0014907,83603074.7,83595445.2,0.874998093,0
0.00149075,83603379.9,83595674.1,0.874998093,0
0.0014908,83603608.8,83595903,0.874998093,0
0.00149085,83603837.6,83596131.8,0.874998093,0
0.0014909,83604066.5,83596360.7,0.874998093,0
0.00149095,83604295.4,83596665.9,0.874998093,0
0.001491,83604524.3,83596894.8,0.874998093,0
0.00149105,83604753.2,83597123.7,0.874998093,0
0.0014911,83604982.1,83597352.6,0.874998093,0
0.00149115,83605287.3,83597581.4,0.874998093,0
0.0014912,83605516.1,83597810.3,0.874998093,0
0.00149125,83605745,83598115.5,0.874998093,0
0.0014913,83605973.9,83598344.4,0.874998093,0
0.00149135,83606202.8,83598573.3,0.874998093,0
0.0014914,83606431.7,83598802.2,0.874998093,0
0.00149145,83606660.6,83599031.1,0.874998093,0
0.0014915,83606889.4,83599259.9,0.874998093,0
0.00149155,83607194.6,83599488.8,0.874998093,0
0.0014916,83607423.5,83599794,0.874998093,0
0.00149165,83607652.4,83600022.9,0.874998093,0
0.0014917,83607881.3,83600251.8,0.874998093,0
0.00149175,83608110.2,83600480.7,0.874998093,0
0.0014918,83608339.1,83600709.5,0.874998093,0
0.00149185,83608567.9,83600938.4,0.874998093,0
0.0014919,83608796.8,83601243.6,0.874998093,0
0.00149195,83609102,83601472.5,0.874998093,0
0.001492,83609330.9,83601701.4,0.874998093,0
0.00149205,83609559.8,83601930.3,0.874998093,0
0.0014921,83609788.7,83602159.2,0.874998093,0
0.00149215,83610017.5,83602388,0.874998093,0
0.0014922,83610246.4,83602616.9,0.874998093,0
0.00149225,83610475.3,83602922.1,0.874998093,0
0.0014923,83610704.2,83603151,0.874998093,0
0.00149235,83611009.4,83603379.9,0.874998093,0
0.0014924,83611238.3,83603608.8,0.874998093,0
0.00149245,83611467.2,83603837.6,0.874998093,0
0.0014925,83611696,83604066.5,0.874998093,0
0.00149255,83611924.9,83604295.4,0.874998093,0
0.0014926,83612153.8,83604600.6,0.874998093,0
0.00149265,83612382.7,83604829.5,0.874998093,0
0.0014927,83612611.6,83605058.4,0.874998093,0
0.00149275,83612916.8,83605287.3,0.874998093,0
0.0014928,83613145.6,83605516.1,0.874998093,0
0.00149285,83613374.5,83605745,0.874998093,0
0.0014929,83613603.4,83605973.9,0.874998093,0
0.00149295,83613832.3,83606279.1,0.874998093,0
0.001493,83614061.2,83606508,0.874998093,0
0.00149305,83614290.1,83606736.9,0.874998093,0
0.0014931,83614519,83606965.7,0.874998093,0
0.00149315,83614747.8,83607194.6,0.874998093,0
0.0014932,83615053,83607423.5,0.874998093,0
0.00149325,83615281.9,83607652.4,0.874998093,0
0.0014933,83615510.8,83607957.6,0.874998093,0
0.00149335,83615739.7,83608186.5,0.874998093,0
0.0014934,83615968.6,83608415.4,0.874998093,0
0.00149345,83616197.5,83608644.2,0.874998093,0
0.0014935,83616426.3,83608873.1,0.874998093,0
0.00149355,83616655.2,83609102,0.874998093,0
0.0014936,83616884.1,83609330.9,0.874998093,0
0.00149365,83617189.3,83609636.1,0.874998093,0
0.0014937,83617418.2,83609865,0.874998093,0
0.00149375,83617647.1,83610093.8,0.874998093,0
0.0014938,83617875.9,83610322.7,0.874998093,0
0.00149385,83618104.8,83610551.6,0.874998093,0
0.0014939,83618333.7,83610780.5,0.874998093,0
0.00149395,83618562.6,83611009.4,0.874998093,0
0.001494,83618791.5,83611314.6,0.874998093,0
0.00149405,83619020.4,83611543.5,0.874998093,0
0.0014941,83619249.3,83611772.3,0.874998093,0
0.00149415,83619554.4,83612001.2,0.874998093,0
0.0014942,83619783.3,83612230.1,0.874998093,0
0.00149425,83620012.2,83612459,0.874998093,0
0.0014943,83620241.1,83612687.9,0.874998093,0
0.00149435,83620470,83612916.8,0.874998093,0
0.0014944,83620698.9,83613221.9,0.874998093,0
0.00149445,83620927.7,83613450.8,0.874998093,0
0.0014945,83621156.6,83613679.7,0.874998093,0
0.00149455,83621385.5,83613908.6,0.874998093,0
0.0014946,83621690.7,83614137.5,0.874998093,0
0.00149465,83621919.6,83614366.4,0.874998093,0
0.0014947,83622148.5,83614595.3,0.874998093,0
0.00149475,83622377.4,83614824.1,0.874998093,0
0.0014948,83622606.2,83615129.3,0.874998093,0
0.00149485,83622835.1,83615358.2,0.874998093,0
0.0014949,83623064,83615587.1,0.874998093,0
0.00149495,83623292.9,83615816,0.874998093,0
0.001495,83623521.8,83616044.9,0.874998093,0
0.00149505,83623750.7,83616273.7,0.874998093,0
0.0014951,83623979.6,83616502.6,0.874998093,0
0.00149515,83624284.7,83616731.5,0.874998093,0
0.0014952,83624513.6,83617036.7,0.874998093,0
0.00149525,83624742.5,83617265.6,0.874998093,0
0.0014953,83624971.4,83617494.5,0.874998093,0
0.00149535,83625200.3,83617723.4,0.874998093,0
0.0014954,83625429.2,83617952.2,0.874998093,0
0.00149545,83625658,83618181.1,0.874998093,0
0.0014955,83625886.9,83618410,0.874998093,0
0.00149555,83626115.8,83618638.9,0.874998093,0
0.0014956,83626344.7,83618944.1,0.874998093,0
0.00149565,83626649.9,83619173,0.874998093,0
0.0014957,83626878.8,83619401.8,0.874998093,0
0.00149575,83627107.7,83619630.7,0.874998093,0
0.0014958,83627336.5,83619859.6,0.874998093,0
0.00149585,83627565.4,83620088.5,0.874998093,0
0.0014959,83627794.3,83620317.4,0.874998093,0
0.00149595,83628023.2,83620546.3,0.874998093,0
0.001496,83628252.1,83620851.5,0.874998093,0
0.00149605,83628481,83621080.3,0.874998093,0
0.0014961,83628709.8,83621309.2,0.874998093,0
0.00149615,83628938.7,83621538.1,0.874998093,0
0.0014962,83629167.6,83621767,0.874998093,0
0.00149625,83629472.8,83621995.9,0.874998093,0
0.0014963,83629701.7,83622224.8,0.874998093,0
0.00149635,83629930.6,83622453.7,0.874998093,0
0.0014964,83630159.5,83622682.5,0.874998093,0
0.00149645,83630388.3,83622987.7,0.874998093,0
0.0014965,83630617.2,83623216.6,0.874998093,0
0.00149655,83630846.1,83623445.5,0.874998093,0
0.0014966,83631075,83623674.4,0.874998093,0
0.00149665,83631303.9,83623903.3,0.874998093,0
0.0014967,83631532.8,83624132.1,0.874998093,0
0.00149675,83631761.7,83624361,0.874998093,0
0.0014968,83631990.5,83624589.9,0.874998093,0
0.00149685,83632295.7,83624818.8,0.874998093,0
0.0014969,83632524.6,83625124,0.874998093,0
0.00149695,83632753.5,83625352.9,0.874998093,0
0.001497,83632982.4,83625581.8,0.874998093,0
0.00149705,83633211.3,83625810.6,0.874998093,0
0.0014971,83633440.1,83626039.5,0.874998093,0
0.00149715,83633669,83626268.4,0.874998093,0
0.0014972,83633897.9,83626497.3,0.874998093,0
0.00149725,83634126.8,83626726.2,0.874998093,0
0.0014973,83634355.7,83626955.1,0.874998093,0
0.00149735,83634584.6,83627183.9,0.874998093,0
0.0014974,83634813.5,83627489.1,0.874998093,0
0.00149745,83635118.6,83627718,0.874998093,0
0.0014975,83635347.5,83627946.9,0.874998093,0
0.00149755,83635576.4,83628175.8,0.874998093,0
0.0014976,83635805.3,83628404.7,0.874998093,0
0.00149765,83636034.2,83628633.6,0.874998093,0
0.0014977,83636263.1,83628862.4,0.874998093,0
0.00149775,83636492,83629091.3,0.874998093,0
0.0014978,83636720.8,83629320.2,0.874998093,0
0.00149785,83636949.7,83629549.1,0.874998093,0
0.0014979,83637178.6,83629854.3,0.874998093,0
0.00149795,83637407.5,83630083.2,0.874998093,0
0.001498,83637636.4,83630312,0.874998093,0
0.00149805,83637865.3,83630540.9,0.874998093,0
0.0014981,83638094.1,83630769.8,0.874998093,0
0.00149815,83638399.3,83630998.7,0.874998093,0
0.0014982,83638628.2,83631227.6,0.874998093,0
0.00149825,83638857.1,83631456.5,0.874998093,0
0.0014983,83639086,83631685.4,0.874998093,0
0.00149835,83639314.9,83631914.2,0.874998093,0
0.0014984,83639543.8,83632219.4,0.874998093,0
0.00149845,83639772.6,83632448.3,0.874998093,0
0.0014985,83640001.5,83632677.2,0.874998093,0
0.00149855,83640230.4,83632906.1,0.874998093,0
0.0014986,83640459.3,83633135,0.874998093,0
0.00149865,83640688.2,83633363.9,0.874998093,0
0.0014987,83640917.1,83633592.7,0.874998093,0
0.00149875,83641146,83633821.6,0.874998093,0
0.0014988,83641374.8,83634050.5,0.874998093,0
0.00149885,83641603.7,83634279.4,0.874998093,0
0.0014989,83641832.6,83634508.3,0.874998093,0
0.00149895,83642137.8,83634813.5,0.874998093,0
0.001499,83642366.7,83635042.3,0.874998093,0
0.00149905,83642595.6,83635271.2,0.874998093,0
0.0014991,83642824.4,83635500.1,0.874998093,0
0.00149915,83643053.3,83635729,0.874998093,0
0.0014992,83643282.2,83635957.9,0.874998093,0
0.00149925,83643511.1,83636186.8,0.874998093,0
0.0014993,83643740,83636415.7,0.874998093,0
0.00149935,83643968.9,83636644.5,0.874998093,0
0.0014994,83644197.8,83636873.4,0.874998093,0
0.00149945,83644426.6,83637102.3,0.874998093,0
0.0014995,83644655.5,83637407.5,0.874998093,0
0.00149955,83644884.4,83637636.4,0.874998093,0
0.0014996,83645113.3,83637865.3,0.874998093,0
0.00149965,83645342.2,83638094.1,0.874998093,0
0.0014997,83645571.1,83638323,0.874998093,0
0.00149975,83645800,83638551.9,0.874998093,0
0.0014998,83646105.1,83638780.8,0.874998093,0
0.00149985,83646334,83639009.7,0.874998093,0
0.0014999,83646562.9,83639238.6,0.874998093,0
0.00149995,83646791.8,83639467.5,0.874998093,0
0.0015,83647020.7,83639696.3,0.874998093,0
0.00150005,83647249.6,83639925.2,0.874998093,0
0.0015001,83647478.4,83640230.4,0.874998093,0
0.00150015,83647707.3,83640459.3,0.874998093,0
0.0015002,83647936.2,83640688.2,0.874998093,0
0.00150025,83648165.1,83640917.1,0.874998093,0
0.0015003,83648394,83641146,0.874998093,0
0.00150035,83648622.9,83641374.8,0.874998093,0
0.0015004,83648851.8,83641603.7,0.874998093,0
0.00150045,83649080.6,83641832.6,0.874998093,0
0.0015005,83649309.5,83642061.5,0.874998093,0
0.00150055,83649538.4,83642290.4,0.874998093,0
0.0015006,83649767.3,83642519.3,0.874998093,0
0.00150065,83649996.2,83642748.1,0.874998093,0
0.0015007,83650225.1,83642977,0.874998093,0
0.00150075,83650454,83643205.9,0.874998093,0
0.0015008,83650759.1,83643511.1,0.874998093,0
0.00150085,83650988,83643740,0.874998093,0
0.0015009,83651216.9,83643968.9,0.874998093,0
0.00150095,83651445.8,83644197.8,0.874998093,0
0.001501,83651674.7,83644426.6,0.874998093,0
0.00150105,83651903.6,83644655.5,0.874998093,0
0.0015011,83652132.4,83644884.4,0.874998093,0
0.00150115,83652361.3,83645113.3,0.874998093,0
0.0015012,83652590.2,83645342.2,0.874998093,0
0.00150125,83652819.1,83645571.1,0.874998093,0
0.0015013,83653048,83645800,0.874998093,0
0.00150135,83653276.9,83646028.8,0.874998093,0
0.0015014,83653505.8,83646257.7,0.874998093,0
0.00150145,83653734.6,83646486.6,0.874998093,0
0.0015015,83653963.5,83646791.8,0.874998093,0
0.00150155,83654192.4,83647020.7,0.874998093,0
0.0015016,83654421.3,83647249.6,0.874998093,0
0.00150165,83654650.2,83647478.4,0.874998093,0
0.0015017,83654879.1,83647707.3,0.874998093,0
0.00150175,83655108,83647936.2,0.874998093,0
0.0015018,83655336.8,83648165.1,0.874998093,0
0.00150185,83655565.7,83648394,0.874998093,0
0.0015019,83655794.6,83648622.9,0.874998093,0
0.00150195,83656023.5,83648851.8,0.874998093,0
0.001502,83656252.4,83649080.6,0.874998093,0
0.00150205,83656557.6,83649309.5,0.874998093,0
0.0015021,83656786.4,83649538.4,0.874998093,0
0.00150215,83657015.3,83649767.3,0.874998093,0
0.0015022,83657244.2,83649996.2,0.874998093,0
0.00150225,83657473.1,83650225.1,0.874998093,0
0.0015023,83657702,83650530.3,0.874998093,0
0.00150235,83657930.9,83650759.1,0.874998093,0
0.0015024,83658159.8,83650988,0.874998093,0
0.00150245,83658388.6,83651216.9,0.874998093,0
0.0015025,83658617.5,83651445.8,0.874998093,0
0.00150255,83658846.4,83651674.7,0.874998093,0
0.0015026,83659075.3,83651903.6,0.874998093,0
0.00150265,83659304.2,83652132.4,0.874998093,0
0.0015027,83659533.1,83652361.3,0.874998093,0
0.00150275,83659762,83652590.2,0.874998093,0
0.0015028,83659990.8,83652819.1,0.874998093,0
0.00150285,83660219.7,83653048,0.874998093,0
0.0015029,83660448.6,83653276.9,0.874998093,0
0.00150295,83660677.5,83653505.8,0.874998093,0
0.001503,83660906.4,83653734.6,0.874998093,0
0.00150305,83661135.3,83653963.5,0.874998093,0
0.0015031,83661364.2,83654192.4,0.874998093,0
0.00150315,83661593,83654421.3,0.874998093,0
0.0015032,83661821.9,83654726.5,0.874998093,0
0.00150325,83662050.8,83654955.4,0.874998093,0
0.0015033,83662279.7,83655184.3,0.874998093,0
0.00150335,83662508.6,83655413.1,0.874998093,0
0.0015034,83662737.5,83655642,0.874998093,0
0.00150345,83662966.4,83655870.9,0.874998093,0
0.0015035,83663195.2,83656099.8,0.874998093,0
0.00150355,83663424.1,83656328.7,0.874998093,0
0.0015036,83663653,83656557.6,0.874998093,0
0.00150365,83663881.9,83656786.4,0.874998093,0
0.0015037,83664110.8,83657015.3,0.874998093,0
0.00150375,83664339.7,83657244.2,0.874998093,0
0.0015038,83664568.6,83657473.1,0.874998093,0
0.00150385,83664797.4,83657702,0.874998093,0
0.0015039,83665026.3,83657930.9,0.874998093,0
0.00150395,83665331.5,83658159.8,0.874998093,0
0.001504,83665560.4,83658388.6,0.874998093,0
0.00150405,83665789.3,83658617.5,0.874998093,0
0.0015041,83666018.2,83658846.4,0.874998093,0
0.00150415,83666247,83659075.3,0.874998093,0
0.0015042,83666475.9,83659304.2,0.874998093,0
0.00150425,83666704.8,83659609.4,0.874998093,0
0.0015043,83666933.7,83659838.3,0.874998093,0
0.00150435,83667162.6,83660067.1,0.874998093,0
0.0015044,83667391.5,83660296,0.874998093,0
0.00150445,83667620.4,83660524.9,0.874998093,0
0.0015045,83667849.2,83660753.8,0.874998093,0
0.00150455,83668078.1,83660982.7,0.874998093,0
0.0015046,83668307,83661211.6,0.874998093,0
0.00150465,83668535.9,83661440.5,0.874998093,0
0.0015047,83668764.8,83661669.3,0.874998093,0
0.00150475,83668993.7,83661898.2,0.874998093,0
0.0015048,83669222.6,83662127.1,0.874998093,0
0.00150485,83669451.4,83662356,0.874998093,0
0.0015049,83669680.3,83662584.9,0.874998093,0
0.00150495,83669909.2,83662813.8,0.874998093,0
0.001505,83670138.1,83663042.6,0.874998093,0
0.00150505,83670367,83663271.5,0.874998093,0
0.0015051,83670595.9,83663500.4,0.874998093,0
0.00150515,83670824.8,83663729.3,0.874998093,0
0.0015052,83671053.6,83663958.2,0.874998093,0
0.00150525,83671282.5,83664187.1,0.874998093,0
0.0015053,83671511.4,83664416,0.874998093,0
0.00150535,83671740.3,83664644.8,0.874998093,0
0.0015054,83671969.2,83664873.7,0.874998093,0
0.00150545,83672198.1,83665102.6,0.874998093,0
0.0015055,83672426.9,83665331.5,0.874998093,0
0.00150555,83672655.8,83665560.4,0.874998093,0
0.0015056,83672884.7,83665789.3,0.874998093,0
0.00150565,83673113.6,83666094.5,0.874998093,0
0.0015057,83673342.5,83666323.3,0.874998093,0
0.00150575,83673571.4,83666552.2,0.874998093,0
0.0015058,83673800.3,83666781.1,0.874998093,0
0.00150585,83674029.1,83667010,0.874998093,0
0.0015059,83674258,83667238.9,0.874998093,0
0.00150595,83674486.9,83667467.8,0.874998093,0
0.001506,83674715.8,83667696.7,0.874998093,0
0.00150605,83674944.7,83667925.5,0.874998093,0
0.0015061,83675173.6,83668154.4,0.874998093,0
0.00150615,83675402.5,83668383.3,0.874998093,0
0.0015062,83675631.3,83668612.2,0.874998093,0
0.00150625,83675860.2,83668841.1,0.874998093,0
0.0015063,83676089.1,83669070,0.874998093,0
0.00150635,83676318,83669298.8,0.874998093,0
0.0015064,83676546.9,83669527.7,0.874998093,0
0.00150645,83676775.8,83669756.6,0.874998093,0
0.0015065,83677004.7,83669985.5,0.874998093,0
0.00150655,83677233.5,83670214.4,0.874998093,0
0.0015066,83677462.4,83670443.3,0.874998093,0
0.00150665,83677691.3,83670672.2,0.874998093,0
0.0015067,83677920.2,83670901,0.874998093,0
0.00150675,83678149.1,83671129.9,0.874998093,0
0.0015068,83678378,83671358.8,0.874998093,0
0.00150685,83678606.9,83671587.7,0.874998093,0
0.0015069,83678835.7,83671816.6,0.874998093,0
0.00150695,83679064.6,83672045.5,0.874998093,0
0.001507,83679293.5,83672274.4,0.874998093,0
0.00150705,83679522.4,83672503.2,0.874998093,0
0.0015071,83679751.3,83672732.1,0.874998093,0
0.00150715,83679980.2,83672961,0.874998093,0
0.0015072,83680209,83673189.9,0.874998093,0
0.00150725,83680437.9,83673418.8,0.874998093,0
0.0015073,83680666.8,83673647.7,0.874998093,0
0.00150735,83680895.7,83673876.6,0.874998093,0
0.0015074,83681124.6,83674105.4,0.874998093,0
0.00150745,83681353.5,83674334.3,0.874998093,0
0.0015075,83681582.4,83674563.2,0.874998093,0
0.00150755,83681811.2,83674792.1,0.874998093,0
0.0015076,83682040.1,83675021,0.874998093,0
0.00150765,83682269,83675249.9,0.874998093,0
0.0015077,83682497.9,83675478.8,0.874998093,0
0.00150775,83682726.8,83675707.6,0.874998093,0
0.0015078,83682955.7,83675936.5,0.874998093,0
0.00150785,83683108.3,83676165.4,0.874998093,0
0.0015079,83683337.1,83676394.3,0.874998093,0
0.00150795,83683566,83676623.2,0.874998093,0
0.001508,83683794.9,83676852.1,0.874998093,0
0.00150805,83684023.8,83677080.9,0.874998093,0
0.0015081,83684252.7,83677309.8,0.874998093,0
0.00150815,83684481.6,83677538.7,0.874998093,0
0.0015082,83684710.5,83677767.6,0.874998093,0
0.00150825,83684939.3,83677996.5,0.874998093,0
0.0015083,83685168.2,83678225.4,0.874998093,0
0.00150835,83685397.1,83678454.3,0.874998093,0
0.0015084,83685626,83678683.1,0.874998093,0
0.00150845,83685854.9,83678912,0.874998093,0
0.0015085,83686083.8,83679140.9,0.874998093,0
0.00150855,83686312.7,83679369.8,0.874998093,0
0.0015086,83686541.5,83679598.7,0.874998093,0
0.00150865,83686770.4,83679827.6,0.874998093,0
0.0015087,83686999.3,83680056.5,0.874998093,0
0.00150875,83687228.2,83680285.3,0.874998093,0
0.0015088,83687457.1,83680514.2,0.874998093,0
0.00150885,83687686,83680743.1,0.874998093,0
0.0015089,83687914.9,83680972,0.874998093,0
0.00150895,83688143.7,83681200.9,0.874998093,0
0.001509,83688372.6,83681429.8,0.874998093,0
0.00150905,83688601.5,83681658.7,0.874998093,0
0.0015091,83688830.4,83681887.5,0.874998093,0
0.00150915,83689059.3,83682116.4,0.874998093,0
0.0015092,83689288.2,83682345.3,0.874998093,0
0.00150925,83689517.1,83682574.2,0.874998093,0
0.0015093,83689745.9,83682803.1,0.874998093,0
0.00150935,83689974.8,83683032,0.874998093,0
0.0015094,83690203.7,83683260.9,0.874998093,0
0.00150945,83690432.6,83683489.7,0.874998093,0
0.0015095,83690661.5,83683718.6,0.874998093,0
0.00150955,83690890.4,83683947.5,0.874998093,0
0.0015096,83691119.2,83684176.4,0.874998093,0
0.00150965,83691348.1,83684405.3,0.874998093,0
0.0015097,83691577,83684634.2,0.874998093,0
0.00150975,83691729.6,83684863.1,0.874998093,0
0.0015098,83691958.5,83685091.9,0.874998093,0
0.00150985,83692187.4,83685320.8,0.874998093,0
0.0015099,83692416.3,83685549.7,0.874998093,0
0.00150995,83692645.2,83685778.6,0.874998093,0
0.00151,83692874,83686007.5,0.874998093,0
0.00151005,83693102.9,83686236.4,0.874998093,0
0.0015101,83693331.8,83686465.2,0.874998093,0
0.00151015,83693560.7,83686694.1,0.874998093,0
0.0015102,83693789.6,83686923,0.874998093,0
0.00151025,83694018.5,83687151.9,0.874998093,0
0.0015103,83694247.3,83687380.8,0.874998093,0
0.00151035,83694476.2,83687609.7,0.874998093,0
0.0015104,83694705.1,83687838.6,0.874998093,0
0.00151045,83694934,83688067.4,0.874998093,0
0.0015105,83695162.9,83688296.3,0.874998093,0
0.00151055,83695391.8,83688525.2,0.874998093,0
0.0015106,83695620.7,83688754.1,0.874998093,0
0.00151065,83695849.5,83688983,0.874998093,0
0.0015107,83696078.4,83689211.9,0.874998093,0
0.00151075,83696307.3,83689440.8,0.874998093,0
0.0015108,83696536.2,83689669.6,0.874998093,0
0.00151085,83696765.1,83689898.5,0.874998093,0
0.0015109,83696994,83690127.4,0.874998093,0
0.00151095,83697222.9,83690356.3,0.874998093,0
0.001511,83697375.4,83690585.2,0.874998093,0
0.00151105,83697604.3,83690814.1,0.874998093,0
0.0015111,83697833.2,83691043,0.874998093,0
0.00151115,83698062.1,83691271.8,0.874998093,0
0.0015112,83698291,83691500.7,0.874998093,0
0.00151125,83698519.9,83691729.6,0.874998093,0
0.0015113,83698748.8,83691958.5,0.874998093,0
0.00151135,83698977.6,83692187.4,0.874998093,0
0.0015114,83699206.5,83692416.3,0.874998093,0
0.00151145,83699435.4,83692645.2,0.874998093,0
0.0015115,83699664.3,83692874,0.874998093,0
0.00151155,83699893.2,83693102.9,0.874998093,0
0.0015116,83700122.1,83693331.8,0.874998093,0
0.00151165,83700351,83693560.7,0.874998093,0
0.0015117,83700579.8,83693789.6,0.874998093,0
0.00151175,83700808.7,83694018.5,0.874998093,0
0.0015118,83701037.6,83694247.3,0.874998093,0
0.00151185,83701266.5,83694476.2,0.874998093,0
0.0015119,83701495.4,83694705.1,0.874998093,0
0.00151195,83701724.3,83694934,0.874998093,0
0.001512,83701876.9,83695162.9,0.874998093,0
0.00151205,83702105.7,83695391.8,0.874998093,0
0.0015121,83702334.6,83695620.7,0.874998093,0
0.00151215,83702563.5,83695773.3,0.874998093,0
0.0015122,83702792.4,83696002.1,0.874998093,0
0.00151225,83703021.3,83696231,0.874998093,0
0.0015123,83703250.2,83696459.9,0.874998093,0
0.00151235,83703479.1,83696688.8,0.874998093,0
0.0015124,83703707.9,83696917.7,0.874998093,0
0.00151245,83703936.8,83697146.6,0.874998093,0
0.0015125,83704165.7,83697375.4,0.874998093,0
0.00151255,83704394.6,83697604.3,0.874998093,0
0.0015126,83704623.5,83697833.2,0.874998093,0
0.00151265,83704852.4,83698062.1,0.874998093,0
0.0015127,83705081.3,83698291,0.874998093,0
0.00151275,83705310.1,83698519.9,0.874998093,0
0.0015128,83705539,83698748.8,0.874998093,0
0.00151285,83705691.6,83698977.6,0.874998093,0
0.0015129,83705920.5,83699206.5,0.874998093,0
0.00151295,83706149.4,83699435.4,0.874998093,0
0.001513,83706378.3,83699664.3,0.874998093,0
0.00151305,83706607.2,83699893.2,0.874998093,0
0.0015131,83706836,83700122.1,0.874998093,0
0.00151315,83707064.9,83700351,0.874998093,0
0.0015132,83707293.8,83700579.8,0.874998093,0
0.00151325,83707522.7,83700808.7,0.874998093,0
0.0015133,83707751.6,83701037.6,0.874998093,0
0.00151335,83707980.5,83701266.5,0.874998093,0
0.0015134,83708209.4,83701495.4,0.874998093,0
0.00151345,83708438.2,83701724.3,0.874998093,0
0.0015135,83708667.1,83701953.2,0.874998093,0
0.00151355,83708896,83702105.7,0.874998093,0
0.0015136,83709048.6,83702334.6,0.874998093,0
0.00151365,83709277.5,83702563.5,0.874998093,0
0.0015137,83709506.4,83702792.4,0.874998093,0
0.00151375,83709735.3,83703021.3,0.874998093,0
0.0015138,83709964.1,83703250.2,0.874998093,0
0.00151385,83710193,83703479.1,0.874998093,0
0.0015139,83710421.9,83703707.9,0.874998093,0
